cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	stable_gene_id	partition	celltype	n_source_labels_total	n_source_labels_eligible	n_cells_total	n_cells_eligible	mean_detection_fraction	median_donor_mean	q25	q75	annotation_origin	normalization
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC2A7	author_patient	31	NA	donor_equal_mean_log1pCP10k	0.00433835642024037	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:155184	CARE2025_recurrent	Vascular	59	31	4311	4133	0.004037131143313887	0.0	0.0	0.0	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC2A8	author_patient	34	NA	donor_equal_mean_log1pCP10k	0.035544395009245985	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:29988	CARE2025_recurrent	Astrocyte	59	34	6291	6115	0.04647706047934291	0.03533495074403639	0.024388278212906126	0.048877569071155154	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC2A8	author_patient	30	NA	donor_equal_mean_log1pCP10k	0.012447714120128055	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:29988	CARE2025_recurrent	Lymphoid	59	30	3007	2832	0.00785398742622388	0.0049741110636502515	0.0	0.02352588530597208	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC2A8	author_patient	54	NA	donor_equal_mean_log1pCP10k	0.058296301427220386	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:29988	CARE2025_recurrent	Myeloid	59	54	29894	29844	0.05342434073065497	0.054658099795040264	0.04324601190848012	0.06982393262007165	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC2A8	author_patient	59	NA	donor_equal_mean_log1pCP10k	0.04604577393330878	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:29988	CARE2025_recurrent	Neoplastic	59	59	112615	112615	0.0562124747028709	0.04194163479168277	0.02876311933622153	0.05509801656089705	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC2A8	author_patient	34	NA	donor_equal_mean_log1pCP10k	0.046317499319883035	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:29988	CARE2025_recurrent	Neuron	59	34	13622	13510	0.0768104282263908	0.04609158602577292	0.033239909111941	0.06333120381681466	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC2A8	author_patient	21	NA	donor_equal_mean_log1pCP10k	0.04360530759401596	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:29988	CARE2025_recurrent	OPC	59	21	1510	1332	0.04315137728249131	0.044770351515693634	0.02379758201968608	0.06365129128974671	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC2A8	author_patient	48	NA	donor_equal_mean_log1pCP10k	0.028442683592688065	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:29988	CARE2025_recurrent	Oligodendrocyte	59	48	43082	43034	0.026094750656724938	0.029876884816414664	0.02120429398718937	0.03622005110709925	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC2A8	author_patient	43	NA	donor_equal_mean_log1pCP10k	0.026633188509693505	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:29988	CARE2025_recurrent	Unresolved	59	43	8298	8192	0.019784412174161912	0.025536910292083156	0.0	0.042980926323657215	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC2A8	author_patient	31	NA	donor_equal_mean_log1pCP10k	0.030099377264503686	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:29988	CARE2025_recurrent	Vascular	59	31	4311	4133	0.030592518198807688	0.025955740523257838	0.006425417020505961	0.040976625265642906	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC45A1	author_patient	34	NA	donor_equal_mean_log1pCP10k	0.038205624262146874	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:50651	CARE2025_recurrent	Astrocyte	59	34	6291	6115	0.04704043264139358	0.0331113174323672	0.025023333652574406	0.05535725955265038	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC45A1	author_patient	30	NA	donor_equal_mean_log1pCP10k	0.014064259216281088	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:50651	CARE2025_recurrent	Lymphoid	59	30	3007	2832	0.008539536753102296	0.0	0.0	0.015063750166285935	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC45A1	author_patient	54	NA	donor_equal_mean_log1pCP10k	0.017620378549302592	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:50651	CARE2025_recurrent	Myeloid	59	54	29894	29844	0.017497950082692167	0.01479480020200494	0.008711817389854302	0.023743758084250714	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC45A1	author_patient	59	NA	donor_equal_mean_log1pCP10k	0.051195420767042296	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:50651	CARE2025_recurrent	Neoplastic	59	59	112615	112615	0.06002530818496204	0.04680656097424968	0.028638796000136222	0.06206461352426111	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC45A1	author_patient	34	NA	donor_equal_mean_log1pCP10k	0.07071556370224623	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:50651	CARE2025_recurrent	Neuron	59	34	13622	13510	0.11436908116194261	0.07174177263817834	0.055519833533323466	0.08840642328120593	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC45A1	author_patient	21	NA	donor_equal_mean_log1pCP10k	0.027290561912136586	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:50651	CARE2025_recurrent	OPC	59	21	1510	1332	0.03076749861310659	0.02704461244898213	0.0	0.03885341239842648	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC45A1	author_patient	48	NA	donor_equal_mean_log1pCP10k	0.03740969616631236	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:50651	CARE2025_recurrent	Oligodendrocyte	59	48	43082	43034	0.033619300794490256	0.03420574718793674	0.027020428050096648	0.04392123994060653	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC45A1	author_patient	43	NA	donor_equal_mean_log1pCP10k	0.03101663179815257	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:50651	CARE2025_recurrent	Unresolved	59	43	8298	8192	0.021362583596722398	0.023046187678393844	0.0	0.047787322289543105	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC45A1	author_patient	31	NA	donor_equal_mean_log1pCP10k	0.024717083282383815	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:50651	CARE2025_recurrent	Vascular	59	31	4311	4133	0.025085070542344358	0.00969999799931474	0.0	0.044020493155943134	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC45A2	author_patient	34	NA	donor_equal_mean_log1pCP10k	0.016181041018233647	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:51151	CARE2025_recurrent	Astrocyte	59	34	6291	6115	0.023590942005667272	0.012184933871484506	0.008939628605117192	0.022738131140299742	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC45A2	author_patient	30	NA	donor_equal_mean_log1pCP10k	0.004594738771401667	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:51151	CARE2025_recurrent	Lymphoid	59	30	3007	2832	0.0025405760945453955	0.0	0.0	0.0022621257171419355	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC45A2	author_patient	54	NA	donor_equal_mean_log1pCP10k	0.0053817459062491125	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:51151	CARE2025_recurrent	Myeloid	59	54	29894	29844	0.005464469170595846	0.004890785454835476	0.0002474587118622496	0.007908357551907235	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC45A2	author_patient	59	NA	donor_equal_mean_log1pCP10k	0.02652172394616341	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:51151	CARE2025_recurrent	Neoplastic	59	59	112615	112615	0.03268919067587153	0.01941080060513753	0.012611684027649207	0.03626649872064401	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC45A2	author_patient	34	NA	donor_equal_mean_log1pCP10k	0.024389268669894163	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:51151	CARE2025_recurrent	Neuron	59	34	13622	13510	0.03741993568646916	0.022017592046392417	0.00976467101118273	0.02977701386644787	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC45A2	author_patient	21	NA	donor_equal_mean_log1pCP10k	0.018933271519965572	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:51151	CARE2025_recurrent	OPC	59	21	1510	1332	0.01985268661246473	0.0	0.0	0.02924890057319604	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC45A2	author_patient	48	NA	donor_equal_mean_log1pCP10k	0.03794940692033794	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:51151	CARE2025_recurrent	Oligodendrocyte	59	48	43082	43034	0.03319609597019086	0.03742530675372905	0.022007531656388635	0.04869658806819697	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC45A2	author_patient	43	NA	donor_equal_mean_log1pCP10k	0.008245195715269184	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:51151	CARE2025_recurrent	Unresolved	59	43	8298	8192	0.007251507004431853	0.0	0.0	0.01022482891257227	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC45A2	author_patient	31	NA	donor_equal_mean_log1pCP10k	0.006331550000023317	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:51151	CARE2025_recurrent	Vascular	59	31	4311	4133	0.007263854636145179	0.0	0.0	0.009694638207177971	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC5A1	author_patient	34	NA	donor_equal_mean_log1pCP10k	0.002881413910030707	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6523	CARE2025_recurrent	Astrocyte	59	34	6291	6115	0.003911157177736152	0.0	0.0	0.00421680790932661	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC5A1	author_patient	30	NA	donor_equal_mean_log1pCP10k	0.00013462614871529176	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6523	CARE2025_recurrent	Lymphoid	59	30	3007	2832	0.00014749262536873156	0.0	0.0	0.0	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC5A1	author_patient	54	NA	donor_equal_mean_log1pCP10k	0.0013961901651931372	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6523	CARE2025_recurrent	Myeloid	59	54	29894	29844	0.0010850417208758407	0.0	0.0	0.0019386367523725725	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC5A1	author_patient	59	NA	donor_equal_mean_log1pCP10k	0.007059025801766409	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6523	CARE2025_recurrent	Neoplastic	59	59	112615	112615	0.006108017202987913	0.002062677830395686	0.00016654621694434292	0.00358929274938933	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC5A1	author_patient	34	NA	donor_equal_mean_log1pCP10k	0.011111031862665502	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6523	CARE2025_recurrent	Neuron	59	34	13622	13510	0.009843074868872533	0.002789007063664323	0.0	0.007369029027292996	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC5A1	author_patient	21	NA	donor_equal_mean_log1pCP10k	0.004618777118605263	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6523	CARE2025_recurrent	OPC	59	21	1510	1332	0.0029251086161655266	0.0	0.0	0.0	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC5A1	author_patient	48	NA	donor_equal_mean_log1pCP10k	0.0008349320315258089	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6523	CARE2025_recurrent	Oligodendrocyte	59	48	43082	43034	0.0007756510701183253	0.0	0.0	0.0014948528842919796	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC5A1	author_patient	43	NA	donor_equal_mean_log1pCP10k	0.004376246485040499	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6523	CARE2025_recurrent	Unresolved	59	43	8298	8192	0.0021399704224019144	0.0	0.0	0.0	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC5A1	author_patient	31	NA	donor_equal_mean_log1pCP10k	0.0037579349029629805	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6523	CARE2025_recurrent	Vascular	59	31	4311	4133	0.001734123310364827	0.0	0.0	0.0	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC5A11	author_patient	34	NA	donor_equal_mean_log1pCP10k	0.08202502329420283	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:115584	CARE2025_recurrent	Astrocyte	59	34	6291	6115	0.08651346198209421	0.06936904115156256	0.04568991879392735	0.12094069026848295	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC5A11	author_patient	30	NA	donor_equal_mean_log1pCP10k	0.03754881229270883	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:115584	CARE2025_recurrent	Lymphoid	59	30	3007	2832	0.02269653294567792	0.01340805008609706	0.0	0.06693993875580936	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC5A11	author_patient	54	NA	donor_equal_mean_log1pCP10k	0.03520192639095246	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:115584	CARE2025_recurrent	Myeloid	59	54	29894	29844	0.03142128410224903	0.02570618375060687	0.019443535337304453	0.04217445769032144	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC5A11	author_patient	59	NA	donor_equal_mean_log1pCP10k	0.0681188202192483	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:115584	CARE2025_recurrent	Neoplastic	59	59	112615	112615	0.07058366762397845	0.05309454698584696	0.04089323728116183	0.07114776063534331	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC5A11	author_patient	34	NA	donor_equal_mean_log1pCP10k	0.07818130736251552	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:115584	CARE2025_recurrent	Neuron	59	34	13622	13510	0.08113582699071198	0.044441789584358384	0.032725670307626936	0.09817823076143443	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC5A11	author_patient	21	NA	donor_equal_mean_log1pCP10k	0.07042411919759682	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:115584	CARE2025_recurrent	OPC	59	21	1510	1332	0.048368294454875074	0.0605909577266934	0.040880759751287625	0.09362014696099138	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC5A11	author_patient	48	NA	donor_equal_mean_log1pCP10k	1.3933387344893606	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:115584	CARE2025_recurrent	Oligodendrocyte	59	48	43082	43034	0.6232254522557735	1.437865400288418	1.1645938302282952	1.6005002353928515	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC5A11	author_patient	43	NA	donor_equal_mean_log1pCP10k	0.08209509802464826	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:115584	CARE2025_recurrent	Unresolved	59	43	8298	8192	0.04546335652796553	0.05776987436709069	0.018554145253843052	0.10089847251672134	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC5A11	author_patient	31	NA	donor_equal_mean_log1pCP10k	0.03894814127840417	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:115584	CARE2025_recurrent	Vascular	59	31	4311	4133	0.03664093954015883	0.02753896338395438	0.0034364316962973212	0.04418731712551957	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC5A2	author_patient	34	NA	donor_equal_mean_log1pCP10k	0.002072671985635752	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6524	CARE2025_recurrent	Astrocyte	59	34	6291	6115	0.003755538703541796	0.0	0.0	0.003537311238405818	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC5A2	author_patient	30	NA	donor_equal_mean_log1pCP10k	0.0033088737265978673	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6524	CARE2025_recurrent	Lymphoid	59	30	3007	2832	0.002228166325902674	0.0	0.0	0.0	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC5A2	author_patient	54	NA	donor_equal_mean_log1pCP10k	0.0032756223313009114	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6524	CARE2025_recurrent	Myeloid	59	54	29894	29844	0.002885630786144374	0.0014629679932548806	0.0	0.006124713996085306	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
