pathway_id	pathway	background	direction	background_genes	selected_genes	pathway_tested_genes	overlap	fold_enrichment	p_value	overlap_genes	status	reason	selected
hsa00350	Tyrosine metabolism	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	16	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa00380	Tryptophan metabolism	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	26	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa00480	Glutathione metabolism	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	37	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa00500	Starch and sucrose metabolism	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	23	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa00511	Other glycan degradation	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	15	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa00511	Other glycan degradation	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	15	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa00512	Mucin type O-glycan biosynthesis	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	21	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa00513	Various types of N-glycan biosynthesis	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	35	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa00514	Other types of O-glycan biosynthesis	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	32	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa00520	Amino sugar and nucleotide sugar metabolism	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	30	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa00541	Biosynthesis of various nucleotide sugars	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	17	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa00561	Glycerolipid metabolism	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	43	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	21	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa00565	Ether lipid metabolism	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	27	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa00590	Arachidonic acid metabolism	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	32	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa00620	Pyruvate metabolism	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	38	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa00630	Glyoxylate and dicarboxylate metabolism	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	23	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa00670	One carbon pool by folate	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	21	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa00760	Nicotinate and nicotinamide metabolism	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	23	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa00770	Pantothenate and CoA biosynthesis	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	15	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa00790	Folate biosynthesis	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	17	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa00830	Retinol metabolism	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	20	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa00830	Retinol metabolism	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	20	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa00860	Porphyrin metabolism	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	22	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa00900	Terpenoid backbone biosynthesis	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	21	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa00970	Aminoacyl-tRNA biosynthesis	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	37	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa00970	Aminoacyl-tRNA biosynthesis	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	37	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa00980	Metabolism of xenobiotics by cytochrome P450	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	24	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa00980	Metabolism of xenobiotics by cytochrome P450	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	24	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa00982	Drug metabolism - cytochrome P450	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	19	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa00982	Drug metabolism - cytochrome P450	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	19	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa00983	Drug metabolism - other enzymes	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	38	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa00983	Drug metabolism - other enzymes	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	38	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa01040	Biosynthesis of unsaturated fatty acids	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	19	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa01040	Biosynthesis of unsaturated fatty acids	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	19	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa02010	ABC transporters	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	22	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa03008	Ribosome biogenesis in eukaryotes	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	71	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa03010	Ribosome	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	164	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa03013	Nucleocytoplasmic transport	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	95	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa03015	mRNA surveillance pathway	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	75	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa03018	RNA degradation	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	67	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa03020	RNA polymerase	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	30	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa03022	Basal transcription factors	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	33	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa03022	Basal transcription factors	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	33	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa03030	DNA replication	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	31	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa03030	DNA replication	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	31	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa03050	Proteasome	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	39	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa03050	Proteasome	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	39	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa03060	Protein export	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	27	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa03060	Protein export	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	27	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa03083	Polycomb repressive complex	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	72	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa03083	Polycomb repressive complex	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	72	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa03250	Viral life cycle - HIV-1	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	47	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa03272	Virion - Hepatitis viruses	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	33	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa03410	Base excision repair	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	40	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa03410	Base excision repair	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	40	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa03420	Nucleotide excision repair	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	52	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa03420	Nucleotide excision repair	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	52	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa03430	Mismatch repair	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	19	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa03430	Mismatch repair	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	19	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa03440	Homologous recombination	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	32	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa03440	Homologous recombination	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	32	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa03460	Fanconi anemia pathway	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	41	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa03460	Fanconi anemia pathway	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	41	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04022	cGMP-PKG signaling pathway	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	91	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04024	cAMP signaling pathway	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	106	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04068	FoxO signaling pathway	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	95	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04081	Hormone signaling	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	69	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04082	Neuroactive ligand signaling	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	47	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04130	SNARE interactions in vesicular transport	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	28	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04130	SNARE interactions in vesicular transport	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	28	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04136	Autophagy - other	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	26	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04136	Autophagy - other	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	26	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04152	AMPK signaling pathway	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	86	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04156	Integrated stress response (ISR) signaling pathway	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	47	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04211	Longevity regulating pathway	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	68	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04213	Longevity regulating pathway - multiple species	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	46	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04215	Apoptosis - multiple species	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	26	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04270	Vascular smooth muscle contraction	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	72	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04340	Hedgehog signaling pathway	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	33	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04360	Axon guidance	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	116	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04371	Apelin signaling pathway	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	79	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04392	Hippo signaling pathway - multiple species	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	20	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04512	ECM-receptor interaction	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	43	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04514	Cell adhesion molecule (CAM) interaction	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	59	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04518	Integrin signaling	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	87	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04520	Adherens junction	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	72	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04520	Adherens junction	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	72	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04530	Tight junction	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	120	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04540	Gap junction	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	52	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04612	Antigen processing and presentation	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	45	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04622	RIG-I-like receptor signaling pathway	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	46	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04658	Th1 and Th2 cell differentiation	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	52	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04659	Th17 cell differentiation	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	63	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04659	Th17 cell differentiation	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	63	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04660	T cell receptor signaling pathway	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	78	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04660	T cell receptor signaling pathway	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	78	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04662	B cell receptor signaling pathway	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	50	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04664	Fc epsilon RI signaling pathway	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	44	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04672	Intestinal immune network for IgA production	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	17	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04672	Intestinal immune network for IgA production	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	17	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04710	Circadian rhythm	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	29	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04713	Circadian entrainment	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	46	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04720	Long-term potentiation	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	45	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04721	Synaptic vesicle cycle	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	39	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04724	Glutamatergic synapse	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	50	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04725	Cholinergic synapse	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	58	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04727	GABAergic synapse	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	35	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04728	Dopaminergic synapse	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	77	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04730	Long-term depression	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	33	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04740	Olfactory transduction	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	17	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04742	Taste transduction	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	16	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04912	GnRH signaling pathway	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	59	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04913	Ovarian steroidogenesis	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	19	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04915	Estrogen signaling pathway	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	83	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04917	Prolactin signaling pathway	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	46	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04918	Thyroid hormone synthesis	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	42	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04925	Aldosterone synthesis and secretion	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	52	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04928	Parathyroid hormone synthesis, secretion and action	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	74	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04930	Type II diabetes mellitus	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	27	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04940	Type I diabetes mellitus	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	22	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04940	Type I diabetes mellitus	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	22	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04960	Aldosterone-regulated sodium reabsorption	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	23	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04961	Endocrine and other factor-regulated calcium reabsorption	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	30	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04962	Vasopressin-regulated water reabsorption	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	35	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04966	Collecting duct acid secretion	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	16	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04966	Collecting duct acid secretion	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	16	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04970	Salivary secretion	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	42	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04971	Gastric acid secretion	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	37	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04972	Pancreatic secretion	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	49	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04973	Carbohydrate digestion and absorption	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	23	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04975	Fat digestion and absorption	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	25	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04976	Bile secretion	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	33	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04978	Mineral absorption	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	34	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04978	Mineral absorption	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	34	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04980	Cobalamin transport and metabolism	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	17	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa04980	Cobalamin transport and metabolism	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	17	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa05030	Cocaine addiction	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	29	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa05031	Amphetamine addiction	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	43	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa05032	Morphine addiction	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	35	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa05100	Bacterial invasion of epithelial cells	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	57	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa05110	Vibrio cholerae infection	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	39	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa05120	Epithelial cell signaling in Helicobacter pylori infection	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	52	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa05140	Leishmaniasis	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	42	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa05142	Chagas disease	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	62	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa05146	Amoebiasis	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	60	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa05150	Staphylococcus aureus infection	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	23	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa05150	Staphylococcus aureus infection	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	23	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa05202	Transcriptional misregulation in cancer	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	121	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa05208	Chemical carcinogenesis - reactive oxygen species	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	161	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa05210	Colorectal cancer	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	75	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa05211	Renal cell carcinoma	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	56	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa05212	Pancreatic cancer	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	64	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa05213	Endometrial cancer	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	49	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa05213	Endometrial cancer	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	49	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa05216	Thyroid cancer	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	31	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa05216	Thyroid cancer	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	31	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa05217	Basal cell carcinoma	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	36	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa05217	Basal cell carcinoma	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	36	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa05221	Acute myeloid leukemia	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	49	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa05230	Central carbon metabolism in cancer	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	48	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa05231	Choline metabolism in cancer	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	68	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa05235	PD-L1 expression and PD-1 checkpoint pathway in cancer	kegg_annotated_sensitivity	lower_in_LYPLA1_high	4949	123	60	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
hsa05320	Autoimmune thyroid disease	kegg_annotated_sensitivity	higher_in_LYPLA1_high	4949	83	17	0	0.0	1.0		DONE	NOMINAL_P_ONLY	False
