gene	kegg_gene	candidate_ids	status	in_any_pathway
USP40	hsa:55230	hsa:55230	PRIMARY_SYMBOL	False
SAMD1	hsa:90378	hsa:90378	PRIMARY_SYMBOL	False
TFIP11	hsa:24144	hsa:24144	PRIMARY_SYMBOL	False
PPP1R3B	hsa:79660	hsa:79660	PRIMARY_SYMBOL	True
RAB23	hsa:51715	hsa:51715	PRIMARY_SYMBOL	False
NUDT4	hsa:11163	hsa:11163	PRIMARY_SYMBOL	False
TBCD	hsa:6904	hsa:6904	PRIMARY_SYMBOL	False
VHL	hsa:7428	hsa:7428	PRIMARY_SYMBOL	True
SPCS2	hsa:9789	hsa:9789	PRIMARY_SYMBOL	True
KDM1A	hsa:23028	hsa:23028	PRIMARY_SYMBOL	True
ULK1	hsa:8408	hsa:8408	PRIMARY_SYMBOL	True
NFX1	hsa:4799	hsa:4799	PRIMARY_SYMBOL	True
ZNF90	hsa:7643	hsa:7643	PRIMARY_SYMBOL	False
BAG5	hsa:9529	hsa:9529	PRIMARY_SYMBOL	False
BCAP31	hsa:10134	hsa:10134	PRIMARY_SYMBOL	True
ZSWIM7	hsa:125150	hsa:125150	PRIMARY_SYMBOL	False
KIF23	hsa:9493	hsa:9493	PRIMARY_SYMBOL	True
MAGI2	hsa:9863	hsa:9863	PRIMARY_SYMBOL	True
MAP3K12	hsa:7786	hsa:7786	PRIMARY_SYMBOL	True
SESN2	hsa:83667	hsa:83667	PRIMARY_SYMBOL	True
FHOD1	hsa:29109	hsa:29109	PRIMARY_SYMBOL	True
RBM22	hsa:55696	hsa:55696	PRIMARY_SYMBOL	True
MIB1	hsa:57534	hsa:57534	PRIMARY_SYMBOL	True
NQO2	hsa:4835	hsa:4835	PRIMARY_SYMBOL	False
PPP1R1B	hsa:84152	hsa:84152	PRIMARY_SYMBOL	True
MT1A	hsa:4489	hsa:4489	PRIMARY_SYMBOL	True
CEP85L	hsa:387119	hsa:387119	PRIMARY_SYMBOL	False
SPNS2	hsa:124976	hsa:124976	PRIMARY_SYMBOL	False
FARP2	hsa:9855	hsa:9855	PRIMARY_SYMBOL	True
MRPS36	hsa:92259	hsa:92259	UNIQUE_ALIAS	True
SEMA3B	hsa:7869	hsa:7869	PRIMARY_SYMBOL	True
SEC13	hsa:6396	hsa:6396	PRIMARY_SYMBOL	True
NUP88	hsa:4927	hsa:4927	PRIMARY_SYMBOL	True
FBXO3	hsa:26273	hsa:26273	PRIMARY_SYMBOL	False
MUM1		hsa:3662;hsa:84939	AMBIGUOUS	False
SMIM2-AS1			UNMAPPED	False
IHH	hsa:3549	hsa:3549	PRIMARY_SYMBOL	True
EID1	hsa:23741	hsa:23741	PRIMARY_SYMBOL	False
MIR194-2HG			UNMAPPED	False
NFE2L1	hsa:4779	hsa:4779	PRIMARY_SYMBOL	False
TSPAN8	hsa:7103	hsa:7103	PRIMARY_SYMBOL	False
MRE11	hsa:4361	hsa:4361	PRIMARY_SYMBOL	True
NUMB	hsa:8650	hsa:8650	PRIMARY_SYMBOL	True
CDKN2AIPNL	hsa:91368	hsa:91368	PRIMARY_SYMBOL	False
AGO4	hsa:192670	hsa:192670	PRIMARY_SYMBOL	False
CTXN1	hsa:404217	hsa:404217	PRIMARY_SYMBOL	False
NYNRIN	hsa:57523	hsa:57523	PRIMARY_SYMBOL	False
ZBTB21	hsa:49854	hsa:49854	PRIMARY_SYMBOL	False
ZNF672	hsa:79894	hsa:79894	PRIMARY_SYMBOL	False
G0S2	hsa:50486	hsa:50486	PRIMARY_SYMBOL	True
ZHX2	hsa:22882	hsa:22882	PRIMARY_SYMBOL	False
FAM200A	hsa:221786	hsa:221786	PRIMARY_SYMBOL	False
NAPRT	hsa:93100	hsa:93100	PRIMARY_SYMBOL	True
IRAK2	hsa:3656	hsa:3656	PRIMARY_SYMBOL	True
CCDC113	hsa:29070	hsa:29070	UNIQUE_ALIAS	False
RSRC2	hsa:65117	hsa:65117	PRIMARY_SYMBOL	False
ZKSCAN1	hsa:7586	hsa:7586	PRIMARY_SYMBOL	False
SGO1	hsa:151648	hsa:151648	PRIMARY_SYMBOL	True
CCAR1	hsa:55749	hsa:55749	PRIMARY_SYMBOL	False
TEDC1	hsa:283643	hsa:283643	PRIMARY_SYMBOL	False
PPM1A	hsa:5494	hsa:5494	PRIMARY_SYMBOL	True
VANGL1	hsa:81839	hsa:81839	PRIMARY_SYMBOL	True
LINC01764			UNMAPPED	False
OVOL1	hsa:5017	hsa:5017	PRIMARY_SYMBOL	False
CTDSP1	hsa:58190	hsa:58190	PRIMARY_SYMBOL	False
SPON2	hsa:10417	hsa:10417	PRIMARY_SYMBOL	False
C12orf45	hsa:121053	hsa:121053	UNIQUE_ALIAS	False
SRFBP1	hsa:153443	hsa:153443	PRIMARY_SYMBOL	False
CCDC93	hsa:54520	hsa:54520	PRIMARY_SYMBOL	False
HELZ	hsa:9931	hsa:9931	PRIMARY_SYMBOL	False
MT1E	hsa:4493	hsa:4493	PRIMARY_SYMBOL	True
POLR2C	hsa:5432	hsa:5432	PRIMARY_SYMBOL	True
NCAPG	hsa:64151	hsa:64151	PRIMARY_SYMBOL	False
POLR2D	hsa:5433	hsa:5433	PRIMARY_SYMBOL	True
ZNF574	hsa:64763	hsa:64763	PRIMARY_SYMBOL	False
MYL5	hsa:4636	hsa:4636	PRIMARY_SYMBOL	True
OASL	hsa:8638	hsa:8638	PRIMARY_SYMBOL	True
CTBP1	hsa:1487	hsa:1487	PRIMARY_SYMBOL	True
HIST1H2BH	hsa:8345	hsa:8345	UNIQUE_ALIAS	True
SETDB1	hsa:9869	hsa:9869	PRIMARY_SYMBOL	True
PPP1R13L	hsa:10848	hsa:10848	PRIMARY_SYMBOL	True
PCP4	hsa:5121	hsa:5121	PRIMARY_SYMBOL	False
B9D2	hsa:80776	hsa:80776	PRIMARY_SYMBOL	False
QSER1	hsa:79832	hsa:79832	PRIMARY_SYMBOL	False
AC020916.1			UNMAPPED	False
COBLL1	hsa:22837	hsa:22837	PRIMARY_SYMBOL	False
SPSB1	hsa:80176	hsa:80176	PRIMARY_SYMBOL	False
DSTYK	hsa:25778	hsa:25778	PRIMARY_SYMBOL	False
SIX5	hsa:147912	hsa:147912	PRIMARY_SYMBOL	False
HRAS	hsa:3265	hsa:3265	PRIMARY_SYMBOL	True
SF1	hsa:7536	hsa:7536	PRIMARY_SYMBOL	True
WDR78	hsa:79819	hsa:79819	UNIQUE_ALIAS	True
AC073389.1			UNMAPPED	False
CLSTN1	hsa:22883	hsa:22883	PRIMARY_SYMBOL	False
GPKOW	hsa:27238	hsa:27238	PRIMARY_SYMBOL	True
ZNF281	hsa:23528	hsa:23528	PRIMARY_SYMBOL	False
CDK5R1	hsa:8851	hsa:8851	PRIMARY_SYMBOL	True
AL355001.2			UNMAPPED	False
CNOT4	hsa:4850	hsa:4850	PRIMARY_SYMBOL	True
MRPL10	hsa:124995	hsa:124995	PRIMARY_SYMBOL	True
LARP4B	hsa:23185	hsa:23185	PRIMARY_SYMBOL	False
C16orf91	hsa:283951	hsa:283951	UNIQUE_ALIAS	False
CWC25	hsa:54883	hsa:54883	PRIMARY_SYMBOL	True
FFAR2	hsa:2867	hsa:2867	PRIMARY_SYMBOL	True
CDCA4	hsa:55038	hsa:55038	PRIMARY_SYMBOL	False
HIPK3	hsa:10114	hsa:10114	PRIMARY_SYMBOL	True
BAZ2B	hsa:29994	hsa:29994	PRIMARY_SYMBOL	True
RNF187	hsa:149603	hsa:149603	PRIMARY_SYMBOL	False
CDIPT	hsa:10423	hsa:10423	PRIMARY_SYMBOL	True
PEX7	hsa:5191	hsa:5191	PRIMARY_SYMBOL	True
POLE2	hsa:5427	hsa:5427	PRIMARY_SYMBOL	True
PIM2	hsa:11040	hsa:11040	PRIMARY_SYMBOL	True
RASL11B	hsa:65997	hsa:65997	PRIMARY_SYMBOL	False
AC005261.1			UNMAPPED	False
PRPF31	hsa:26121	hsa:26121	PRIMARY_SYMBOL	True
SPATS2	hsa:65244	hsa:65244	PRIMARY_SYMBOL	False
USP27X	hsa:389856	hsa:389856	PRIMARY_SYMBOL	False
SCAF8	hsa:22828	hsa:22828	PRIMARY_SYMBOL	False
GPATCH2	hsa:55105	hsa:55105	PRIMARY_SYMBOL	False
KLF11	hsa:8462	hsa:8462	PRIMARY_SYMBOL	False
ABLIM1	hsa:3983	hsa:3983	PRIMARY_SYMBOL	True
TTTY14			UNMAPPED	False
EIF1B	hsa:10289	hsa:10289	PRIMARY_SYMBOL	False
ENPP3	hsa:5169	hsa:5169	PRIMARY_SYMBOL	True
AC044849.1			UNMAPPED	False
RNF145	hsa:153830	hsa:153830	PRIMARY_SYMBOL	False
ZC3H3	hsa:23144	hsa:23144	PRIMARY_SYMBOL	False
CHST12	hsa:55501	hsa:55501	PRIMARY_SYMBOL	True
RELA	hsa:5970	hsa:5970	PRIMARY_SYMBOL	True
TRIM66	hsa:9866	hsa:9866	PRIMARY_SYMBOL	False
SEMA4C	hsa:54910	hsa:54910	PRIMARY_SYMBOL	True
AC083843.3			UNMAPPED	False
CSAD	hsa:51380	hsa:51380	PRIMARY_SYMBOL	True
LSM8	hsa:51691	hsa:51691	PRIMARY_SYMBOL	True
IDUA	hsa:3425	hsa:3425	PRIMARY_SYMBOL	True
GTPBP6	hsa:8225	hsa:8225	PRIMARY_SYMBOL	False
ERLEC1	hsa:27248	hsa:27248	PRIMARY_SYMBOL	True
EIF5A2	hsa:56648	hsa:56648	PRIMARY_SYMBOL	False
ANKRD22	hsa:118932	hsa:118932	PRIMARY_SYMBOL	False
SMPDL3B	hsa:27293	hsa:27293	PRIMARY_SYMBOL	False
TREH	hsa:11181	hsa:11181	PRIMARY_SYMBOL	True
TLE4	hsa:7091	hsa:7091	PRIMARY_SYMBOL	True
SPTY2D1	hsa:144108	hsa:144108	PRIMARY_SYMBOL	False
WASHC1	hsa:100287171	hsa:100287171	PRIMARY_SYMBOL	True
MSL1	hsa:339287	hsa:339287	PRIMARY_SYMBOL	False
PPP1R14B	hsa:26472	hsa:26472	PRIMARY_SYMBOL	False
EVI5	hsa:7813	hsa:7813	PRIMARY_SYMBOL	False
KNSTRN	hsa:90417	hsa:90417	PRIMARY_SYMBOL	False
GGA3	hsa:23163	hsa:23163	PRIMARY_SYMBOL	True
SEC61B	hsa:10952	hsa:10952	PRIMARY_SYMBOL	True
DOK1	hsa:1796	hsa:1796	PRIMARY_SYMBOL	True
CENPL	hsa:91687	hsa:91687	PRIMARY_SYMBOL	False
POMZP3	hsa:22932	hsa:22932	PRIMARY_SYMBOL	False
UBE2G1	hsa:7326	hsa:7326	PRIMARY_SYMBOL	True
DDX43	hsa:55510	hsa:55510	PRIMARY_SYMBOL	False
ERG28	hsa:11161	hsa:11161	PRIMARY_SYMBOL	False
ZNF710	hsa:374655	hsa:374655	PRIMARY_SYMBOL	False
RASGEF1B	hsa:153020	hsa:153020	PRIMARY_SYMBOL	False
KCNQ1	hsa:3784	hsa:3784	PRIMARY_SYMBOL	True
NXPH4	hsa:11247	hsa:11247	PRIMARY_SYMBOL	False
TG	hsa:7038	hsa:7038	PRIMARY_SYMBOL	True
RAB35	hsa:11021	hsa:11021	PRIMARY_SYMBOL	True
DUS2	hsa:54920	hsa:54920	PRIMARY_SYMBOL	False
TGFBR3L	hsa:100507588	hsa:100507588	PRIMARY_SYMBOL	False
POM121C	hsa:100101267	hsa:100101267	PRIMARY_SYMBOL	True
EP400	hsa:57634	hsa:57634	PRIMARY_SYMBOL	True
C21orf2	hsa:755	hsa:755	UNIQUE_ALIAS	False
MBLAC2	hsa:153364	hsa:153364	PRIMARY_SYMBOL	True
KMT2A	hsa:4297	hsa:4297	PRIMARY_SYMBOL	True
ATP5PD	hsa:10476	hsa:10476	PRIMARY_SYMBOL	True
KIAA1958	hsa:158405	hsa:158405	PRIMARY_SYMBOL	False
EXOC6B	hsa:23233	hsa:23233	PRIMARY_SYMBOL	False
AC078846.1			UNMAPPED	False
PSPC1	hsa:55269	hsa:55269	PRIMARY_SYMBOL	False
MORC2	hsa:22880	hsa:22880	PRIMARY_SYMBOL	False
TPX2	hsa:22974	hsa:22974	PRIMARY_SYMBOL	False
NSMF	hsa:26012	hsa:26012	PRIMARY_SYMBOL	False
AC011043.1			UNMAPPED	False
LTBP4	hsa:8425	hsa:8425	PRIMARY_SYMBOL	False
HRH1	hsa:3269	hsa:3269	PRIMARY_SYMBOL	True
BMP2K	hsa:55589	hsa:55589	PRIMARY_SYMBOL	True
TOE1	hsa:114034	hsa:114034	PRIMARY_SYMBOL	False
AL035071.1			UNMAPPED	False
MIR200CHG			UNMAPPED	False
MINCR			UNMAPPED	False
NCF2	hsa:4688	hsa:4688	PRIMARY_SYMBOL	True
AP004609.3			UNMAPPED	False
RNF19A	hsa:25897	hsa:25897	PRIMARY_SYMBOL	False
SLC38A7	hsa:55238	hsa:55238	PRIMARY_SYMBOL	False
FUNDC1	hsa:139341	hsa:139341	PRIMARY_SYMBOL	True
SNTB1	hsa:6641	hsa:6641	PRIMARY_SYMBOL	True
RTL8A	hsa:26071	hsa:26071	PRIMARY_SYMBOL	False
LCMT1	hsa:51451	hsa:51451	PRIMARY_SYMBOL	False
CWC22	hsa:57703	hsa:57703	PRIMARY_SYMBOL	False
CWF19L2	hsa:143884	hsa:143884	PRIMARY_SYMBOL	False
XPO4	hsa:64328	hsa:64328	PRIMARY_SYMBOL	True
DPH6	hsa:89978	hsa:89978	PRIMARY_SYMBOL	False
FAM102A	hsa:399665	hsa:399665	UNIQUE_ALIAS	False
HHLA2	hsa:11148	hsa:11148	PRIMARY_SYMBOL	False
UTY	hsa:7404	hsa:7404	PRIMARY_SYMBOL	False
HR	hsa:55806	hsa:55806	PRIMARY_SYMBOL	False
TEAD3	hsa:7005	hsa:7005	PRIMARY_SYMBOL	True
BIRC6	hsa:57448	hsa:57448	PRIMARY_SYMBOL	True
CD37	hsa:951	hsa:951	PRIMARY_SYMBOL	True
ARHGEF4	hsa:50649	hsa:50649	PRIMARY_SYMBOL	True
VWA1	hsa:64856	hsa:64856	PRIMARY_SYMBOL	False
KANK1	hsa:23189	hsa:23189	PRIMARY_SYMBOL	False
GID8	hsa:54994	hsa:54994	PRIMARY_SYMBOL	False
DHRS3	hsa:9249	hsa:9249	PRIMARY_SYMBOL	True
HIPK1	hsa:204851	hsa:204851	PRIMARY_SYMBOL	True
KHDRBS1	hsa:10657	hsa:10657	PRIMARY_SYMBOL	False
XK	hsa:7504	hsa:7504	PRIMARY_SYMBOL	False
ABO	hsa:28	hsa:28	PRIMARY_SYMBOL	True
RHOG	hsa:391	hsa:391	PRIMARY_SYMBOL	True
NEURL1	hsa:9148	hsa:9148	PRIMARY_SYMBOL	False
CD44	hsa:960	hsa:960	PRIMARY_SYMBOL	True
C7orf50	hsa:84310	hsa:84310	UNIQUE_ALIAS	False
ATE1	hsa:11101	hsa:11101	PRIMARY_SYMBOL	False
LMBRD1	hsa:55788	hsa:55788	PRIMARY_SYMBOL	True
MCM7	hsa:4176	hsa:4176	PRIMARY_SYMBOL	True
RAF1	hsa:5894	hsa:5894	PRIMARY_SYMBOL	True
SYCP2	hsa:10388	hsa:10388	PRIMARY_SYMBOL	False
APOE	hsa:348	hsa:348	PRIMARY_SYMBOL	True
HLCS	hsa:3141	hsa:3141	PRIMARY_SYMBOL	True
SMARCD1	hsa:6602	hsa:6602	PRIMARY_SYMBOL	True
HPS6	hsa:79803	hsa:79803	PRIMARY_SYMBOL	False
BARX2	hsa:8538	hsa:8538	PRIMARY_SYMBOL	False
SPATS2L	hsa:26010	hsa:26010	PRIMARY_SYMBOL	False
IQSEC1	hsa:9922	hsa:9922	PRIMARY_SYMBOL	True
AHDC1	hsa:27245	hsa:27245	PRIMARY_SYMBOL	False
C11orf68	hsa:83638	hsa:83638	PRIMARY_SYMBOL	False
ENDOD1	hsa:23052	hsa:23052	PRIMARY_SYMBOL	False
HIST1H4I	hsa:8294	hsa:8294	UNIQUE_ALIAS	True
SH3YL1	hsa:26751	hsa:26751	PRIMARY_SYMBOL	False
ALDH5A1	hsa:7915	hsa:7915	PRIMARY_SYMBOL	True
METAP1	hsa:23173	hsa:23173	PRIMARY_SYMBOL	False
FOXN2	hsa:3344	hsa:3344	PRIMARY_SYMBOL	False
TSPAN15	hsa:23555	hsa:23555	PRIMARY_SYMBOL	False
IFNAR2	hsa:3455	hsa:3455	PRIMARY_SYMBOL	True
BLOC1S6	hsa:26258	hsa:26258	PRIMARY_SYMBOL	True
PLA2G6	hsa:8398	hsa:8398	PRIMARY_SYMBOL	True
HSD17B2	hsa:3294	hsa:3294	PRIMARY_SYMBOL	True
LRRC75B	hsa:388886	hsa:388886	PRIMARY_SYMBOL	False
PELI2	hsa:57161	hsa:57161	PRIMARY_SYMBOL	False
ADPRM	hsa:56985	hsa:56985	PRIMARY_SYMBOL	True
PDPK1	hsa:5170	hsa:5170	PRIMARY_SYMBOL	True
CCDC66	hsa:285331	hsa:285331	PRIMARY_SYMBOL	False
SAR1B	hsa:51128	hsa:51128	PRIMARY_SYMBOL	True
ICAM1	hsa:3383	hsa:3383	PRIMARY_SYMBOL	True
TMPO	hsa:7112	hsa:7112	PRIMARY_SYMBOL	False
STX12	hsa:23673	hsa:23673	PRIMARY_SYMBOL	True
TOM1L2	hsa:146691	hsa:146691	PRIMARY_SYMBOL	False
MTIF3	hsa:219402	hsa:219402	PRIMARY_SYMBOL	False
FAM210A	hsa:125228	hsa:125228	PRIMARY_SYMBOL	False
GNE	hsa:10020	hsa:10020	PRIMARY_SYMBOL	True
C14orf28	hsa:122525	hsa:122525	UNIQUE_ALIAS	False
HKDC1	hsa:80201	hsa:80201	PRIMARY_SYMBOL	True
MRPL18	hsa:29074	hsa:29074	PRIMARY_SYMBOL	True
ZNF703	hsa:80139	hsa:80139	PRIMARY_SYMBOL	False
NDUFV3	hsa:4731	hsa:4731	PRIMARY_SYMBOL	True
E2F3	hsa:1871	hsa:1871	PRIMARY_SYMBOL	True
ABLIM2	hsa:84448	hsa:84448	PRIMARY_SYMBOL	True
NUP37	hsa:79023	hsa:79023	PRIMARY_SYMBOL	True
NANS	hsa:54187	hsa:54187	PRIMARY_SYMBOL	True
THRA	hsa:7067	hsa:7067	PRIMARY_SYMBOL	True
NDUFAF7	hsa:55471	hsa:55471	PRIMARY_SYMBOL	True
PPCDC	hsa:60490	hsa:60490	PRIMARY_SYMBOL	True
WBP2	hsa:23558	hsa:23558	PRIMARY_SYMBOL	False
CCDC134	hsa:79879	hsa:79879	PRIMARY_SYMBOL	False
CNP	hsa:1267	hsa:1267	PRIMARY_SYMBOL	False
CYP4F12	hsa:66002	hsa:66002	PRIMARY_SYMBOL	False
CD55	hsa:1604	hsa:1604	PRIMARY_SYMBOL	True
KCTD2	hsa:23510	hsa:23510	PRIMARY_SYMBOL	False
CDKN2B	hsa:1030	hsa:1030	PRIMARY_SYMBOL	True
TTF2	hsa:8458	hsa:8458	PRIMARY_SYMBOL	True
C16orf87	hsa:388272	hsa:388272	PRIMARY_SYMBOL	False
ME2	hsa:4200	hsa:4200	PRIMARY_SYMBOL	True
TUBGCP6	hsa:85378	hsa:85378	PRIMARY_SYMBOL	False
PHF6	hsa:84295	hsa:84295	PRIMARY_SYMBOL	True
EFCAB11	hsa:90141	hsa:90141	PRIMARY_SYMBOL	False
PARP6	hsa:56965	hsa:56965	PRIMARY_SYMBOL	False
MTRNR2L10			UNMAPPED	False
ZCCHC24	hsa:219654	hsa:219654	PRIMARY_SYMBOL	False
GAB2	hsa:9846	hsa:9846	PRIMARY_SYMBOL	True
AL121832.2			UNMAPPED	False
ZNF22	hsa:7570	hsa:7570	PRIMARY_SYMBOL	False
HARS	hsa:3035	hsa:3035	UNIQUE_ALIAS	True
USP45	hsa:85015	hsa:85015	PRIMARY_SYMBOL	True
RBFOX2	hsa:23543	hsa:23543	PRIMARY_SYMBOL	False
MTREX	hsa:23517	hsa:23517	PRIMARY_SYMBOL	True
TSEN15	hsa:116461	hsa:116461	PRIMARY_SYMBOL	False
AL132780.2			UNMAPPED	False
EIF3J-DT			UNMAPPED	False
C4orf46	hsa:201725	hsa:201725	PRIMARY_SYMBOL	False
ST13	hsa:6767	hsa:6767	PRIMARY_SYMBOL	False
UBE2M	hsa:9040	hsa:9040	PRIMARY_SYMBOL	True
AL358472.4			UNMAPPED	False
TADA3	hsa:10474	hsa:10474	PRIMARY_SYMBOL	True
POLR3GL	hsa:84265	hsa:84265	PRIMARY_SYMBOL	True
CAP2	hsa:10486	hsa:10486	PRIMARY_SYMBOL	False
ZNF408	hsa:79797	hsa:79797	PRIMARY_SYMBOL	False
ZSWIM6	hsa:57688	hsa:57688	PRIMARY_SYMBOL	False
HIST1H3G	hsa:8355	hsa:8355	UNIQUE_ALIAS	True
ARAP3	hsa:64411	hsa:64411	PRIMARY_SYMBOL	True
RBM25	hsa:58517	hsa:58517	PRIMARY_SYMBOL	True
RIOK1	hsa:83732	hsa:83732	PRIMARY_SYMBOL	True
CCDC112	hsa:153733	hsa:153733	PRIMARY_SYMBOL	False
RUVBL2	hsa:10856	hsa:10856	PRIMARY_SYMBOL	True
FGFR3	hsa:2261	hsa:2261	PRIMARY_SYMBOL	True
TBC1D10B	hsa:26000	hsa:26000	PRIMARY_SYMBOL	False
NUDT1	hsa:4521	hsa:4521	PRIMARY_SYMBOL	False
NUP43	hsa:348995	hsa:348995	PRIMARY_SYMBOL	True
SUN1	hsa:23353	hsa:23353	PRIMARY_SYMBOL	True
MAP4K2	hsa:5871	hsa:5871	PRIMARY_SYMBOL	True
CLIP2	hsa:7461	hsa:7461	PRIMARY_SYMBOL	False
LARGE2	hsa:120071	hsa:120071	PRIMARY_SYMBOL	True
SASS6	hsa:163786	hsa:163786	PRIMARY_SYMBOL	False
ARMC9	hsa:80210	hsa:80210	PRIMARY_SYMBOL	False
ZSCAN21	hsa:7589	hsa:7589	PRIMARY_SYMBOL	False
CEP63	hsa:80254	hsa:80254	PRIMARY_SYMBOL	False
MED31	hsa:51003	hsa:51003	PRIMARY_SYMBOL	False
ZFP3	hsa:124961	hsa:124961	PRIMARY_SYMBOL	False
CAMSAP1	hsa:157922	hsa:157922	PRIMARY_SYMBOL	False
NMRAL1	hsa:57407	hsa:57407	PRIMARY_SYMBOL	False
AC008124.1			UNMAPPED	False
ERMP1	hsa:79956	hsa:79956	PRIMARY_SYMBOL	False
USP24	hsa:23358	hsa:23358	PRIMARY_SYMBOL	False
PIK3C2B	hsa:5287	hsa:5287	PRIMARY_SYMBOL	True
ACP5	hsa:54	hsa:54	PRIMARY_SYMBOL	True
SIRT5	hsa:23408	hsa:23408	PRIMARY_SYMBOL	True
MRPL23	hsa:6150	hsa:6150	PRIMARY_SYMBOL	True
IFITM3	hsa:10410	hsa:10410	PRIMARY_SYMBOL	False
PTPN7	hsa:5778	hsa:5778	PRIMARY_SYMBOL	True
AATK	hsa:9625	hsa:9625	PRIMARY_SYMBOL	False
APEX2	hsa:27301	hsa:27301	PRIMARY_SYMBOL	False
CCL4	hsa:6351	hsa:6351	PRIMARY_SYMBOL	True
MYO15B	hsa:80022	hsa:80022	PRIMARY_SYMBOL	True
ZNF264	hsa:9422	hsa:9422	PRIMARY_SYMBOL	False
CPEB2	hsa:132864	hsa:132864	PRIMARY_SYMBOL	True
MARCKS	hsa:4082	hsa:4082	PRIMARY_SYMBOL	True
MFSD6	hsa:54842	hsa:54842	PRIMARY_SYMBOL	False
MIR762HG			UNMAPPED	False
CASP4	hsa:837	hsa:837	PRIMARY_SYMBOL	True
C2CD4A	hsa:145741	hsa:145741	PRIMARY_SYMBOL	False
ARPC5	hsa:10092	hsa:10092	PRIMARY_SYMBOL	True
MAP3K14	hsa:9020	hsa:9020	PRIMARY_SYMBOL	True
TOB1	hsa:10140	hsa:10140	PRIMARY_SYMBOL	True
OXCT1	hsa:5019	hsa:5019	PRIMARY_SYMBOL	True
AC090152.1			UNMAPPED	False
ANAPC5	hsa:51433	hsa:51433	PRIMARY_SYMBOL	True
FAM201A			UNMAPPED	False
SULT2B1	hsa:6820	hsa:6820	PRIMARY_SYMBOL	True
ZNF565	hsa:147929	hsa:147929	PRIMARY_SYMBOL	False
FAM84A	hsa:151354	hsa:151354	UNIQUE_ALIAS	False
C22orf39	hsa:128977	hsa:128977	PRIMARY_SYMBOL	False
ACAT2	hsa:39	hsa:39	PRIMARY_SYMBOL	True
MARK4	hsa:57787	hsa:57787	PRIMARY_SYMBOL	False
EXOSC2	hsa:23404	hsa:23404	PRIMARY_SYMBOL	True
KIFC3	hsa:3801	hsa:3801	PRIMARY_SYMBOL	True
TTC27	hsa:55622	hsa:55622	PRIMARY_SYMBOL	False
PARP1	hsa:142	hsa:142	PRIMARY_SYMBOL	True
MYO1B	hsa:4430	hsa:4430	PRIMARY_SYMBOL	True
CALU	hsa:813	hsa:813	PRIMARY_SYMBOL	False
RIF1	hsa:55183	hsa:55183	PRIMARY_SYMBOL	True
ZNF26	hsa:7574	hsa:7574	PRIMARY_SYMBOL	False
COL17A1	hsa:1308	hsa:1308	PRIMARY_SYMBOL	True
NDUFA6	hsa:4700	hsa:4700	PRIMARY_SYMBOL	True
RUFY3	hsa:22902	hsa:22902	PRIMARY_SYMBOL	False
CABLES2	hsa:81928	hsa:81928	PRIMARY_SYMBOL	True
BSG	hsa:682	hsa:682	PRIMARY_SYMBOL	True
NIPSNAP2	hsa:2631	hsa:2631	PRIMARY_SYMBOL	False
TRIM23	hsa:373	hsa:373	PRIMARY_SYMBOL	False
SURF2	hsa:6835	hsa:6835	PRIMARY_SYMBOL	False
TMEM87A	hsa:25963	hsa:25963	PRIMARY_SYMBOL	False
SLC12A2	hsa:6558	hsa:6558	PRIMARY_SYMBOL	True
LRP5L			UNMAPPED	False
IFRD1	hsa:3475	hsa:3475	PRIMARY_SYMBOL	False
EVPL	hsa:2125	hsa:2125	PRIMARY_SYMBOL	True
HACE1	hsa:57531	hsa:57531	PRIMARY_SYMBOL	False
DDX23	hsa:9416	hsa:9416	PRIMARY_SYMBOL	True
TCN1	hsa:6947	hsa:6947	PRIMARY_SYMBOL	True
WDR5B	hsa:54554	hsa:54554	PRIMARY_SYMBOL	True
PAK1	hsa:5058	hsa:5058	PRIMARY_SYMBOL	True
BMP2	hsa:650	hsa:650	PRIMARY_SYMBOL	True
COQ6	hsa:51004	hsa:51004	PRIMARY_SYMBOL	True
PRELID3A	hsa:10650	hsa:10650	PRIMARY_SYMBOL	False
PHF20L1	hsa:51105	hsa:51105	PRIMARY_SYMBOL	False
CYB561	hsa:1534	hsa:1534	PRIMARY_SYMBOL	False
UROS	hsa:7390	hsa:7390	PRIMARY_SYMBOL	True
AP5M1	hsa:55745	hsa:55745	PRIMARY_SYMBOL	True
EIF2S1	hsa:1965	hsa:1965	PRIMARY_SYMBOL	True
LRCH3	hsa:84859	hsa:84859	PRIMARY_SYMBOL	False
BTBD2	hsa:55643	hsa:55643	PRIMARY_SYMBOL	False
POLE	hsa:5426	hsa:5426	PRIMARY_SYMBOL	True
PTDSS2	hsa:81490	hsa:81490	PRIMARY_SYMBOL	True
TIMM8A	hsa:1678	hsa:1678	PRIMARY_SYMBOL	False
MLLT3	hsa:4300	hsa:4300	PRIMARY_SYMBOL	True
SWT1	hsa:54823	hsa:54823	PRIMARY_SYMBOL	False
ENO2	hsa:2026	hsa:2026	PRIMARY_SYMBOL	True
GSR	hsa:2936	hsa:2936	PRIMARY_SYMBOL	True
CCNJL	hsa:79616	hsa:79616	PRIMARY_SYMBOL	False
RPF1	hsa:80135	hsa:80135	PRIMARY_SYMBOL	False
NUP155	hsa:9631	hsa:9631	PRIMARY_SYMBOL	True
DOHH	hsa:83475	hsa:83475	PRIMARY_SYMBOL	False
