cohort	contrast	direction	library	term	universe_n	selected_n	term_n	overlap_n	p_value	genes	q_contrast	q_joint4
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Microtubule Depolymerization (GO:0031114)	13204	282	20	1	0.3508457501	MAP1B	0.9558476178	0.9349229844
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Microtubule Polymerization (GO:0031113)	13204	282	33	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031110)	13204	282	23	1	0.391619516	MAP1B	0.9851047619	0.9696127477
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Microtubule-Based Process (GO:0032886)	13204	282	35	1	0.5307331268	EFNA5	1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Mitochondrial Fission (GO:0090140)	13204	282	23	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Mitochondrial Membrane Permeability (GO:0046902)	13204	282	16	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Mitochondrial Membrane Potential (GO:0051881)	13204	282	36	1	0.5407819732	SOD1	1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway (GO:1901028)	13204	282	16	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Mitochondrial Translation (GO:0070129)	13204	282	22	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Mitochondrion Organization (GO:0010821)	13204	282	43	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Mitotic Cell Cycle (GO:0007346)	13204	282	113	1	0.9137083956	FOXC1	1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990)	13204	282	76	1	0.8070755918	RGCC	1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090266)	13204	282	16	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0030071)	13204	282	44	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Mitotic Nuclear Division (GO:0007088)	13204	282	41	2	0.2180261416	INSR;RGCC	0.8412140819	0.7962732467
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Mitotic Spindle Assembly (GO:1901673)	13204	282	20	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Mitotic Spindle Organization (GO:0060236)	13204	282	38	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Monoatomic Cation Transmembrane Transport (GO:1904062)	13204	282	15	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412)	13204	282	37	1	0.5506163812	FXYD6	1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Monocyte Chemotaxis (GO:0090025)	13204	282	15	1	0.2767509168	S100A14	0.9192226718	0.8669755348
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Mononuclear Cell Migration (GO:0071675)	13204	282	16	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Multicellular Organismal Development (GO:2000026)	13204	282	50	3	0.09085337953	DUSP6;INSR;PTN	0.5566178327	0.5589743596
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Myelination (GO:0031641)	13204	282	15	1	0.2767509168	PTN	0.9192226718	0.8669755348
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Myeloid Cell Differentiation (GO:0045637)	13204	282	23	2	0.085731468	HOXA5;HOXA9	0.539508799	0.5459783829
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Myoblast Differentiation (GO:0045661)	13204	282	41	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Myotube Differentiation (GO:0010830)	13204	282	17	1	0.3073496534	BHLHE41	0.9263008329	0.8913900103
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Necroptotic Process (GO:0060544)	13204	282	17	1	0.3073496534	BIRC3	0.9263008329	0.8913900103
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Nervous System Development (GO:0051960)	13204	282	30	4	0.003603172508	ASCL1;BHLHE41;CTNNB1;PTN	0.1072163527	0.1135995192
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Neurogenesis (GO:0050767)	13204	282	49	4	0.02033287133	ASCL1;BHLHE41;CTNNB1;SERPINF1	0.2932163477	0.2919186149
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Neuron Apoptotic Process (GO:0043523)	13204	282	77	5	0.02434067282	APOE;CCL2;CTNNB1;NTRK2;SOD1	0.3220783172	0.3163405102
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Neuron Death (GO:1901214)	13204	282	45	1	0.6220992833	C1QA	1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Neuron Differentiation (GO:0045664)	13204	282	50	2	0.2894755727	ASCL1;SIX3	0.9201290671	0.8789431943
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Neuron Migration (GO:2001222)	13204	282	20	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Neuron Projection Development (GO:0010975)	13204	282	115	3	0.4466393648	APOE;NTRK2;PTN	1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Neuronal Synaptic Plasticity (GO:0048168)	13204	282	17	1	0.3073496534	APOE	0.9263008329	0.8913900103
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Neurotransmitter Receptor Activity (GO:0099601)	13204	282	17	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Neurotransmitter Secretion (GO:0046928)	13204	282	17	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Neutrophil Chemotaxis (GO:0090022)	13204	282	15	1	0.2767509168	CD74	0.9192226718	0.8669755348
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Nitric Oxide Biosynthetic Process (GO:0045428)	13204	282	31	1	0.4882986545	INSR	1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Nitric-Oxide Synthase Activity (GO:0050999)	13204	282	19	2	0.06122541074	APOE;S100A1	0.4771031213	0.4799980501
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Nuclear Division (GO:0051783)	13204	282	17	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900151)	13204	282	21	1	0.3647308759	ZFP36	0.9561816749	0.9458145369
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Nucleic Acid-Templated Transcription (GO:1903506)	13204	282	360	6	0.7853079931	EFEMP1;ESRRA;FOXC1;INSR;TRIM22;ZNF331	1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Nucleocytoplasmic Transport (GO:0046822)	13204	282	16	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Nucleotide-Excision Repair (GO:2000819)	13204	282	23	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Organelle Assembly (GO:1902115)	13204	282	69	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Organelle Organization (GO:0033043)	13204	282	92	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Ossification (GO:0030278)	13204	282	30	3	0.02557622632	PTN;SFRP1;TWIST1	0.3291455286	0.3232268826
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Osteoblast Differentiation (GO:0045667)	13204	282	64	3	0.1565221123	BMPR1B;LTF;TWIST1	0.7024788067	0.7020326247
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Osteoclast Differentiation (GO:0045670)	13204	282	22	1	0.3783200357	FSTL3	0.9749781137	0.9627262137
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175)	13204	282	16	1	0.292215034	SOD1	0.9201290671	0.8789431943
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of p38MAPK Cascade (GO:1900744)	13204	282	29	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0060393)	13204	282	32	1	0.4992528623	GDF15	1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Peptidase Activity (GO:0052547)	13204	282	23	3	0.01244257904	CST3;CTSK;NDUFA13	0.221282018	0.2254577355
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Peptide Hormone Secretion (GO:0090276)	13204	282	26	1	0.4298407678	GRP	1	0.9896691836
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135)	13204	282	66	1	0.7603078781	SFRP2	1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010799)	13204	282	30	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730)	13204	282	56	5	0.006737904719	CD74;EFNA5;PLCG2;SFRP1;SFRP2	0.1527926349	0.1621231609
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Phagocytosis (GO:0050764)	13204	282	33	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Phosphatase Activity (GO:0010921)	13204	282	15	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043551)	13204	282	23	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066)	13204	282	60	3	0.1364581134	INSR;NTRK2;TWIST1	0.6481483806	0.6655314286
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Phosphoprotein Phosphatase Activity (GO:0043666)	13204	282	31	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Phosphorylation (GO:0042325)	13204	282	68	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032)	13204	282	63	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Postsynapse Organization (GO:0099175)	13204	282	18	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Potassium Ion Transmembrane Transport (GO:1901379)	13204	282	16	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Potassium Ion Transmembrane Transporter Activity (GO:1901016)	13204	282	15	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Primary Metabolic Process (GO:0080090)	13204	282	31	2	0.1413165599	APOE;PLCG2	0.6573670827	0.668642607
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Programmed Cell Death (GO:0043067)	13204	282	147	4	0.384467086	BIRC3;CRYAB;LGALS1;SEPTIN4	0.9837454801	0.9696127477
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Proteasomal Protein Catabolic Process (GO:0061136)	13204	282	45	1	0.6220992833	APOE	1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434)	13204	282	100	1	0.8854880291	EIF3H	1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Protein Autophosphorylation (GO:0031952)	13204	282	26	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Protein Binding (GO:0043393)	13204	282	99	2	0.6281933888	AMFR;NES	1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Protein Catabolic Process (GO:0042176)	13204	282	102	2	0.6443942763	APOE;NDUFA13	1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Protein Deacetylation (GO:0090311)	13204	282	15	1	0.2767509168	NNMT	0.9192226718	0.8669755348
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Protein Dephosphorylation (GO:0035304)	13204	282	34	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Protein Export From Nucleus (GO:0046825)	13204	282	20	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Protein Import Into Nucleus (GO:0042306)	13204	282	35	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Protein Kinase B Signaling (GO:0051896)	13204	282	92	4	0.1339387669	GDF15;INSR;NTRK2;SEMA5A	0.6449504059	0.656103309
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Protein Kinase Activity (GO:0045859)	13204	282	92	1	0.8637270821	SOD1	1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Protein Localization (GO:0032880)	13204	282	71	3	0.1935866828	CTNNB1;KRT5;TRIM22	0.7883744896	0.7621846574
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Protein Localization To Cell Periphery (GO:1904375)	13204	282	19	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Protein Localization To Cell Surface (GO:2000008)	13204	282	26	1	0.4298407678	CTNNB1	1	0.9896691836
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Protein Localization To Membrane (GO:1905475)	13204	282	24	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Protein Localization To Nucleus (GO:1900180)	13204	282	45	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Protein Localization To Plasma Membrane (GO:1903076)	13204	282	67	1	0.7654527387	STAC2	1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Protein Metabolic Process (GO:0051246)	13204	282	83	2	0.5322083872	APOE;RPL10	1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903320)	13204	282	28	1	0.4539825999	CTNNB1	1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Protein Modification Process (GO:0031399)	13204	282	38	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Protein Neddylation (GO:2000434)	13204	282	18	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Protein Phosphorylation (GO:0001932)	13204	282	184	8	0.04400575051	C3;CCND1;CD74;EFNA5;HLA-DRB1;INSR;NTRK2;SOD1	0.4102310375	0.4192112673
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Protein Polymerization (GO:0032271)	13204	282	25	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Protein Processing (GO:0070613)	13204	282	15	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Protein Secretion (GO:0050708)	13204	282	62	2	0.3831884615	APOE;SAA1	0.9837454801	0.9696127477
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900)	13204	282	90	2	0.5761864087	CCND1;LTF	1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Protein Sumoylation (GO:0033233)	13204	282	15	1	0.2767509168	CTNNB1	0.9192226718	0.8669755348
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Protein Targeting To Membrane (GO:0090313)	13204	282	22	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Protein Targeting To Mitochondrion (GO:1903214)	13204	282	33	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Protein Transport (GO:0051223)	13204	282	24	1	0.4046354705	SAA1	0.9904800843	0.9799345267
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Protein Tyrosine Kinase Activity (GO:0061097)	13204	282	30	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Protein Ubiquitination (GO:0031396)	13204	282	103	3	0.3779898601	BIRC3;CTNNB1;SEPTIN4	0.9749781137	0.9627262137
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Protein-Containing Complex Assembly (GO:0043254)	13204	282	99	2	0.6281933888	APOE;CRYAB	1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Protein-Containing Complex Disassembly (GO:0043244)	13204	282	18	1	0.3221617712	INSR	0.9375891243	0.9071685997
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Proteolysis (GO:0030162)	13204	282	42	2	0.2259220911	CST3;PLAT	0.8559781091	0.8062771328
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903050)	13204	282	23	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000377)	13204	282	45	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Receptor Internalization (GO:0002090)	13204	282	24	1	0.4046354705	INSR	0.9904800843	0.9799345267
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046425)	13204	282	33	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Receptor-Mediated Endocytosis (GO:0048259)	13204	282	27	2	0.1126145202	APOC1;C3	0.5941373217	0.6068939047
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Regulated Secretory Pathway (GO:1903305)	13204	282	22	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090199)	13204	282	34	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051279)	13204	282	21	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Response To Biotic Stimulus (GO:0002831)	13204	282	27	1	0.4420417773	BIRC3	1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Response To External Stimulus (GO:0032101)	13204	282	84	3	0.2669660863	ANXA1;BIRC3;TNC	0.9137552285	0.8560181971
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Ruffle Assembly (GO:1900027)	13204	282	19	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Secretion By Cell (GO:1903530)	13204	282	39	2	0.2023145549	SAA1;SEPTIN4	0.8085760478	0.775809416
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Signal Transduction (GO:0009966)	13204	282	139	4	0.345593482	AMFR;IGFBP6;SEMA5A;TIMP1	0.9558476178	0.9270993079
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796)	13204	282	47	1	0.6381233092	RPL17	1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056)	13204	282	93	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Small Molecule Metabolic Process (GO:0062012)	13204	282	35	1	0.5307331268	APOE	1	1
Pal2021_reprocessed	high_vs_zero	down	GO_Biological_Process_2023	Regulation Of Smooth Muscle Cell Proliferation (GO:0048660)	13204	282	36	2	0.1790235029	APOE;CTNNB1	0.7485832302	0.7435673933
