module	GO	description	overlap	module_annotated_genes	term_universe_genes	universe_genes	p	genes	q_all_module_terms
pink	GO:0048246	macrophage chemotaxis	3	199	16	5553	0.0179825201833612	CXCL17;CKLF;MAPK3	0.487321276841869
pink	GO:0140112	extracellular vesicle biogenesis	3	199	16	5553	0.0179825201833612	CHMP2A;SNF8;RAB27A	0.487321276841869
pink	GO:0023061	signal release	9	199	112	5553	0.01849325971013	MPC2;RAB1A;AIMP1;VAMP2;CPE;RAP1A;STXBP2;TARDBP;STXBP3	0.496425997764066
pink	GO:0051298	centrosome duplication	4	199	29	5553	0.0188320571671294	CHMP2A;CHMP5;CETN2;CHMP3	0.502784446500871
pink	GO:0030072	peptide hormone secretion	6	199	60	5553	0.0196909373826076	MPC2;RAB1A;AIMP1;CPE;TARDBP;STXBP3	0.518065789164943
pink	GO:0007269	neurotransmitter secretion	4	199	30	5553	0.0211361137274855	VAMP2;RAP1A;STXBP2;STXBP3	0.538629885854907
pink	GO:0099643	signal release from synapse	4	199	30	5553	0.0211361137274855	VAMP2;RAP1A;STXBP2;STXBP3	0.538629885854907
pink	GO:0072329	monocarboxylic acid catabolic process	6	199	61	5553	0.0212089977432731	ECH1;SCP2;ACADM;ETFB;ACAT1;HEXA	0.539457695102426
pink	GO:0002275	myeloid cell activation involved in immune response	3	199	17	5553	0.0212706703257831	VAMP2;STXBP2;STXBP3	0.539700397015871
pink	GO:0071218	cellular response to misfolded protein	3	199	17	5553	0.0212706703257831	STUB1;RNF5;UBE2W	0.539700397015871
pink	GO:0002790	peptide secretion	6	199	62	5553	0.0228044883039624	MPC2;RAB1A;AIMP1;CPE;TARDBP;STXBP3	0.565986190371732
pink	GO:0032386	regulation of intracellular transport	12	199	176	5553	0.0235105936253868	SCP2;CHMP3;SVIP;VAMP2;OAZ2;SCFD1;SIRT7;TARDBP;DYNLT2B;MAP2K1;HYAL2;MAPK3	0.576777961781862
pink	GO:1903649	regulation of cytoplasmic transport	3	199	18	5553	0.0248653026707862	CHMP3;MAP2K1;MAPK3	0.596391655297196
pink	GO:0051640	organelle localization	16	199	262	5553	0.0250083334869866	CHMP2A;CHMP5;RAB1A;ACTR2;BLOC1S1;SNF8;MAPRE1;CHMP3;CHMP4A;BOD1;LLGL2;PMF1;STXBP2;TERF1;RAB27A;STXBP3	0.598092072064342
pink	GO:0061640	cytoskeleton-dependent cytokinesis	6	199	64	5553	0.0262337931306321	CHMP2A;CHMP5;RHOC;ACTR2;CHMP3;CHMP4A	0.614819435170741
pink	GO:0007041	lysosomal transport	6	199	65	5553	0.028070434978928	CHMP2A;CHMP5;LAMP2;CHMP3;CHMP4A;LYSET	0.638999808738952
pink	GO:0015833	peptide transport	6	199	65	5553	0.028070434978928	MPC2;RAB1A;AIMP1;CPE;TARDBP;STXBP3	0.638999808738952
pink	GO:0098813	nuclear chromosome segregation	10	199	140	5553	0.0280584361123983	CHMP2A;CHMP5;ACTR2;MAPRE1;CHMP3;CHMP4A;BOD1;SIRT7;PMF1;TERF1	0.638999808738952
pink	GO:0051788	response to misfolded protein	3	199	19	5553	0.0287660632581788	STUB1;RNF5;UBE2W	0.650406802313356
pink	GO:0019395	fatty acid oxidation	5	199	49	5553	0.0298793223640802	ECH1;SCP2;ACADM;ETFB;ACAT1	0.667696221399149
pink	GO:0070201	regulation of establishment of protein localization	14	199	226	5553	0.0314129757418275	MPC2;LYPLA1;IER3IP1;ARF6;SVIP;VAMP2;OAZ2;SCFD1;SIRT7;LLGL2;NDFIP2;TERF1;TARDBP;HYAL2	0.690107545940833
pink	GO:0034440	lipid oxidation	5	199	50	5553	0.0322674832604362	ECH1;SCP2;ACADM;ETFB;ACAT1	0.697539958079245
pink	GO:0048538	thymus development	3	199	20	5553	0.0329713284667774	HES1;MAP2K1;MAPK3	0.706409143736622
pink	GO:1903510	mucopolysaccharide metabolic process	3	199	20	5553	0.0329713284667774	HEXA;CHST12;HYAL2	0.706409143736622
pink	GO:0070507	regulation of microtubule cytoskeleton organization	6	199	68	5553	0.0340836189266199	CHMP2A;CHMP5;MAPRE1;CHMP3;CHMP4A;ARL2	0.723891124482874
pink	GO:0048534	hematopoietic or lymphoid organ development	4	199	35	5553	0.0351831155603185	HES1;MAP2K1;MAPK3;PPP2R3C	0.730368381004336
pink	GO:0031334	positive regulation of protein-containing complex assembly	7	199	87	5553	0.0356238116462132	STUB1;RHOC;ARF6;CTTN;MAPRE1;TERF1;ARL2	0.736024569054748
pink	GO:0044087	regulation of cellular component biogenesis	21	199	387	5553	0.0356693018250503	HES1;CHMP2A;STUB1;CHMP5;RHOC;ARF6;ACTR2;CTTN;SNF8;MAPRE1;RNF5;CHMP3;CRIPT;SVIP;CHMP4A;RAP1A;SCFD1;TERF1;ARL2;DYNLT2B;UBQLN2	0.736724779678893
pink	GO:0000281	mitotic cytokinesis	5	199	52	5553	0.037393429642936	CHMP2A;CHMP5;RHOC;CHMP3;CHMP4A	0.762191323137649
pink	GO:0006515	protein quality control for misfolded or incompletely synthesized proteins	3	199	21	5553	0.0374783269643355	STUB1;RNF5;UBE2W	0.762191323137649
pink	GO:0008608	attachment of spindle microtubules to kinetochore	3	199	21	5553	0.0374783269643355	MAPRE1;BOD1;PMF1	0.762191323137649
pink	GO:0009062	fatty acid catabolic process	5	199	52	5553	0.037393429642936	ECH1;SCP2;ACADM;ETFB;ACAT1	0.762191323137649
pink	GO:0010824	regulation of centrosome duplication	3	199	21	5553	0.0374783269643355	CHMP2A;CHMP5;CHMP3	0.762191323137649
pink	GO:0060612	adipose tissue development	3	199	21	5553	0.0374783269643355	ACAT1;PGRMC2;ARRDC3	0.762191323137649
pink	GO:1905517	macrophage migration	3	199	21	5553	0.0374783269643355	CXCL17;CKLF;MAPK3	0.762191323137649
pink	GO:0016236	macroautophagy	12	199	189	5553	0.0379907174891377	CHMP2A;CHMP5;RAB1A;LAMP2;SNF8;RNF5;CHMP3;ATP6V1E1;CHMP4A;SCFD1;MAPK3;UBQLN2	0.770883849575117
pink	GO:0001505	regulation of neurotransmitter levels	4	199	36	5553	0.0385091449574545	VAMP2;RAP1A;STXBP2;STXBP3	0.773024473346054
pink	GO:0050714	positive regulation of protein secretion	4	199	36	5553	0.0385091449574545	MPC2;IER3IP1;ARF6;TARDBP	0.773024473346054
pink	GO:0051223	regulation of protein transport	13	199	211	5553	0.0388067546446719	MPC2;LYPLA1;IER3IP1;ARF6;SVIP;VAMP2;OAZ2;SCFD1;SIRT7;LLGL2;NDFIP2;TARDBP;HYAL2	0.775793075540573
pink	GO:0006914	autophagy	17	199	300	5553	0.0396959952871537	CHMP2A;TAX1BP1;STUB1;CHMP5;RAB1A;CTTN;LAMP2;SNF8;RNF5;CHMP3;SVIP;ATP6V1E1;CHMP4A;SCFD1;FUNDC1;MAPK3;UBQLN2	0.783459307855098
pink	GO:0061919	process utilizing autophagic mechanism	17	199	300	5553	0.0396959952871537	CHMP2A;TAX1BP1;STUB1;CHMP5;RAB1A;CTTN;LAMP2;SNF8;RNF5;CHMP3;SVIP;ATP6V1E1;CHMP4A;SCFD1;FUNDC1;MAPK3;UBQLN2	0.783459307855098
pink	GO:0007009	plasma membrane organization	6	199	71	5553	0.040874542006898	CHMP2A;CHMP5;CHMP3;CHMP4A;NDRG1;FOLR1	0.801489321377619
pink	GO:0061024	membrane organization	20	199	370	5553	0.0412674602110049	ARL6IP1;MICOS10;CHMP2A;NDUFA13;CHMP5;RAB1A;EMC7;SNF8;CHMP3;CRIPT;BET1;VAMP2;CHMP4A;NDRG1;TMEM33;SYNGR1;FOLR1;TARDBP;HYAL2;LRCH4	0.802995996605803
pink	GO:0008333	endosome to lysosome transport	4	199	37	5553	0.0420092939418942	CHMP2A;CHMP5;CHMP3;CHMP4A	0.811958087899448
pink	GO:0002444	myeloid leukocyte mediated immunity	3	199	22	5553	0.0422832535507265	VAMP2;STXBP2;STXBP3	0.813786060458709
pink	GO:0014032	neural crest cell development	3	199	22	5553	0.0422832535507265	HES1;FOLR1;MAPK3	0.813786060458709
pink	GO:0032511	late endosome to vacuole transport via multivesicular body sorting pathway	3	199	22	5553	0.0422832535507265	CHMP5;SNF8;CHMP4A	0.813786060458709
pink	GO:0044380	protein localization to cytoskeleton	3	199	22	5553	0.0422832535507265	MAPRE1;CRIPT;SNX10	0.813786060458709
pink	GO:0060425	lung morphogenesis	3	199	22	5553	0.0422832535507265	SRSF6;MAP2K1;MAPK3	0.813786060458709
pink	GO:0072698	protein localization to microtubule cytoskeleton	3	199	22	5553	0.0422832535507265	MAPRE1;CRIPT;SNX10	0.813786060458709
pink	GO:0090277	positive regulation of peptide hormone secretion	3	199	22	5553	0.0422832535507265	MPC2;AIMP1;TARDBP	0.813786060458709
pink	GO:2000785	regulation of autophagosome assembly	3	199	22	5553	0.0422832535507265	RNF5;SCFD1;UBQLN2	0.813786060458709
pink	GO:1902600	proton transmembrane transport	6	199	72	5553	0.0433152891090895	ATP6V1F;ATP5PO;ATP1A1;ATP6V1E1;COA8;ATP5F1EP2	0.827380644179397
pink	GO:0051301	cell division	16	199	281	5553	0.0436161340712204	CHMP2A;CHMP5;RHOC;PPP1CB;ARF6;ACTR2;MAPRE1;CETN2;CHMP3;CHMP4A;BOD1;BABAM1;LLGL2;PMF1;TERF1;BABAM2	0.831277261957801
pink	GO:0006836	neurotransmitter transport	4	199	38	5553	0.0456836254673472	VAMP2;RAP1A;STXBP2;STXBP3	0.847141144724716
pink	GO:0002793	positive regulation of peptide secretion	3	199	23	5553	0.0473813753500819	MPC2;AIMP1;TARDBP	0.865631247678998
pink	GO:0006027	glycosaminoglycan catabolic process	2	199	10	5553	0.0475802790913116	HEXA;HYAL2	0.865631247678998
pink	GO:0021575	hindbrain morphogenesis	2	199	10	5553	0.0475802790913116	HES1;MAP2K1	0.865631247678998
pink	GO:0032400	melanosome localization	2	199	10	5553	0.0475802790913116	RAB1A;RAB27A	0.865631247678998
pink	GO:0032401	establishment of melanosome localization	2	199	10	5553	0.0475802790913116	RAB1A;RAB27A	0.865631247678998
pink	GO:0032402	melanosome transport	2	199	10	5553	0.0475802790913116	RAB1A;RAB27A	0.865631247678998
pink	GO:0045920	negative regulation of exocytosis	2	199	10	5553	0.0475802790913116	RAP1A;STXBP3	0.865631247678998
pink	GO:0051315	attachment of mitotic spindle microtubules to kinetochore	2	199	10	5553	0.0475802790913116	MAPRE1;BOD1	0.865631247678998
pink	GO:0051875	pigment granule localization	2	199	10	5553	0.0475802790913116	RAB1A;RAB27A	0.865631247678998
pink	GO:0051904	pigment granule transport	2	199	10	5553	0.0475802790913116	RAB1A;RAB27A	0.865631247678998
pink	GO:0051905	establishment of pigment granule localization	2	199	10	5553	0.0475802790913116	RAB1A;RAB27A	0.865631247678998
pink	GO:0032886	regulation of microtubule-based process	7	199	94	5553	0.050757066989278	CHMP2A;CHMP5;MAPRE1;CHMP3;CHMP4A;ARL2;DYNLT2B	0.900351332307497
pink	GO:0010243	response to organonitrogen compound	20	199	379	5553	0.0508575529936385	HES1;STUB1;CEBPB;CHMP5;VKORC1;NDUFS4;MGST2;RNF5;SRSF6;SVIP;VAMP2;RAP1A;CRLS1;FUNDC1;FOLR1;MAPK3;SOCS2;UBQLN2;STXBP3;NPLOC4	0.901748996575089
pink	GO:0048284	organelle fusion	6	199	75	5553	0.0511785844319039	CHMP2A;CHMP5;CHMP3;BET1;VAMP2;CHMP4A	0.905923705250579
pink	GO:0030203	glycosaminoglycan metabolic process	3	199	24	5553	0.0527671307844102	HEXA;CHST12;HYAL2	0.916368285890308
pink	GO:0007005	mitochondrion organization	18	199	335	5553	0.0539324351682759	NDUFC2;MICOS10;NDUFA5;NDUFB1;NDUFA11;NDUFA13;NDUFB8;NDUFS4;CTTN;HIGD1A;TMEM126B;COA8;SIRT7;FUNDC1;COX19;NDUFA9;FMC1;SDHAF2	0.922530789767719
pink	GO:0060341	regulation of cellular localization	21	199	406	5553	0.0549154074031483	MPC2;SCP2;LYPLA1;IER3IP1;ARF6;CHMP3;CRIPT;SVIP;VAMP2;OAZ2;RAP1A;SCFD1;SIRT7;LLGL2;NDFIP2;TERF1;TARDBP;DYNLT2B;MAP2K1;HYAL2;MAPK3	0.931318385844794
pink	GO:0000910	cytokinesis	7	199	96	5553	0.0557274849973127	CHMP2A;CHMP5;RHOC;ACTR2;CETN2;CHMP3;CHMP4A	0.940569765386481
pink	GO:0006085	acetyl-CoA biosynthetic process	2	199	11	5553	0.0568102779914626	MPC2;ACAT1	0.950784312260672
pink	GO:0010758	regulation of macrophage chemotaxis	2	199	11	5553	0.0568102779914626	CXCL17;MAPK3	0.950784312260672
pink	GO:0045576	mast cell activation	2	199	11	5553	0.0568102779914626	NDRG1;STXBP2	0.950784312260672
pink	GO:0045933	positive regulation of muscle contraction	2	199	11	5553	0.0568102779914626	ATP1A1;CTTN	0.950784312260672
pink	GO:0048261	negative regulation of receptor-mediated endocytosis	2	199	11	5553	0.0568102779914626	ARF6;UBQLN2	0.950784312260672
pink	GO:0060563	neuroepithelial cell differentiation	2	199	11	5553	0.0568102779914626	HES1;CEBPB	0.950784312260672
pink	GO:0061684	chaperone-mediated autophagy	2	199	11	5553	0.0568102779914626	STUB1;LAMP2	0.950784312260672
pink	GO:1903426	regulation of reactive oxygen species biosynthetic process	2	199	11	5553	0.0568102779914626	COA8;RAB27A	0.950784312260672
pink	GO:0090307	mitotic spindle assembly	4	199	41	5553	0.0577470848222193	CHMP2A;CHMP5;CHMP3;CHMP4A	0.95811689469041
pink	GO:0014033	neural crest cell differentiation	3	199	25	5553	0.0584342217391326	HES1;FOLR1;MAPK3	0.963476914965382
pink	GO:0030865	cortical cytoskeleton organization	3	199	25	5553	0.0584342217391326	ARF6;LLGL2;PPP2R3C	0.963476914965382
pink	GO:0046605	regulation of centrosome cycle	3	199	25	5553	0.0584342217391326	CHMP2A;CHMP5;CHMP3	0.963476914965382
pink	GO:0048864	stem cell development	3	199	25	5553	0.0584342217391326	HES1;FOLR1;MAPK3	0.963476914965382
pink	GO:0051653	spindle localization	3	199	25	5553	0.0584342217391326	ACTR2;MAPRE1;LLGL2	0.963476914965382
pink	GO:0002274	myeloid leukocyte activation	5	199	59	5553	0.0590920375426114	VAMP2;NDRG1;STXBP2;HYAL2;STXBP3	0.970031917396313
pink	GO:0030433	ubiquitin-dependent ERAD pathway	5	199	59	5553	0.0590920375426114	STUB1;RNF5;SVIP;UBQLN2;NPLOC4	0.970031917396313
pink	GO:0099504	synaptic vesicle cycle	5	199	59	5553	0.0590920375426114	ATP6V1F;ARF6;ATP6V1E1;VAMP2;RAP1A	0.970031917396313
pink	GO:0046879	hormone secretion	6	199	78	5553	0.0598633555806368	MPC2;RAB1A;AIMP1;CPE;TARDBP;STXBP3	0.979655099107808
pink	GO:0032273	positive regulation of protein polymerization	4	199	42	5553	0.0621118578096268	ARF6;CTTN;MAPRE1;ARL2	0.988232008736913
pink	GO:0007098	centrosome cycle	5	199	60	5553	0.0626739557389754	CHMP2A;CHMP5;CETN2;CHMP3;ARL2	0.990432514778255
pink	GO:0006886	intracellular protein transport	24	199	485	5553	0.0635463232569788	ARL6IP1;NDUFA13;RAB1A;RAB5C;ARF6;CTTN;LAMP2;SNF8;SVIP;VAMP2;CHMP4A;OAZ2;SRP19;SCFD1;SIRT7;STXBP2;SYNGR1;TARDBP;SNX10;HYAL2;NACA2;STXBP3;NPLOC4;UNC93B1	0.995057712696557
pink	GO:0048708	astrocyte differentiation	3	199	26	5553	0.0643756993099539	HES1;MAP2K1;MAPK3	0.998688181380994
pink	GO:0000002	mitochondrial genome maintenance	0	199	13	5553	1		1
pink	GO:0000003	reproduction	12	199	426	5553	0.847391259744475	CEBPB;RAD23B;ACTR2;CETN2;SIRT7;TERF1;FOLR1;TSNAX;HEXA;ALKBH5;RBM7;STRBP	1
pink	GO:0000018	regulation of DNA recombination	2	199	51	5553	0.550877001376138	MORF4L2;ACTR2	1
pink	GO:0000027	ribosomal large subunit assembly	0	199	19	5553	1		1
pink	GO:0000028	ribosomal small subunit assembly	0	199	15	5553	1		1
pink	GO:0000038	very long-chain fatty acid metabolic process	0	199	14	5553	1		1
pink	GO:0000041	transition metal ion transport	2	199	41	5553	0.435289774463969	PGRMC2;SLC39A3	1
pink	GO:0000045	autophagosome assembly	4	199	58	5553	0.153168371431817	RAB1A;RNF5;SCFD1;UBQLN2	1
pink	GO:0000054	ribosomal subunit export from nucleus	0	199	10	5553	1		1
pink	GO:0000070	mitotic sister chromatid segregation	6	199	93	5553	0.115596027911644	CHMP2A;CHMP5;MAPRE1;CHMP3;CHMP4A;BOD1	1
pink	GO:0000075	cell cycle checkpoint signaling	3	199	92	5553	0.646875389135768	BABAM1;RAD9A;BABAM2	1
pink	GO:0000077	DNA damage checkpoint signaling	3	199	62	5553	0.384491740085705	BABAM1;RAD9A;BABAM2	1
pink	GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	0	199	36	5553	1		1
pink	GO:0000082	G1/S transition of mitotic cell cycle	0	199	108	5553	1		1
pink	GO:0000086	G2/M transition of mitotic cell cycle	2	199	68	5553	0.706939509675433	BABAM1;BABAM2	1
pink	GO:0000096	sulfur amino acid metabolic process	1	199	13	5553	0.378083716675758	MTAP	1
pink	GO:0000122	negative regulation of transcription by RNA polymerase II	3	199	335	5553	0.9996624393785	HES1;CEBPB;SIRT7	1
pink	GO:0000132	establishment of mitotic spindle orientation	1	199	14	5553	0.400423308802387	MAPRE1	1
pink	GO:0000154	rRNA modification	2	199	19	5553	0.146897726529165	GAR1;EMG1	1
pink	GO:0000165	MAPK cascade	7	199	230	5553	0.725440559562885	PPP1CB;CXCL17;RAP1A;ZNF622;MAP2K1;HYAL2;MAPK3	1
pink	GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	1	199	29	5553	0.653912611525631	EIF4A3	1
pink	GO:0000209	protein polyubiquitination	3	199	113	5553	0.777368019049299	STUB1;RNF5;UBE2W	1
pink	GO:0000212	meiotic spindle organization	0	199	11	5553	1		1
pink	GO:0000226	microtubule cytoskeleton organization	11	199	233	5553	0.213067791161822	CHMP2A;CHMP5;MAPRE1;CETN2;CHMP3;CRIPT;CHMP4A;DCTN6;LLGL2;ARL2;PPP2R3C	1
pink	GO:0000245	spliceosomal complex assembly	2	199	56	5553	0.602150596583698	SNRPE;SRSF6	1
pink	GO:0000266	mitochondrial fission	0	199	19	5553	1		1
pink	GO:0000271	polysaccharide biosynthetic process	2	199	18	5553	0.134462814605904	PPP1CB;ACADM	1
pink	GO:0000278	mitotic cell cycle	14	199	425	5553	0.670526248835269	HES1;CHMP2A;CHMP5;RHOC;MAPRE1;CETN2;CHMP3;CHMP4A;BOD1;BABAM1;DCTN6;SIRT7;RAD9A;BABAM2	1
pink	GO:0000280	nuclear division	9	199	168	5553	0.147865940673024	CHMP2A;CHMP5;ACTR2;MAPRE1;CHMP3;CHMP4A;BOD1;SIRT7;TERF1	1
pink	GO:0000288	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	0	199	41	5553	1		1
pink	GO:0000289	nuclear-transcribed mRNA poly(A) tail shortening	0	199	20	5553	1		1
pink	GO:0000291	nuclear-transcribed mRNA catabolic process, exonucleolytic	0	199	14	5553	1		1
pink	GO:0000302	response to reactive oxygen species	3	199	101	5553	0.708453882747891	COA8;HYAL2;MAPK3	1
pink	GO:0000303	response to superoxide	0	199	12	5553	1		1
pink	GO:0000305	response to oxygen radical	0	199	12	5553	1		1
pink	GO:0000338	protein deneddylation	0	199	10	5553	1		1
pink	GO:0000375	RNA splicing, via transesterification reactions	6	199	203	5553	0.742843532309281	SNRPE;EIF4A3;HNRNPH1;SRSF6;MFAP1;RBM7	1
pink	GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	6	199	199	5553	0.72530532570574	SNRPE;EIF4A3;HNRNPH1;SRSF6;MFAP1;RBM7	1
pink	GO:0000380	alternative mRNA splicing, via spliceosome	2	199	43	5553	0.459708374224202	SRSF6;RBM7	1
pink	GO:0000381	regulation of alternative mRNA splicing, via spliceosome	2	199	30	5553	0.292350280083636	SRSF6;RBM7	1
pink	GO:0000387	spliceosomal snRNP assembly	1	199	28	5553	0.640981445489882	SNRPE	1
pink	GO:0000398	mRNA splicing, via spliceosome	6	199	199	5553	0.72530532570574	SNRPE;EIF4A3;HNRNPH1;SRSF6;MFAP1;RBM7	1
pink	GO:0000413	protein peptidyl-prolyl isomerization	0	199	15	5553	1		1
pink	GO:0000422	autophagy of mitochondrion	2	199	61	5553	0.648907817125998	CTTN;FUNDC1	1
pink	GO:0000423	mitophagy	0	199	26	5553	1		1
pink	GO:0000460	maturation of 5.8S rRNA	2	199	21	5553	0.172406519227862	C1D;RPF1	1
pink	GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0	199	20	5553	1		1
pink	GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	1	199	11	5553	0.330889967554278	RPL7	1
pink	GO:0000466	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0	199	11	5553	1		1
pink	GO:0000470	maturation of LSU-rRNA	2	199	22	5553	0.185418845795575	RPL7;RPF1	1
pink	GO:0000723	telomere maintenance	3	199	83	5553	0.576705232831451	GAR1;TERF1;MAPK3	1
pink	GO:0000724	double-strand break repair via homologous recombination	2	199	69	5553	0.714546472206747	MORF4L2;ACTR2	1
pink	GO:0000725	recombinational repair	2	199	72	5553	0.736383017839072	MORF4L2;ACTR2	1
pink	GO:0000731	DNA synthesis involved in DNA repair	0	199	14	5553	1		1
pink	GO:0000768	syncytium formation by plasma membrane fusion	0	199	14	5553	1		1
pink	GO:0000819	sister chromatid segregation	6	199	114	5553	0.224042578153794	CHMP2A;CHMP5;MAPRE1;CHMP3;CHMP4A;BOD1	1
pink	GO:0000902	cell morphogenesis	10	199	274	5553	0.52373420202001	HES1;CTTN;SCFD1;HEXA;LLPH;MAP2K1;SLC39A3;UNK;NBL1;UNC93B1	1
pink	GO:0000956	nuclear-transcribed mRNA catabolic process	1	199	81	5553	0.94910278417726	EIF4A3	1
pink	GO:0000959	mitochondrial RNA metabolic process	1	199	23	5553	0.568750633557049	MRPL12	1
pink	GO:0000966	RNA 5'-end processing	0	199	14	5553	1		1
pink	GO:0001101	response to acid chemical	2	199	54	5553	0.582182824987425	CEBPB;CRLS1	1
pink	GO:0001501	skeletal system development	8	199	144	5553	0.144154429861205	EIF4A3;VKORC1;EBP;HEXA;SNX10;HYAL2;MAPK3;SLC39A3	1
pink	GO:0001503	ossification	5	199	136	5553	0.54185774121231	CEBPB;EBP;SIRT7;SNX10;MAPK3	1
pink	GO:0001508	action potential	1	199	33	5553	0.701164693692482	ATP1A1	1
pink	GO:0001510	RNA methylation	2	199	45	5553	0.483506499642339	SNRPE;EMG1	1
pink	GO:0001516	prostaglandin biosynthetic process	0	199	11	5553	1		1
pink	GO:0001522	pseudouridine synthesis	1	199	10	5553	0.305973632139476	GAR1	1
pink	GO:0001523	retinoid metabolic process	0	199	20	5553	1		1
pink	GO:0001525	angiogenesis	2	199	168	5553	0.985291507578023	CXCL17;AIMP1	1
pink	GO:0001539	cilium or flagellum-dependent cell motility	0	199	23	5553	1		1
pink	GO:0001541	ovarian follicle development	1	199	20	5553	0.518650822126328	CEBPB	1
pink	GO:0001556	oocyte maturation	0	199	12	5553	1		1
pink	GO:0001558	regulation of cell growth	7	199	158	5553	0.337711903285573	NDUFA13;CHPT1;CTTN;EBAG9;EGLN2;HYAL2;SOCS2	1
pink	GO:0001568	blood vessel development	6	199	225	5553	0.825060595666033	HES1;CXCL17;AIMP1;RAP1A;FOLR1;MAP2K1	1
pink	GO:0001570	vasculogenesis	1	199	23	5553	0.568750633557049	RAP1A	1
pink	GO:0001578	microtubule bundle formation	1	199	17	5553	0.462763330155655	MAPRE1	1
pink	GO:0001649	osteoblast differentiation	2	199	85	5553	0.815255467129732	CEBPB;SIRT7	1
pink	GO:0001654	eye development	1	199	82	5553	0.950953761141574	HES1	1
pink	GO:0001655	urogenital system development	0	199	22	5553	1		1
pink	GO:0001656	metanephros development	2	199	24	5553	0.211819647985732	HES1;ACAT1	1
pink	GO:0001657	ureteric bud development	1	199	25	5553	0.599232366265256	HES1	1
pink	GO:0001658	branching involved in ureteric bud morphogenesis	0	199	13	5553	1		1
pink	GO:0001659	temperature homeostasis	2	199	56	5553	0.602150596583698	CEBPB;ARRDC3	1
pink	GO:0001666	response to hypoxia	7	199	119	5553	0.134006288715657	STUB1;SDHD;NDRG1;SCFD1;FUNDC1;EGLN2;ALKBH5	1
pink	GO:0001667	ameboidal-type cell migration	4	199	154	5553	0.809498621873237	ARF6;CSNK2B;FOLR1;HYAL2	1
pink	GO:0001676	long-chain fatty acid metabolic process	1	199	34	5553	0.711937923032192	SCP2	1
pink	GO:0001678	intracellular glucose homeostasis	2	199	43	5553	0.459708374224202	MPC2;STXBP3	1
pink	GO:0001701	in utero embryonic development	6	199	164	5553	0.539129711698128	HES1;CEBPB;EMG1;MAP2K1;SLC39A3;UNK	1
pink	GO:0001704	formation of primary germ layer	1	199	39	5553	0.760275275917249	MAP2K1	1
pink	GO:0001706	endoderm formation	1	199	24	5553	0.58426937206015	MAP2K1	1
pink	GO:0001707	mesoderm formation	0	199	16	5553	1		1
pink	GO:0001708	cell fate specification	0	199	27	5553	1		1
pink	GO:0001732	formation of cytoplasmic translation initiation complex	1	199	14	5553	0.400423308802387	EIF3J	1
pink	GO:0001736	establishment of planar polarity	0	199	13	5553	1		1
pink	GO:0001738	morphogenesis of a polarized epithelium	0	199	22	5553	1		1
pink	GO:0001755	neural crest cell migration	1	199	13	5553	0.378083716675758	FOLR1	1
pink	GO:0001756	somitogenesis	0	199	15	5553	1		1
pink	GO:0001763	morphogenesis of a branching structure	0	199	56	5553	1		1
pink	GO:0001764	neuron migration	1	199	43	5553	0.793061567804381	UNK	1
pink	GO:0001774	microglial cell activation	0	199	10	5553	1		1
pink	GO:0001775	cell activation	11	199	342	5553	0.690374899893696	HES1;TPD52;CEBPB;VAMP2;NDRG1;STXBP2;HYAL2;PPP2R3C;SKAP2;RAB27A;STXBP3	1
pink	GO:0001776	leukocyte homeostasis	2	199	32	5553	0.319120940278901	SLC39A3;PPP2R3C	1
pink	GO:0001782	B cell homeostasis	1	199	10	5553	0.305973632139476	PPP2R3C	1
pink	GO:0001783	B cell apoptotic process	0	199	12	5553	1		1
pink	GO:0001816	cytokine production	6	199	233	5553	0.849264660706755	CEBPB;RAB1A;CXCL17;HYAL2;NPLOC4;UNC93B1	1
pink	GO:0001817	regulation of cytokine production	6	199	228	5553	0.834474753567359	CEBPB;RAB1A;CXCL17;HYAL2;NPLOC4;UNC93B1	1
pink	GO:0001818	negative regulation of cytokine production	1	199	89	5553	0.962164145914454	NPLOC4	1
pink	GO:0001819	positive regulation of cytokine production	5	199	139	5553	0.561526049776582	CEBPB;RAB1A;CXCL17;HYAL2;UNC93B1	1
pink	GO:0001822	kidney development	4	199	86	5553	0.371510467836788	HES1;ACAT1;ZNG1A;HYAL2	1
pink	GO:0001823	mesonephros development	1	199	25	5553	0.599232366265256	HES1	1
pink	GO:0001824	blastocyst development	1	199	53	5553	0.856796007816466	EMG1	1
pink	GO:0001825	blastocyst formation	0	199	22	5553	1		1
pink	GO:0001829	trophectodermal cell differentiation	0	199	10	5553	1		1
pink	GO:0001835	blastocyst hatching	0	199	11	5553	1		1
pink	GO:0001836	release of cytochrome c from mitochondria	0	199	39	5553	1		1
pink	GO:0001837	epithelial to mesenchymal transition	1	199	59	5553	0.885216009397969	SDHAF2	1
