cohort	annotation_level	gene	celltype	n_units_total	n_units_ge20cells	n_units_detected	n_cells_total	mean_unit_log1p_cpm	median_unit_log1p_cpm	mean_unit_positive_fraction	status	source_rank
GSE242230	broad	MTO1	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	MTO1	T/NK	25	21	20	9408	3.1560082509506717	3.34987599893774	0.09500743222065368	EVALUABLE	1.0
GSE242230	broad	NT5C	Acinar	17	1	1	91	2.3527185629430445	2.3527185629430445	0.05	INSUFFICIENT_UNITS	NA
GSE242230	broad	NT5C	B/Plasma	23	15	15	1740	4.567965300804896	4.864502887027048	0.31086433897463855	EVALUABLE	1.0
GSE242230	broad	NT5C	Endothelial	18	3	3	274	3.1712525864443766	3.403829447416054	0.11772021790523178	EVALUABLE	6.0
GSE242230	broad	NT5C	Epithelial/Ductal	25	24	24	11133	4.421912308242006	4.426677810300864	0.4317930526572556	EVALUABLE	2.0
GSE242230	broad	NT5C	Erythrocyte	12	3	1	1199	0.16634168836933338	0.0	0.0008968609865470852	LOW_DETECTION	NA
GSE242230	broad	NT5C	Fibroblast/CAF	20	7	7	911	4.127325263832513	4.48409677041452	0.37011287078190636	EVALUABLE	4.0
GSE242230	broad	NT5C	Mast	11	1	1	91	2.3195435371491993	2.3195435371491993	0.043478260869565216	INSUFFICIENT_UNITS	NA
GSE242230	broad	NT5C	Myeloid	25	20	20	6246	4.034612471977627	4.151810397212504	0.2722533666997811	EVALUABLE	5.0
GSE242230	broad	NT5C	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	NT5C	T/NK	25	21	21	9408	4.171463859581107	4.263557738036628	0.21046082653518713	EVALUABLE	3.0
GSE242230	broad	NT5C1A	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	NT5C1A	B/Plasma	23	15	0	1740	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	NT5C1A	Endothelial	18	3	0	274	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	NT5C1A	Epithelial/Ductal	25	24	0	11133	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	NT5C1A	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	NT5C1A	Fibroblast/CAF	20	7	1	911	0.10511993941394208	0.0	0.0009718172983479105	LOW_DETECTION	NA
GSE242230	broad	NT5C1A	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	NT5C1A	Myeloid	25	20	0	6246	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	NT5C1A	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	NT5C1A	T/NK	25	21	1	9408	0.017330777572164436	0.0	7.247952453431905e-05	LOW_DETECTION	NA
GSE242230	broad	NT5C2	Acinar	17	1	1	91	2.3527185629430445	2.3527185629430445	0.05	INSUFFICIENT_UNITS	NA
GSE242230	broad	NT5C2	B/Plasma	23	15	13	1740	2.076172379653115	2.068525081856949	0.049197396611173734	EVALUABLE	6.0
GSE242230	broad	NT5C2	Endothelial	18	3	3	274	3.3764686611385977	3.3905705178971584	0.14800082228389352	EVALUABLE	3.0
GSE242230	broad	NT5C2	Epithelial/Ductal	25	24	24	11133	3.740269022879152	3.6813774988997654	0.3104600983580756	EVALUABLE	1.0
GSE242230	broad	NT5C2	Erythrocyte	12	3	1	1199	0.04056894076711789	0.0	0.00029895366218236175	LOW_DETECTION	NA
GSE242230	broad	NT5C2	Fibroblast/CAF	20	7	7	911	2.7753972551240147	2.9070313865343027	0.13641581304921083	EVALUABLE	5.0
GSE242230	broad	NT5C2	Mast	11	1	1	91	2.3195435371491993	2.3195435371491993	0.043478260869565216	INSUFFICIENT_UNITS	NA
GSE242230	broad	NT5C2	Myeloid	25	20	20	6246	3.4494583762924362	3.455655811298759	0.18339046187262964	EVALUABLE	2.0
GSE242230	broad	NT5C2	Platelet	13	2	1	122	1.6885708883348212	1.6885708883348212	0.015151515151515152	INSUFFICIENT_UNITS	NA
GSE242230	broad	NT5C2	T/NK	25	21	21	9408	2.9053606320371683	2.801392294866806	0.06251538298645956	EVALUABLE	4.0
GSE242230	broad	NT5E	Acinar	17	1	1	91	2.997142697278509	2.997142697278509	0.1	INSUFFICIENT_UNITS	NA
GSE242230	broad	NT5E	B/Plasma	23	15	15	1740	3.748680420655137	3.9521104082143985	0.15342849959022098	EVALUABLE	1.0
GSE242230	broad	NT5E	Endothelial	18	3	3	274	3.0698131370728547	3.114055676163262	0.09123753725973893	EVALUABLE	4.0
GSE242230	broad	NT5E	Epithelial/Ductal	25	24	24	11133	3.6062669313335367	3.5956334468514	0.23055391792633584	EVALUABLE	2.0
GSE242230	broad	NT5E	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	NT5E	Fibroblast/CAF	20	7	7	911	3.4294817206418484	3.3718030750383767	0.2185467134571413	EVALUABLE	3.0
GSE242230	broad	NT5E	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	NT5E	Myeloid	25	20	16	6246	1.539433333153594	1.9437750469756279	0.023123805614771484	EVALUABLE	6.0
GSE242230	broad	NT5E	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	NT5E	T/NK	25	21	19	9408	1.9588084377374133	2.082431028110651	0.027926763694585483	EVALUABLE	5.0
GSE242230	broad	NT5M	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	NT5M	B/Plasma	23	15	3	1740	0.22145773388856874	0.0	0.0015041021356810831	EVALUABLE	5.0
GSE242230	broad	NT5M	Endothelial	18	3	1	274	0.41019733280404713	0.0	0.002898550724637681	LOW_DETECTION	NA
GSE242230	broad	NT5M	Epithelial/Ductal	25	24	11	11133	0.3510517818519439	0.0	0.008513346698844204	EVALUABLE	3.0
GSE242230	broad	NT5M	Erythrocyte	12	3	1	1199	0.3446226316177907	0.0	0.0038863976083707025	LOW_DETECTION	NA
GSE242230	broad	NT5M	Fibroblast/CAF	20	7	5	911	0.7957182434246199	1.0784331588538483	0.015557839097056228	EVALUABLE	1.0
GSE242230	broad	NT5M	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	NT5M	Myeloid	25	20	10	6246	0.32704636191124103	0.07643678029473694	0.004955571973884189	EVALUABLE	4.0
GSE242230	broad	NT5M	Platelet	13	2	2	122	4.70884857221038	4.70884857221038	0.1241446725317693	INSUFFICIENT_UNITS	NA
GSE242230	broad	NT5M	T/NK	25	21	13	9408	0.48018663307968706	0.452903589374613	0.003969447342239187	EVALUABLE	2.0
GSE242230	broad	OAT	Acinar	17	1	1	91	3.665008208420246	3.665008208420246	0.1	INSUFFICIENT_UNITS	NA
GSE242230	broad	OAT	B/Plasma	23	15	13	1740	2.340452700122633	2.696401722633646	0.054448758804889	EVALUABLE	6.0
GSE242230	broad	OAT	Endothelial	18	3	3	274	3.6169478441300904	3.6353291690110576	0.16508377017165177	EVALUABLE	2.0
GSE242230	broad	OAT	Epithelial/Ductal	25	24	24	11133	3.489564581612625	3.3898817165389303	0.2556276594420913	EVALUABLE	3.0
GSE242230	broad	OAT	Erythrocyte	12	3	2	1199	1.6982395911423858	2.236140886716158	0.04417040358744395	LOW_DETECTION	NA
GSE242230	broad	OAT	Fibroblast/CAF	20	7	7	911	4.40933663193005	4.464659732885518	0.3893413273975997	EVALUABLE	1.0
GSE242230	broad	OAT	Mast	11	1	1	91	4.309029028004168	4.309029028004168	0.2608695652173913	INSUFFICIENT_UNITS	NA
GSE242230	broad	OAT	Myeloid	25	20	19	6246	3.0053879323560544	3.1226740284425976	0.11613967322200107	EVALUABLE	5.0
GSE242230	broad	OAT	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	OAT	T/NK	25	21	20	9408	3.137097876418557	3.304370203759898	0.09810849241167424	EVALUABLE	4.0
GSE242230	broad	ODC1	Acinar	17	1	1	91	4.34527075690994	4.34527075690994	0.15	INSUFFICIENT_UNITS	NA
GSE242230	broad	ODC1	B/Plasma	23	15	15	1740	4.424464906475625	4.529175285808517	0.25565734993256567	EVALUABLE	1.0
GSE242230	broad	ODC1	Endothelial	18	3	2	274	2.206235181035632	3.228135025209738	0.0932367149758454	LOW_DETECTION	NA
GSE242230	broad	ODC1	Epithelial/Ductal	25	24	24	11133	3.740424508445211	3.7741856642950533	0.25129241877794156	EVALUABLE	3.0
GSE242230	broad	ODC1	Erythrocyte	12	3	3	1199	3.8070740989641707	3.9284440131366907	0.2519659452784819	EVALUABLE	2.0
GSE242230	broad	ODC1	Fibroblast/CAF	20	7	7	911	3.472343671279219	3.4481618214160172	0.18174145046285223	EVALUABLE	5.0
GSE242230	broad	ODC1	Mast	11	1	1	91	2.962282056084401	2.962282056084401	0.08695652173913043	INSUFFICIENT_UNITS	NA
GSE242230	broad	ODC1	Myeloid	25	20	20	6246	3.209380771682574	3.210838094522737	0.12549335826206118	EVALUABLE	6.0
GSE242230	broad	ODC1	Platelet	13	2	2	122	7.087381050987814	7.087381050987814	0.6407624633431085	INSUFFICIENT_UNITS	NA
GSE242230	broad	ODC1	T/NK	25	21	20	9408	3.6173262772404735	3.7572717339219484	0.14641585990023637	EVALUABLE	4.0
GSE242230	broad	OTC	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	OTC	B/Plasma	23	15	0	1740	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	OTC	Endothelial	18	3	1	274	0.41019733280404713	0.0	0.005797101449275362	LOW_DETECTION	NA
GSE242230	broad	OTC	Epithelial/Ductal	25	24	11	11133	0.7176361305245038	0.0	0.03941369634345392	EVALUABLE	1.0
GSE242230	broad	OTC	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	OTC	Fibroblast/CAF	20	7	0	911	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	OTC	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	OTC	Myeloid	25	20	0	6246	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	OTC	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	OTC	T/NK	25	21	1	9408	0.017330777572164436	0.0	7.247952453431905e-05	LOW_DETECTION	NA
GSE242230	broad	PEPD	Acinar	17	1	1	91	4.061902034108719	4.061902034108719	0.2	INSUFFICIENT_UNITS	NA
GSE242230	broad	PEPD	B/Plasma	23	15	15	1740	3.264964347164855	3.3631283592091443	0.09924462420734394	EVALUABLE	6.0
GSE242230	broad	PEPD	Endothelial	18	3	3	274	4.317202014594991	4.315200995172001	0.23063007503340527	EVALUABLE	2.0
GSE242230	broad	PEPD	Epithelial/Ductal	25	24	23	11133	3.348779387827447	3.4233215377570634	0.2356559155666457	EVALUABLE	5.0
GSE242230	broad	PEPD	Erythrocyte	12	3	1	1199	0.16634168836933338	0.0	0.0014947683109118087	LOW_DETECTION	NA
GSE242230	broad	PEPD	Fibroblast/CAF	20	7	7	911	3.8889697769139886	3.8896441542630757	0.3013339648122987	EVALUABLE	3.0
GSE242230	broad	PEPD	Mast	11	1	1	91	4.17741673551831	4.17741673551831	0.30434782608695654	INSUFFICIENT_UNITS	NA
GSE242230	broad	PEPD	Myeloid	25	20	20	6246	4.323322422360346	4.339588724193149	0.2984855413868419	EVALUABLE	1.0
GSE242230	broad	PEPD	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	PEPD	T/NK	25	21	21	9408	3.6437600123617093	3.578015442327519	0.12261464695881875	EVALUABLE	4.0
GSE242230	broad	PGP	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	PGP	B/Plasma	23	15	13	1740	1.9591482087774148	2.1221348825998145	0.03394357973044551	EVALUABLE	5.0
GSE242230	broad	PGP	Endothelial	18	3	2	274	1.947622321961622	2.100557095191125	0.08345410628019323	LOW_DETECTION	NA
GSE242230	broad	PGP	Epithelial/Ductal	25	24	24	11133	3.0773080503247403	2.978612988365544	0.19355674957852606	EVALUABLE	2.0
GSE242230	broad	PGP	Erythrocyte	12	3	1	1199	0.04056894076711789	0.0	0.00029895366218236175	LOW_DETECTION	NA
GSE242230	broad	PGP	Fibroblast/CAF	20	7	7	911	2.1293432034741735	1.9617006802362194	0.06880076462930275	EVALUABLE	4.0
GSE242230	broad	PGP	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	PGP	Myeloid	25	20	20	6246	3.11958231570003	3.075523558010376	0.15297653988042456	EVALUABLE	1.0
GSE242230	broad	PGP	Platelet	13	2	1	122	1.6915446736660202	1.6915446736660202	0.016129032258064516	INSUFFICIENT_UNITS	NA
GSE242230	broad	PGP	T/NK	25	21	21	9408	2.8074957818406503	2.7324769748833995	0.06168234954903816	EVALUABLE	3.0
GSE242230	broad	PLA2G15	Acinar	17	1	1	91	2.3527185629430445	2.3527185629430445	0.05	INSUFFICIENT_UNITS	NA
GSE242230	broad	PLA2G15	B/Plasma	23	15	9	1740	0.7702103558299752	0.8088904995733602	0.006643560148193998	EVALUABLE	6.0
GSE242230	broad	PLA2G15	Endothelial	18	3	3	274	2.3008907290133056	2.3251860333717307	0.0470680439921883	EVALUABLE	2.0
GSE242230	broad	PLA2G15	Epithelial/Ductal	25	24	24	11133	2.240162782780513	2.228986729426004	0.0966851976359146	EVALUABLE	3.0
GSE242230	broad	PLA2G15	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	PLA2G15	Fibroblast/CAF	20	7	6	911	2.1718910857692832	2.562157833898543	0.09716204742636156	EVALUABLE	4.0
GSE242230	broad	PLA2G15	Mast	11	1	1	91	3.3503633378067326	3.3503633378067326	0.13043478260869565	INSUFFICIENT_UNITS	NA
GSE242230	broad	PLA2G15	Myeloid	25	20	20	6246	3.478278486052683	3.383287285317924	0.15546778056702687	EVALUABLE	1.0
GSE242230	broad	PLA2G15	Platelet	13	2	1	122	1.6885708883348212	1.6885708883348212	0.015151515151515152	INSUFFICIENT_UNITS	NA
GSE242230	broad	PLA2G15	T/NK	25	21	18	9408	1.3801401298863265	1.6128337424556902	0.013126687537512904	EVALUABLE	5.0
GSE242230	broad	PLA2G4A	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	PLA2G4A	B/Plasma	23	15	1	1740	0.1834968825605259	0.0	0.0036036036036036037	LOW_DETECTION	NA
GSE242230	broad	PLA2G4A	Endothelial	18	3	1	274	0.7042020911538897	0.0	0.014492753623188406	LOW_DETECTION	NA
GSE242230	broad	PLA2G4A	Epithelial/Ductal	25	24	23	11133	1.8095944439943203	1.8871392728718963	0.06812946193451556	EVALUABLE	2.0
GSE242230	broad	PLA2G4A	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	PLA2G4A	Fibroblast/CAF	20	7	6	911	1.7084624840512428	1.6725246834386471	0.04070201228580186	EVALUABLE	3.0
GSE242230	broad	PLA2G4A	Mast	11	1	1	91	2.962282056084401	2.962282056084401	0.08695652173913043	INSUFFICIENT_UNITS	NA
GSE242230	broad	PLA2G4A	Myeloid	25	20	20	6246	1.8391371606717495	1.812896029464536	0.03772209997690262	EVALUABLE	1.0
GSE242230	broad	PLA2G4A	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	PLA2G4A	T/NK	25	21	2	9408	0.039948382314450824	0.0	0.00016831156244185894	LOW_DETECTION	NA
GSE242230	broad	PLA2G4B	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	PLA2G4B	B/Plasma	23	15	3	1740	0.3343485370920998	0.0	0.004037037037037037	EVALUABLE	1.0
GSE242230	broad	PLA2G4B	Endothelial	18	3	0	274	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	PLA2G4B	Epithelial/Ductal	25	24	9	11133	0.23149788104680644	0.0	0.004477989607610052	EVALUABLE	3.0
GSE242230	broad	PLA2G4B	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	PLA2G4B	Fibroblast/CAF	20	7	0	911	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	PLA2G4B	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	PLA2G4B	Myeloid	25	20	4	6246	0.059816815377198275	0.0	0.0005086066600271264	EVALUABLE	4.0
GSE242230	broad	PLA2G4B	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	PLA2G4B	T/NK	25	21	10	9408	0.24913430570644698	0.0	0.0012221819281666882	EVALUABLE	2.0
GSE242230	broad	PLA2G4C	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	PLA2G4C	B/Plasma	23	15	10	1740	1.0671135066547228	0.9816205662482125	0.012822390613303697	EVALUABLE	4.0
GSE242230	broad	PLA2G4C	Endothelial	18	3	2	274	2.0062031585632014	2.6622090511838463	0.050262102991057656	LOW_DETECTION	NA
GSE242230	broad	PLA2G4C	Epithelial/Ductal	25	24	23	11133	1.6392399054757154	1.7322513972241835	0.047354033161424336	EVALUABLE	3.0
GSE242230	broad	PLA2G4C	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	PLA2G4C	Fibroblast/CAF	20	7	7	911	2.2697080476761937	2.4692844824126827	0.0714449450475662	EVALUABLE	1.0
GSE242230	broad	PLA2G4C	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	PLA2G4C	Myeloid	25	20	20	6246	1.9166852655988174	2.0102938851586454	0.0496132690421766	EVALUABLE	2.0
GSE242230	broad	PLA2G4C	Platelet	13	2	2	122	4.255923679634575	4.255923679634575	0.04643206256109482	INSUFFICIENT_UNITS	NA
GSE242230	broad	PLA2G4C	T/NK	25	21	11	9408	0.5779564623651589	0.5452562569776296	0.004200467794337119	EVALUABLE	5.0
GSE242230	broad	PLA2G4E	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	PLA2G4E	B/Plasma	23	15	0	1740	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	PLA2G4E	Endothelial	18	3	0	274	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	PLA2G4E	Epithelial/Ductal	25	24	3	11133	0.061868519972247155	0.0	0.0005810314288831798	EVALUABLE	1.0
GSE242230	broad	PLA2G4E	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	PLA2G4E	Fibroblast/CAF	20	7	0	911	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	PLA2G4E	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	PLA2G4E	Myeloid	25	20	2	6246	0.06218922683398302	0.0	0.0005204236799328825	LOW_DETECTION	NA
GSE242230	broad	PLA2G4E	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	PLA2G4E	T/NK	25	21	0	9408	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	PLA2G4F	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	PLA2G4F	B/Plasma	23	15	1	1740	0.1834968825605259	0.0	0.0036036036036036037	LOW_DETECTION	NA
GSE242230	broad	PLA2G4F	Endothelial	18	3	0	274	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	PLA2G4F	Epithelial/Ductal	25	24	17	11133	0.8832676510459203	0.875939135386718	0.026017894847117907	EVALUABLE	1.0
GSE242230	broad	PLA2G4F	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	PLA2G4F	Fibroblast/CAF	20	7	0	911	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	PLA2G4F	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	PLA2G4F	Myeloid	25	20	1	6246	0.019603835138149266	0.0	0.00013297872340425532	LOW_DETECTION	NA
GSE242230	broad	PLA2G4F	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	PLA2G4F	T/NK	25	21	0	9408	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	PLA2G6	Acinar	17	1	1	91	2.997142697278509	2.997142697278509	0.1	INSUFFICIENT_UNITS	NA
GSE242230	broad	PLA2G6	B/Plasma	23	15	11	1740	1.6247140413569374	2.022852355008444	0.024490837754364104	EVALUABLE	3.0
GSE242230	broad	PLA2G6	Endothelial	18	3	2	274	1.587588715458324	2.100557095191125	0.04577294685990338	LOW_DETECTION	NA
GSE242230	broad	PLA2G6	Epithelial/Ductal	25	24	23	11133	2.141746686820629	2.2566970397060624	0.08715172027533578	EVALUABLE	2.0
GSE242230	broad	PLA2G6	Erythrocyte	12	3	1	1199	0.13906352653915935	0.0	0.001195814648729447	LOW_DETECTION	NA
GSE242230	broad	PLA2G6	Fibroblast/CAF	20	7	6	911	1.6212685557288735	1.6725246834386471	0.05506018690052644	EVALUABLE	4.0
GSE242230	broad	PLA2G6	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	PLA2G6	Myeloid	25	20	18	6246	1.2473651192288018	1.2871657549022069	0.020508305964983993	EVALUABLE	5.0
GSE242230	broad	PLA2G6	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	PLA2G6	T/NK	25	21	20	9408	2.528692606595834	2.482814837850752	0.0452430441566889	EVALUABLE	1.0
GSE242230	broad	PLB1	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	PLB1	B/Plasma	23	15	3	1740	0.2631661425321646	0.0	0.002111111111111111	EVALUABLE	5.0
GSE242230	broad	PLB1	Endothelial	18	3	1	274	0.9894051366966141	0.0	0.014184397163120567	LOW_DETECTION	NA
GSE242230	broad	PLB1	Epithelial/Ductal	25	24	20	11133	0.8829669074585716	0.9448590311845505	0.024291015938686673	EVALUABLE	2.0
GSE242230	broad	PLB1	Erythrocyte	12	3	1	1199	0.04056894076711789	0.0	0.00029895366218236175	LOW_DETECTION	NA
GSE242230	broad	PLB1	Fibroblast/CAF	20	7	3	911	0.5742472732695573	0.0	0.009889975244429998	EVALUABLE	4.0
GSE242230	broad	PLB1	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	PLB1	Myeloid	25	20	20	6246	2.870411032948117	3.003048386648321	0.09597824304396241	EVALUABLE	1.0
GSE242230	broad	PLB1	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	PLB1	T/NK	25	21	15	9408	0.6616443329255438	0.6586469604189631	0.004547823766526887	EVALUABLE	3.0
GSE242230	broad	PLBD1	Acinar	17	1	1	91	2.3527185629430445	2.3527185629430445	0.05	INSUFFICIENT_UNITS	NA
GSE242230	broad	PLBD1	B/Plasma	23	15	7	1740	0.7235000353035848	0.0	0.006831393261936506	EVALUABLE	4.0
GSE242230	broad	PLBD1	Endothelial	18	3	2	274	1.4499628242752702	2.100557095191125	0.025483091787439613	LOW_DETECTION	NA
GSE242230	broad	PLBD1	Epithelial/Ductal	25	24	24	11133	4.2820307063563465	4.355240992287321	0.35737099687735246	EVALUABLE	2.0
GSE242230	broad	PLBD1	Erythrocyte	12	3	1	1199	0.10935249985896787	0.0	0.0008968609865470852	LOW_DETECTION	NA
GSE242230	broad	PLBD1	Fibroblast/CAF	20	7	7	911	3.0773960861825373	3.266556846272728	0.14660262142241395	EVALUABLE	3.0
GSE242230	broad	PLBD1	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	PLBD1	Myeloid	25	20	20	6246	4.967834582737635	5.011465759522281	0.41699292871321597	EVALUABLE	1.0
GSE242230	broad	PLBD1	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	PLBD1	T/NK	25	21	10	9408	0.3676667563544401	0.0	0.0019752027736375725	EVALUABLE	5.0
GSE242230	broad	PLD3	Acinar	17	1	1	91	3.665008208420246	3.665008208420246	0.1	INSUFFICIENT_UNITS	NA
GSE242230	broad	PLD3	B/Plasma	23	15	15	1740	3.345938662603987	3.4196408879123905	0.10144508257637837	EVALUABLE	6.0
GSE242230	broad	PLD3	Endothelial	18	3	3	274	4.649281067906206	4.437961626682947	0.35182701202590194	EVALUABLE	3.0
GSE242230	broad	PLD3	Epithelial/Ductal	25	24	24	11133	4.639135504575432	4.697161347034313	0.4692690783904451	EVALUABLE	4.0
GSE242230	broad	PLD3	Erythrocyte	12	3	1	1199	0.04056894076711789	0.0	0.00029895366218236175	LOW_DETECTION	NA
GSE242230	broad	PLD3	Fibroblast/CAF	20	7	7	911	5.262792523640001	5.219478911223496	0.5679603616965844	EVALUABLE	2.0
GSE242230	broad	PLD3	Mast	11	1	1	91	4.529479636695196	4.529479636695196	0.30434782608695654	INSUFFICIENT_UNITS	NA
GSE242230	broad	PLD3	Myeloid	25	20	20	6246	5.5988514173532185	5.398979263276466	0.47131127973367837	EVALUABLE	1.0
GSE242230	broad	PLD3	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	PLD3	T/NK	25	21	21	9408	3.9667604444763205	3.9478400538837306	0.1641338125561627	EVALUABLE	5.0
GSE242230	broad	PLD4	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	PLD4	B/Plasma	23	15	15	1740	3.5764096367587572	3.520900308494412	0.11491711778891434	EVALUABLE	2.0
GSE242230	broad	PLD4	Endothelial	18	3	0	274	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	PLD4	Epithelial/Ductal	25	24	10	11133	0.21060239975336933	0.0	0.0028000741062594978	EVALUABLE	3.0
GSE242230	broad	PLD4	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	PLD4	Fibroblast/CAF	20	7	1	911	0.10511993941394208	0.0	0.00048590864917395527	LOW_DETECTION	NA
GSE242230	broad	PLD4	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	PLD4	Myeloid	25	20	20	6246	3.9525351418594057	4.000085983668516	0.12833530667815993	EVALUABLE	1.0
GSE242230	broad	PLD4	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	PLD4	T/NK	25	21	1	9408	0.02440595143970405	0.0	8.126117341134406e-05	LOW_DETECTION	NA
GSE242230	broad	PM20D1	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
