cancer	cohort	relation_id	metabolite_key	stable_gene_id	gene	relation_type	metabolite_role	reaction_id	reaction_text	organism	evidence_id	source_url	evidence_level	mapping_status	identity_status	compound_specificity	added_or_reused	mapping_version	reason	metabolite_name	in_original42_relation_pool	legacy_relation_id	annotation_evidence
PDAC	CAMP_PDAC_GSE62452	2bbcb44d8301cb01	KEGG:C00026	UniProtKB:P40925	MDH1	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:57172	(S)-2-hydroxyglutarate + NAD(+) = 2-oxoglutarate + NADH + H(+)	Homo sapiens	paired51_v2_evidence_row_496	https://www.uniprot.org/uniprotkb/P40925/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	alpha-ketoglutarate	False	2bbcb44d8301cb01	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""34012073""}]"
PDAC	CAMP_PDAC_GSE62452	9ccf3b6722bfc9a1	KEGG:C00026	UniProtKB:Q9NQR4	NIT2	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:32963	2-oxoglutaramate + H2O = 2-oxoglutarate + NH4(+)	Homo sapiens	paired51_v2_evidence_row_618	https://www.uniprot.org/uniprotkb/Q9NQR4/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	alpha-ketoglutarate	False	9ccf3b6722bfc9a1	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""19595734""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22674578""}]"
PDAC	CAMP_PDAC_GSE62452	e702ffb32031b93c	KEGG:C00026	UniProtKB:P04181	OAT	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:25160	L-ornithine + 2-oxoglutarate = L-glutamate 5-semialdehyde + L-glutamate	Homo sapiens	paired51_v2_evidence_row_486	https://www.uniprot.org/uniprotkb/P04181/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	alpha-ketoglutarate	False	e702ffb32031b93c	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""1737786""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""23076989""}]"
PDAC	CAMP_PDAC_GSE62452	9327af5cd1f32892	KEGG:C00026	UniProtKB:O43175	PHGDH	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:49612	(R)-2-hydroxyglutarate + NAD(+) = 2-oxoglutarate + NADH + H(+)	Homo sapiens	paired51_v2_evidence_row_460	https://www.uniprot.org/uniprotkb/O43175/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	alpha-ketoglutarate	False	9327af5cd1f32892	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""25406093""}]"
PDAC	CAMP_PDAC_GSE62452	b92a6c1d5b3db947	KEGG:C00026	UniProtKB:O14832	PHYH	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:16065	phytanoyl-CoA + 2-oxoglutarate + O2 = 2-hydroxyphytanoyl-CoA + succinate + CO2	Homo sapiens	paired51_v2_evidence_row_435	https://www.uniprot.org/uniprotkb/O14832/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	alpha-ketoglutarate	False	b92a6c1d5b3db947	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""10767344""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12031666""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""9326939""}]"
PDAC	CAMP_PDAC_GSE62452	b92a6c1d5b3db947	KEGG:C00026	UniProtKB:O14832	PHYH	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:44000	3-methylhexadecanoyl-CoA + 2-oxoglutarate + O2 = 2-hydroxy-3-methylhexadecanoyl-CoA + succinate + CO2	Homo sapiens	paired51_v2_evidence_row_436	https://www.uniprot.org/uniprotkb/O14832/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	alpha-ketoglutarate	False	b92a6c1d5b3db947	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""10744784""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12923223""}]"
PDAC	CAMP_PDAC_GSE62452	b92a6c1d5b3db947	KEGG:C00026	UniProtKB:O14832	PHYH	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:54596	hexadecanoyl-CoA + 2-oxoglutarate + O2 = 2-hydroxyhexadecanoyl-CoA + succinate + CO2	Homo sapiens	paired51_v2_evidence_row_437	https://www.uniprot.org/uniprotkb/O14832/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	alpha-ketoglutarate	False	b92a6c1d5b3db947	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12031666""}]"
PDAC	CAMP_PDAC_GSE62452	b92a6c1d5b3db947	KEGG:C00026	UniProtKB:O14832	PHYH	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:54600	octanoyl-CoA + 2-oxoglutarate + O2 = 2-hydroxyoctanoyl-CoA + succinate + CO2	Homo sapiens	paired51_v2_evidence_row_438	https://www.uniprot.org/uniprotkb/O14832/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	alpha-ketoglutarate	False	b92a6c1d5b3db947	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12031666""}]"
PDAC	CAMP_PDAC_GSE62452	b92a6c1d5b3db947	KEGG:C00026	UniProtKB:O14832	PHYH	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:54604	decanoyl-CoA + 2-oxoglutarate + O2 = 2-hydroxydecanoyl-CoA + succinate + CO2	Homo sapiens	paired51_v2_evidence_row_439	https://www.uniprot.org/uniprotkb/O14832/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	alpha-ketoglutarate	False	b92a6c1d5b3db947	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12031666""}]"
PDAC	CAMP_PDAC_GSE62452	b92a6c1d5b3db947	KEGG:C00026	UniProtKB:O14832	PHYH	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:54612	3-methylbutanoyl-CoA + 2-oxoglutarate + O2 = 2-hydroxy-3-methylbutanoyl-CoA + succinate + CO2	Homo sapiens	paired51_v2_evidence_row_440	https://www.uniprot.org/uniprotkb/O14832/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	alpha-ketoglutarate	False	b92a6c1d5b3db947	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12031666""}]"
PDAC	CAMP_PDAC_GSE62452	b92a6c1d5b3db947	KEGG:C00026	UniProtKB:O14832	PHYH	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:54616	heptadecanoyl-CoA + 2-oxoglutarate + O2 = 2-hydroxyheptadecanoyl-CoA + succinate + CO2	Homo sapiens	paired51_v2_evidence_row_441	https://www.uniprot.org/uniprotkb/O14832/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	alpha-ketoglutarate	False	b92a6c1d5b3db947	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12031666""}]"
PDAC	CAMP_PDAC_GSE62452	b92a6c1d5b3db947	KEGG:C00026	UniProtKB:O14832	PHYH	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:54620	eicosanoyl-CoA + 2-oxoglutarate + O2 = 2-hydroxyeicosanoyl-CoA + succinate + CO2	Homo sapiens	paired51_v2_evidence_row_442	https://www.uniprot.org/uniprotkb/O14832/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	alpha-ketoglutarate	False	b92a6c1d5b3db947	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12031666""}]"
PDAC	CAMP_PDAC_GSE62452	b92a6c1d5b3db947	KEGG:C00026	UniProtKB:O14832	PHYH	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:54624	octadecanoyl-CoA + 2-oxoglutarate + O2 = 2-hydroxyoctadecanoyl-CoA + succinate + CO2	Homo sapiens	paired51_v2_evidence_row_443	https://www.uniprot.org/uniprotkb/O14832/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	alpha-ketoglutarate	False	b92a6c1d5b3db947	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12031666""}]"
PDAC	CAMP_PDAC_GSE62452	b92a6c1d5b3db947	KEGG:C00026	UniProtKB:O14832	PHYH	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:54628	dodecanoyl-CoA + 2-oxoglutarate + O2 = 2-hydroxydodecanoyl-CoA + succinate + CO2	Homo sapiens	paired51_v2_evidence_row_444	https://www.uniprot.org/uniprotkb/O14832/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	alpha-ketoglutarate	False	b92a6c1d5b3db947	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12031666""}]"
PDAC	CAMP_PDAC_GSE62452	b92a6c1d5b3db947	KEGG:C00026	UniProtKB:O14832	PHYH	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:54632	tetradecanoyl-CoA + 2-oxoglutarate + O2 = 2-hydroxytetradecanoyl-CoA + succinate + CO2	Homo sapiens	paired51_v2_evidence_row_445	https://www.uniprot.org/uniprotkb/O14832/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	alpha-ketoglutarate	False	b92a6c1d5b3db947	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12031666""}]"
PDAC	CAMP_PDAC_GSE62452	b92a6c1d5b3db947	KEGG:C00026	UniProtKB:O14832	PHYH	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:55172	hexanoyl-CoA + 2-oxoglutarate + O2 = 2-hydroxyhexanoyl-CoA + succinate + CO2	Homo sapiens	paired51_v2_evidence_row_446	https://www.uniprot.org/uniprotkb/O14832/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	alpha-ketoglutarate	False	b92a6c1d5b3db947	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12031666""}]"
PDAC	CAMP_PDAC_GSE62452	b92a6c1d5b3db947	KEGG:C00026	UniProtKB:O14832	PHYH	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:55176	butanoyl-CoA + 2-oxoglutarate + O2 = 2-hydroxybutanoyl-CoA + succinate + CO2	Homo sapiens	paired51_v2_evidence_row_447	https://www.uniprot.org/uniprotkb/O14832/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	alpha-ketoglutarate	False	b92a6c1d5b3db947	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12031666""}]"
PDAC	CAMP_PDAC_GSE62452	b92a6c1d5b3db947	KEGG:C00026	UniProtKB:O14832	PHYH	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:55180	3-methylnonanoyl-CoA + 2-oxoglutarate + O2 = 2-hydroxy-3-methylnonanoyl-CoA + succinate + CO2	Homo sapiens	paired51_v2_evidence_row_448	https://www.uniprot.org/uniprotkb/O14832/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	alpha-ketoglutarate	False	b92a6c1d5b3db947	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12923223""}]"
PDAC	CAMP_PDAC_GSE62452	b92a6c1d5b3db947	KEGG:C00026	UniProtKB:O14832	PHYH	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:55184	3-methylundecanoyl-CoA + 2-oxoglutarate + O2 = 2-hydroxy-3-methylundecanoyl-CoA + succinate + CO2	Homo sapiens	paired51_v2_evidence_row_449	https://www.uniprot.org/uniprotkb/O14832/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	alpha-ketoglutarate	False	b92a6c1d5b3db947	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12923223""}]"
PDAC	CAMP_PDAC_GSE62452	b92a6c1d5b3db947	KEGG:C00026	UniProtKB:O14832	PHYH	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:55192	3-methyldodecanoyl-CoA + 2-oxoglutarate + O2 = 2-hydroxy-3-methyldodecanoyl-CoA + succinate + CO2	Homo sapiens	paired51_v2_evidence_row_450	https://www.uniprot.org/uniprotkb/O14832/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	alpha-ketoglutarate	False	b92a6c1d5b3db947	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12923223""}]"
PDAC	CAMP_PDAC_GSE62452	3bfea331adfcc725	KEGG:C00026	UniProtKB:Q9Y617	PSAT1	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:14329	O-phospho-L-serine + 2-oxoglutarate = 3-phosphooxypyruvate + L-glutamate	Homo sapiens	paired51_v2_evidence_row_637	https://www.uniprot.org/uniprotkb/Q9Y617/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	alpha-ketoglutarate	False	3bfea331adfcc725	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36851825""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""37627284""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""40281343""}]"
PDAC	CAMP_PDAC_GSE62452	b7c8692ec630427b	KEGG:C00026	UniProtKB:Q13183	SLC13A2	DIRECT_TRANSPORT	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	RHEA:71939	2-oxoglutarate(out) + 3 Na(+)(out) = 2-oxoglutarate(in) + 3 Na(+)(in)	Homo sapiens	paired51_v2_evidence_row_521	https://www.uniprot.org/uniprotkb/Q13183/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	alpha-ketoglutarate	False	b7c8692ec630427b	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""10894787""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""9668069""}]"
PDAC	CAMP_PDAC_GSE62452	bdaf775bd9266f26	KEGG:C00026	UniProtKB:Q8WWT9	SLC13A3	DIRECT_TRANSPORT	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	RHEA:71939	2-oxoglutarate(out) + 3 Na(+)(out) = 2-oxoglutarate(in) + 3 Na(+)(in)	Homo sapiens	paired51_v2_evidence_row_585	https://www.uniprot.org/uniprotkb/Q8WWT9/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	alpha-ketoglutarate	False	bdaf775bd9266f26	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""15561973""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""17356845""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""30635937""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""39622972""}, {""evidenceCode"": ""ECO:0000305"", ""source"": ""PubMed"", ""id"": ""10794676""}]"
PDAC	CAMP_PDAC_GSE62452	0a955ad48f87d8c0	KEGG:C00026	UniProtKB:Q9Y694	SLC22A7	DIRECT_TRANSPORT	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	RHEA:76231	2-oxoglutarate(in) = 2-oxoglutarate(out)	Homo sapiens	paired51_v2_evidence_row_638	https://www.uniprot.org/uniprotkb/Q9Y694/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	alpha-ketoglutarate	False	0a955ad48f87d8c0	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""11327718""}]"
PDAC	CAMP_PDAC_GSE62452	d58ea9d25dc41ad4	KEGG:C00026	UniProtKB:Q8TCC7	SLC22A8	DIRECT_TRANSPORT	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	RHEA:72399	estrone 3-sulfate(in) + 2-oxoglutarate(out) = estrone 3-sulfate(out) + 2-oxoglutarate(in)	Homo sapiens	paired51_v2_evidence_row_576	https://www.uniprot.org/uniprotkb/Q8TCC7/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	alpha-ketoglutarate	False	d58ea9d25dc41ad4	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""14586168""}]"
PDAC	CAMP_PDAC_GSE62452	d58ea9d25dc41ad4	KEGG:C00026	UniProtKB:Q8TCC7	SLC22A8	DIRECT_TRANSPORT	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	RHEA:71751	glutarate(in) + 2-oxoglutarate(out) = glutarate(out) + 2-oxoglutarate(in)	Homo sapiens	paired51_v2_evidence_row_577	https://www.uniprot.org/uniprotkb/Q8TCC7/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	alpha-ketoglutarate	False	d58ea9d25dc41ad4	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""14586168""}]"
PDAC	CAMP_PDAC_GSE62452	d58ea9d25dc41ad4	KEGG:C00026	UniProtKB:Q8TCC7	SLC22A8	DIRECT_TRANSPORT	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	RHEA:72403	urate(in) + 2-oxoglutarate(out) = urate(out) + 2-oxoglutarate(in)	Homo sapiens	paired51_v2_evidence_row_578	https://www.uniprot.org/uniprotkb/Q8TCC7/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	alpha-ketoglutarate	False	d58ea9d25dc41ad4	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""14586168""}]"
PDAC	CAMP_PDAC_GSE62452	d58ea9d25dc41ad4	KEGG:C00026	UniProtKB:Q8TCC7	SLC22A8	DIRECT_TRANSPORT	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	RHEA:72507	prostaglandin F2alpha(out) + 2-oxoglutarate(in) = prostaglandin F2alpha(in) + 2-oxoglutarate(out)	Homo sapiens	paired51_v2_evidence_row_579	https://www.uniprot.org/uniprotkb/Q8TCC7/entry	INFERRED_OR_CONDITIONAL	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	alpha-ketoglutarate	False	d58ea9d25dc41ad4	"[{""evidenceCode"": ""ECO:0000305"", ""source"": ""PubMed"", ""id"": ""11907186""}]"
PDAC	CAMP_PDAC_GSE62452	d58ea9d25dc41ad4	KEGG:C00026	UniProtKB:Q8TCC7	SLC22A8	DIRECT_TRANSPORT	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	RHEA:72511	(R)-carnitine(out) + 2-oxoglutarate(in) = (R)-carnitine(in) + 2-oxoglutarate(out)	Homo sapiens	paired51_v2_evidence_row_580	https://www.uniprot.org/uniprotkb/Q8TCC7/entry	INFERRED_OR_CONDITIONAL	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	alpha-ketoglutarate	False	d58ea9d25dc41ad4	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""O88909""}]"
