cohort	gene	celltype	mean_expression	detection_fraction	donor_count	detected_donor_count	status	bootstrap_first_frequency
GSE263733	IMPA1	Acinar	1.0318305550960307	0.05777095373978202	4	3	EVALUABLE	0.0
GSE263733	IMPA1	B/Plasma	2.6098939362914684	0.10959578164490737	17	17	EVALUABLE	0.0
GSE263733	IMPA1	Endothelial	2.181913475804821	0.1786700414173953	4	3	EVALUABLE	0.078
GSE263733	IMPA1	Epithelial/Ductal	2.878524222005572	0.41008759335983264	18	18	EVALUABLE	0.288
GSE263733	IMPA1	Fibroblast/CAF	2.330034082228465	0.21636238683597375	11	10	EVALUABLE	0.0
GSE263733	IMPA1	Myeloid	2.5566171456465225	0.1468109605843239	20	20	EVALUABLE	0.0
GSE263733	IMPA1	T/NK	2.9212487474385442	0.0899979229862636	20	20	EVALUABLE	0.634
GSE263733	IMPA2	Acinar	4.581220670587869	0.4559199299346517	4	4	EVALUABLE	0.992
GSE263733	IMPA2	B/Plasma	1.7703368533334345	0.050947165749462515	17	16	EVALUABLE	0.0
GSE263733	IMPA2	Endothelial	2.6919037996046296	0.1056563027304801	4	4	EVALUABLE	0.0
GSE263733	IMPA2	Epithelial/Ductal	3.722515485129787	0.514262594718332	18	18	EVALUABLE	0.001
GSE263733	IMPA2	Fibroblast/CAF	2.7465901634144427	0.16519858609004562	11	11	EVALUABLE	0.0
GSE263733	IMPA2	Myeloid	3.6009537574608386	0.338812245678816	20	20	EVALUABLE	0.007
GSE263733	IMPA2	T/NK	1.709277925000731	0.021773297140888718	20	20	EVALUABLE	0.0
GSE263733	INMT	Acinar	0.0	0.0	4	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	INMT	B/Plasma	0.0	0.0	17	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	INMT	Endothelial	3.466769743970726	0.2778075385411873	4	4	EVALUABLE	0.102
GSE263733	INMT	Epithelial/Ductal	0.1325678814178649	0.005856851504034945	18	8	EVALUABLE	0.0
GSE263733	INMT	Fibroblast/CAF	3.99921389289581	0.3738986475067625	11	11	EVALUABLE	0.898
GSE263733	INMT	Myeloid	0.04769026368297958	0.0005733972576566851	20	6	EVALUABLE	0.0
GSE263733	INMT	T/NK	0.1612211844562614	0.00108624341237637	20	11	EVALUABLE	0.0
GSE263733	JMJD4	Acinar	0.8405464831813836	0.04192256809150645	4	3	EVALUABLE	0.0
GSE263733	JMJD4	B/Plasma	2.3431622870587088	0.08195666359858644	17	17	EVALUABLE	0.003
GSE263733	JMJD4	Endothelial	2.381374900529925	0.1360086861481822	4	4	EVALUABLE	0.081
GSE263733	JMJD4	Epithelial/Ductal	2.578138082013288	0.31549143563692983	18	18	EVALUABLE	0.763
GSE263733	JMJD4	Fibroblast/CAF	2.3866230702270816	0.21859282013518647	11	10	EVALUABLE	0.151
GSE263733	JMJD4	Myeloid	1.6452358227575066	0.05667269833077439	20	20	EVALUABLE	0.0
GSE263733	JMJD4	T/NK	2.2529214327059846	0.04554840815870631	20	20	EVALUABLE	0.002
GSE263733	JMJD6	Acinar	3.100841571820827	0.21052736266396108	4	4	EVALUABLE	0.0
GSE263733	JMJD6	B/Plasma	3.0681727907050256	0.15693053086144007	17	17	EVALUABLE	0.0
GSE263733	JMJD6	Endothelial	3.4170247386609174	0.2612447748887866	4	4	EVALUABLE	0.0
GSE263733	JMJD6	Epithelial/Ductal	3.3959499425359123	0.49815828870506856	18	18	EVALUABLE	0.0
GSE263733	JMJD6	Fibroblast/CAF	3.0457958947718726	0.3370278236284807	11	10	EVALUABLE	0.0
GSE263733	JMJD6	Myeloid	4.036236723919133	0.4117055835581757	20	20	EVALUABLE	0.0
GSE263733	JMJD6	T/NK	4.719431761728943	0.37591335032740225	20	20	EVALUABLE	1.0
GSE263733	JMJD7	Acinar	0.0	0.0	4	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	JMJD7	B/Plasma	0.0	0.0	17	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	JMJD7	Endothelial	0.060027569312871475	0.001016260162601625	4	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	JMJD7	Epithelial/Ductal	0.04538770607599276	0.001994592906974806	18	7	EVALUABLE	0.562
GSE263733	JMJD7	Fibroblast/CAF	0.0	0.0	11	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	JMJD7	Myeloid	0.01271549970810768	0.000151586218659385	20	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	JMJD7	T/NK	0.041878452449589425	0.00022097750282639998	20	5	EVALUABLE	0.438
GSE263733	KDM1A	Acinar	1.5701039666089958	0.1155962261782329	4	3	EVALUABLE	0.0
GSE263733	KDM1A	B/Plasma	2.6847756049803997	0.11864611006336112	17	17	EVALUABLE	0.0
GSE263733	KDM1A	Endothelial	3.251653318401187	0.26440740527688295	4	4	EVALUABLE	0.653
GSE263733	KDM1A	Epithelial/Ductal	3.1736409306429643	0.45413585787179994	18	18	EVALUABLE	0.287
GSE263733	KDM1A	Fibroblast/CAF	3.1442671289020576	0.38349894038660487	11	11	EVALUABLE	0.059
GSE263733	KDM1A	Myeloid	2.752220434634916	0.18424704725521984	20	20	EVALUABLE	0.0
GSE263733	KDM1A	T/NK	3.008481972769051	0.0951406083214468	20	20	EVALUABLE	0.001
GSE263733	KDM2A	Acinar	2.746821809786291	0.22012791712404584	4	4	EVALUABLE	0.0
GSE263733	KDM2A	B/Plasma	3.9289285414855377	0.34224207337009216	17	17	EVALUABLE	0.0
GSE263733	KDM2A	Endothelial	4.206492026670834	0.5027827312471238	4	4	EVALUABLE	0.008
GSE263733	KDM2A	Epithelial/Ductal	4.251945980751909	0.7296021923043683	18	18	EVALUABLE	0.008
GSE263733	KDM2A	Fibroblast/CAF	3.6520208729992096	0.4481252281243933	11	11	EVALUABLE	0.0
GSE263733	KDM2A	Myeloid	3.9432628513315557	0.4675782987392111	20	20	EVALUABLE	0.0
GSE263733	KDM2A	T/NK	4.391842670998921	0.33141656303310574	20	20	EVALUABLE	0.984
GSE263733	KDM2B	Acinar	1.3491022142114995	0.08420786438190145	4	3	EVALUABLE	0.0
GSE263733	KDM2B	B/Plasma	2.9853831409969978	0.16364016927864164	17	17	EVALUABLE	0.084
GSE263733	KDM2B	Endothelial	1.9790651644441408	0.07393652208927748	4	4	EVALUABLE	0.0
GSE263733	KDM2B	Epithelial/Ductal	1.8881471405764252	0.18067627577922482	18	18	EVALUABLE	0.0
GSE263733	KDM2B	Fibroblast/CAF	1.9779535017201775	0.1297207950523233	11	11	EVALUABLE	0.0
GSE263733	KDM2B	Myeloid	2.8384291319675157	0.17685116304112208	20	20	EVALUABLE	0.003
GSE263733	KDM2B	T/NK	3.171969560815681	0.11910595845139046	20	20	EVALUABLE	0.913
GSE263733	KDM3A	Acinar	1.5174258500178204	0.09700534978827773	4	3	EVALUABLE	0.0
GSE263733	KDM3A	B/Plasma	2.2537427487775834	0.07540618349933874	17	17	EVALUABLE	0.0
GSE263733	KDM3A	Endothelial	2.9959146144893376	0.21295563928516645	4	4	EVALUABLE	0.0
GSE263733	KDM3A	Epithelial/Ductal	3.4804959515719402	0.5444412761368594	18	18	EVALUABLE	0.593
GSE263733	KDM3A	Fibroblast/CAF	2.589485480462907	0.23685818665892858	11	11	EVALUABLE	0.0
GSE263733	KDM3A	Myeloid	2.918936215002096	0.19298584159111126	20	20	EVALUABLE	0.0
GSE263733	KDM3A	T/NK	3.4511958005399643	0.1469382174586055	20	20	EVALUABLE	0.407
GSE263733	KDM3B	Acinar	1.5951220021476273	0.10569935928077209	4	3	EVALUABLE	0.0
GSE263733	KDM3B	B/Plasma	2.6237271065254895	0.11892110570204481	17	17	EVALUABLE	0.0
GSE263733	KDM3B	Endothelial	2.6233466337524454	0.1776136341846909	4	4	EVALUABLE	0.0
GSE263733	KDM3B	Epithelial/Ductal	3.200739801810191	0.479755159348826	18	18	EVALUABLE	0.966
GSE263733	KDM3B	Fibroblast/CAF	2.700223755796444	0.25024381271408846	11	11	EVALUABLE	0.0
GSE263733	KDM3B	Myeloid	3.0479848787014814	0.22895949380111164	20	20	EVALUABLE	0.034
GSE263733	KDM3B	T/NK	2.9833985461997092	0.09503272104092868	20	20	EVALUABLE	0.0
GSE263733	KDM4A	Acinar	1.0308905199833978	0.048078687273973825	4	3	EVALUABLE	0.0
GSE263733	KDM4A	B/Plasma	2.1511684550006946	0.07712078834709912	17	17	EVALUABLE	0.0
GSE263733	KDM4A	Endothelial	2.719551944231122	0.20605573611750266	4	4	EVALUABLE	0.451
GSE263733	KDM4A	Epithelial/Ductal	2.8118873744503237	0.37257375918622615	18	18	EVALUABLE	0.546
GSE263733	KDM4A	Fibroblast/CAF	2.5805321402708317	0.2794169356872161	11	10	EVALUABLE	0.003
GSE263733	KDM4A	Myeloid	2.2574326709037504	0.10995033841174054	20	20	EVALUABLE	0.0
GSE263733	KDM4A	T/NK	2.578946743760792	0.06549641307913001	20	20	EVALUABLE	0.0
GSE263733	KDM4B	Acinar	2.0794960142278223	0.1339494910626584	4	4	EVALUABLE	0.0
GSE263733	KDM4B	B/Plasma	4.015253483725574	0.3659846958825586	17	17	EVALUABLE	0.999
GSE263733	KDM4B	Endothelial	2.919002557268562	0.25603823918545787	4	4	EVALUABLE	0.001
GSE263733	KDM4B	Epithelial/Ductal	2.9474200091088183	0.418566310456157	18	18	EVALUABLE	0.0
GSE263733	KDM4B	Fibroblast/CAF	2.762276724264753	0.28078975741916906	11	11	EVALUABLE	0.0
GSE263733	KDM4B	Myeloid	3.1282069091009084	0.2488982060681812	20	20	EVALUABLE	0.0
GSE263733	KDM4B	T/NK	2.9546972455124685	0.09309094661936472	20	20	EVALUABLE	0.0
GSE263733	KDM4C	Acinar	1.2472982219597004	0.07820202693241785	4	3	EVALUABLE	0.0
GSE263733	KDM4C	B/Plasma	2.7322772181851374	0.14421164929867838	17	17	EVALUABLE	0.172
GSE263733	KDM4C	Endothelial	1.7059162469542544	0.08100360484736921	4	3	EVALUABLE	0.0
GSE263733	KDM4C	Epithelial/Ductal	2.0742278066951685	0.22223494567799096	18	18	EVALUABLE	0.0
GSE263733	KDM4C	Fibroblast/CAF	1.8684041562056535	0.12368324012962294	11	11	EVALUABLE	0.0
GSE263733	KDM4C	Myeloid	2.5239094619282634	0.14564837822608123	20	20	EVALUABLE	0.0
GSE263733	KDM4C	T/NK	2.8684220528349	0.09112377918779513	20	20	EVALUABLE	0.828
GSE263733	KDM4D	Acinar	0.9096478819936515	0.03835340973428865	4	3	EVALUABLE	0.622
GSE263733	KDM4D	B/Plasma	0.22983423103416947	0.004906171225822605	17	6	EVALUABLE	0.001
GSE263733	KDM4D	Endothelial	0.4700071308763216	0.010124252185918075	4	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	KDM4D	Epithelial/Ductal	0.43878969801377093	0.022230860869619992	18	18	EVALUABLE	0.023
GSE263733	KDM4D	Fibroblast/CAF	0.7061608525990611	0.02950910281880067	11	8	EVALUABLE	0.354
GSE263733	KDM4D	Myeloid	0.2408550703540798	0.004572533248817235	20	12	EVALUABLE	0.0
GSE263733	KDM4D	T/NK	0.17835401659821049	0.000984523112034315	20	13	EVALUABLE	0.0
GSE263733	KDM4E	Acinar	0.0	0.0	4	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	KDM4E	B/Plasma	0.0	0.0	17	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	KDM4E	Endothelial	0.2773461321020839	0.01041666666666665	4	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	KDM4E	Epithelial/Ductal	0.002881399667531339	0.00010787486515641667	18	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	KDM4E	Fibroblast/CAF	0.0	0.0	11	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	KDM4E	Myeloid	0.0	0.0	20	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	KDM4E	T/NK	0.0	0.0	20	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	KDM4F	Acinar	NA	NA	0	0	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE263733	KDM4F	B/Plasma	NA	NA	0	0	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE263733	KDM4F	Endothelial	NA	NA	0	0	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE263733	KDM4F	Epithelial/Ductal	NA	NA	0	0	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE263733	KDM4F	Fibroblast/CAF	NA	NA	0	0	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE263733	KDM4F	Myeloid	NA	NA	0	0	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE263733	KDM4F	T/NK	NA	NA	0	0	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE263733	KDM5A	Acinar	3.170744080200648	0.27917391703209765	4	4	EVALUABLE	0.0
GSE263733	KDM5A	B/Plasma	3.994949069441317	0.37200038979252936	17	17	EVALUABLE	0.0
GSE263733	KDM5A	Endothelial	4.456045765554264	0.5696809326583832	4	4	EVALUABLE	0.154
GSE263733	KDM5A	Epithelial/Ductal	4.218338814836113	0.7222851458135138	18	18	EVALUABLE	0.0
GSE263733	KDM5A	Fibroblast/CAF	4.022764650339103	0.5277040764086863	11	11	EVALUABLE	0.0
GSE263733	KDM5A	Myeloid	4.260889287305822	0.5250713474894347	20	20	EVALUABLE	0.0
GSE263733	KDM5A	T/NK	4.593467654875802	0.3851227538260792	20	20	EVALUABLE	0.846
GSE263733	KDM5B	Acinar	2.3123116755727904	0.13273878762343985	4	4	EVALUABLE	0.0
GSE263733	KDM5B	B/Plasma	2.3127982316915547	0.08434519526998496	17	17	EVALUABLE	0.0
GSE263733	KDM5B	Endothelial	3.755223443774688	0.34466199762233474	4	4	EVALUABLE	0.002
GSE263733	KDM5B	Epithelial/Ductal	4.0278508858632325	0.677123424230701	18	18	EVALUABLE	0.852
GSE263733	KDM5B	Fibroblast/CAF	3.906177473441433	0.5158076981910276	11	11	EVALUABLE	0.146
GSE263733	KDM5B	Myeloid	2.443719538801973	0.1350713950040321	20	19	EVALUABLE	0.0
GSE263733	KDM5B	T/NK	2.87840635737438	0.07781891571636763	20	20	EVALUABLE	0.0
GSE263733	KDM5C	Acinar	2.2154666446413542	0.1318030889968055	4	4	EVALUABLE	0.0
GSE263733	KDM5C	B/Plasma	2.7062793488623673	0.12414796431250504	17	17	EVALUABLE	0.0
GSE263733	KDM5C	Endothelial	3.007911067149074	0.24801841252492712	4	4	EVALUABLE	0.197
GSE263733	KDM5C	Epithelial/Ductal	3.1109550371279813	0.4658443057716388	18	18	EVALUABLE	0.022
GSE263733	KDM5C	Fibroblast/CAF	2.870462855391593	0.31025439802060567	11	11	EVALUABLE	0.003
GSE263733	KDM5C	Myeloid	3.0727208893806006	0.24082122360488337	20	20	EVALUABLE	0.001
GSE263733	KDM5C	T/NK	3.269812251946	0.12659618604335182	20	20	EVALUABLE	0.777
GSE263733	KDM5D	Acinar	0.0	0.0	4	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	KDM5D	B/Plasma	0.9938547503321085	0.04463039707004398	17	6	EVALUABLE	0.011
GSE263733	KDM5D	Endothelial	2.1905036674938922	0.16324397913790456	4	3	EVALUABLE	0.86
GSE263733	KDM5D	Epithelial/Ductal	0.6843160564542266	0.07016080416598111	18	8	EVALUABLE	0.0
GSE263733	KDM5D	Fibroblast/CAF	1.5095561063842298	0.17619104234302296	11	6	EVALUABLE	0.125
GSE263733	KDM5D	Myeloid	0.8180968348115474	0.03723403343199339	20	7	EVALUABLE	0.0
GSE263733	KDM5D	T/NK	0.9947226663520412	0.0288279117914123	20	7	EVALUABLE	0.004
GSE263733	KDM6A	Acinar	2.0161220120333456	0.1289511473893541	4	4	EVALUABLE	0.037
GSE263733	KDM6A	B/Plasma	2.621735575559707	0.11364639084141472	17	17	EVALUABLE	0.0
GSE263733	KDM6A	Endothelial	2.365316099763735	0.13498763230556832	4	4	EVALUABLE	0.0
GSE263733	KDM6A	Epithelial/Ductal	2.6629586921997825	0.3291289032110844	18	18	EVALUABLE	0.0
GSE263733	KDM6A	Fibroblast/CAF	2.100574190500239	0.1586429388694988	11	11	EVALUABLE	0.0
GSE263733	KDM6A	Myeloid	2.8301570605082857	0.19427835944436883	20	20	EVALUABLE	0.0
GSE263733	KDM6A	T/NK	3.075976022415115	0.10570604963949552	20	20	EVALUABLE	0.963
GSE263733	KDM6B	Acinar	3.2143175469940903	0.14630437091809406	4	4	EVALUABLE	0.0
GSE263733	KDM6B	B/Plasma	5.110475730855108	0.6166226160142398	17	17	EVALUABLE	0.001
GSE263733	KDM6B	Endothelial	4.514588984977244	0.4099231573094033	4	4	EVALUABLE	0.0
GSE263733	KDM6B	Epithelial/Ductal	3.800728989285987	0.5169097628176608	18	18	EVALUABLE	0.0
GSE263733	KDM6B	Fibroblast/CAF	3.8091534948945025	0.3954584089596515	11	11	EVALUABLE	0.0
GSE263733	KDM6B	Myeloid	5.6861757972681195	0.7803073670415935	20	20	EVALUABLE	0.999
GSE263733	KDM6B	T/NK	4.630434141760235	0.33394213655519783	20	20	EVALUABLE	0.0
GSE263733	KDM7A	Acinar	2.230397605210773	0.1160076312785855	4	4	EVALUABLE	0.0
GSE263733	KDM7A	B/Plasma	2.735237782280433	0.1356351362877807	17	17	EVALUABLE	0.0
GSE263733	KDM7A	Endothelial	2.0134679279031116	0.12575260776192665	4	3	EVALUABLE	0.0
GSE263733	KDM7A	Epithelial/Ductal	2.758246033975868	0.36275347222735066	18	18	EVALUABLE	0.0
GSE263733	KDM7A	Fibroblast/CAF	2.035097404776513	0.156796306421069	11	10	EVALUABLE	0.0
GSE263733	KDM7A	Myeloid	3.453199974793171	0.3024087406480993	20	20	EVALUABLE	0.996
GSE263733	KDM7A	T/NK	3.1224622975308587	0.1091418165633139	20	20	EVALUABLE	0.004
GSE263733	KDM8	Acinar	0.46311794358350394	0.016546079155621826	4	3	EVALUABLE	0.001
GSE263733	KDM8	B/Plasma	0.25395349025456165	0.004537524258975835	17	5	EVALUABLE	0.0
GSE263733	KDM8	Endothelial	0.599523050575459	0.012362301541647476	4	3	EVALUABLE	0.042
GSE263733	KDM8	Epithelial/Ductal	0.48065217930255144	0.023779040477409714	18	18	EVALUABLE	0.0
GSE263733	KDM8	Fibroblast/CAF	0.5754019950632142	0.018101629130052754	11	7	EVALUABLE	0.064
GSE263733	KDM8	Myeloid	0.4304778390196907	0.00892744348558445	20	17	EVALUABLE	0.0
GSE263733	KDM8	T/NK	0.9083371126590292	0.009150941783716855	20	20	EVALUABLE	0.893
GSE263733	KMT2A	Acinar	2.690689942024427	0.3130066727503609	4	3	EVALUABLE	0.0
GSE263733	KMT2A	B/Plasma	4.38592148013797	0.44274618501020896	17	17	EVALUABLE	0.0
GSE263733	KMT2A	Endothelial	4.38155218611166	0.52467966233318	4	4	EVALUABLE	0.002
GSE263733	KMT2A	Epithelial/Ductal	4.580195833113395	0.8031946817904339	18	18	EVALUABLE	0.0
GSE263733	KMT2A	Fibroblast/CAF	4.313295158066681	0.6139695357559534	11	11	EVALUABLE	0.0
GSE263733	KMT2A	Myeloid	3.6624342033728565	0.34519932539519294	20	20	EVALUABLE	0.0
GSE263733	KMT2A	T/NK	4.900440151871338	0.4686408001378298	20	20	EVALUABLE	0.998
GSE263733	KMT2B	Acinar	1.6784683671142138	0.12394138891705411	4	3	EVALUABLE	0.0
GSE263733	KMT2B	B/Plasma	3.240686032280233	0.2003200723505882	17	17	EVALUABLE	0.001
GSE263733	KMT2B	Endothelial	3.2979913029177492	0.27385275253106306	4	4	EVALUABLE	0.008
GSE263733	KMT2B	Epithelial/Ductal	3.530264516089657	0.5854681248511464	18	18	EVALUABLE	0.05
GSE263733	KMT2B	Fibroblast/CAF	2.9843331536984206	0.3387188259833301	11	11	EVALUABLE	0.0
GSE263733	KMT2B	Myeloid	2.8752285336848415	0.20368577807181545	20	20	EVALUABLE	0.0
GSE263733	KMT2B	T/NK	3.6965585319507532	0.2006804142511122	20	20	EVALUABLE	0.941
GSE263733	KMT2C	Acinar	3.309418623033606	0.26256913694462936	4	4	EVALUABLE	0.0
GSE263733	KMT2C	B/Plasma	3.905121810208007	0.3427109654348267	17	17	EVALUABLE	0.0
GSE263733	KMT2C	Endothelial	4.0189234890387056	0.46670729310477066	4	4	EVALUABLE	0.031
GSE263733	KMT2C	Epithelial/Ductal	4.080921953349106	0.6993308854396642	18	18	EVALUABLE	0.041
GSE263733	KMT2C	Fibroblast/CAF	3.824430593269353	0.5197258929754338	11	11	EVALUABLE	0.0
GSE263733	KMT2C	Myeloid	4.4351127658257425	0.5883605521001787	20	20	EVALUABLE	0.913
GSE263733	KMT2C	T/NK	4.264319522907817	0.2938076476895116	20	20	EVALUABLE	0.015
GSE263733	KMT2D	Acinar	1.2202792005454295	0.08434426466966985	4	3	EVALUABLE	0.0
GSE263733	KMT2D	B/Plasma	2.312354086434474	0.09310515965893842	17	16	EVALUABLE	0.0
GSE263733	KMT2D	Endothelial	2.6394798864948443	0.17525514361865316	4	4	EVALUABLE	0.0
GSE263733	KMT2D	Epithelial/Ductal	2.6130884937246512	0.34019447224281796	18	18	EVALUABLE	0.0
GSE263733	KMT2D	Fibroblast/CAF	2.2317502028273135	0.17621451675079966	11	11	EVALUABLE	0.0
GSE263733	KMT2D	Myeloid	2.5788477677423636	0.15539576890870088	20	20	EVALUABLE	0.0
GSE263733	KMT2D	T/NK	3.207338943903668	0.13104576557418854	20	20	EVALUABLE	1.0
GSE263733	KMT5A	Acinar	2.4363215405161456	0.15656960781164814	4	4	EVALUABLE	0.0
GSE263733	KMT5A	B/Plasma	2.8983429231487676	0.1447769932190597	17	16	EVALUABLE	0.005
GSE263733	KMT5A	Endothelial	3.3661238133546156	0.29731541935112743	4	4	EVALUABLE	0.488
GSE263733	KMT5A	Epithelial/Ductal	3.387129401704956	0.49167120371969175	18	18	EVALUABLE	0.405
GSE263733	KMT5A	Fibroblast/CAF	3.118659083585563	0.35539871579051774	11	11	EVALUABLE	0.0
GSE263733	KMT5A	Myeloid	2.989107274896208	0.20730582753954047	20	20	EVALUABLE	0.0
GSE263733	KMT5A	T/NK	3.3245934650130957	0.12245620268588946	20	20	EVALUABLE	0.102
GSE263733	KMT5B	Acinar	2.5624900740852903	0.1760163054761855	4	4	EVALUABLE	0.0
GSE263733	KMT5B	B/Plasma	3.2288245106179945	0.20646256006091768	17	17	EVALUABLE	0.0
GSE263733	KMT5B	Endothelial	3.8816493448373386	0.3970946703865623	4	4	EVALUABLE	0.978
GSE263733	KMT5B	Epithelial/Ductal	3.7285202803768507	0.6152008574537415	18	18	EVALUABLE	0.022
GSE263733	KMT5B	Fibroblast/CAF	3.3615073092837857	0.3869054828528293	11	11	EVALUABLE	0.0
GSE263733	KMT5B	Myeloid	3.2330183291573165	0.26273526480716974	20	20	EVALUABLE	0.0
GSE263733	KMT5B	T/NK	3.6076228494519755	0.16435076682079536	20	20	EVALUABLE	0.0
GSE263733	KMT5C	Acinar	1.7952436488753678	0.08372440172283162	4	4	EVALUABLE	0.007
GSE263733	KMT5C	B/Plasma	0.8526295317117347	0.018767973814306217	17	9	EVALUABLE	0.0
GSE263733	KMT5C	Endothelial	1.5882893432261587	0.05335725379659453	4	4	EVALUABLE	0.0
GSE263733	KMT5C	Epithelial/Ductal	2.9951867981286195	0.39001962613327223	18	18	EVALUABLE	0.992
GSE263733	KMT5C	Fibroblast/CAF	2.015344379940389	0.132095750692895	11	11	EVALUABLE	0.0
GSE263733	KMT5C	Myeloid	1.425860900959249	0.040575579893988176	20	20	EVALUABLE	0.0
GSE263733	KMT5C	T/NK	2.600724773914253	0.06177003950314619	20	20	EVALUABLE	0.001
GSE263733	KYAT1	Acinar	0.0929349093363327	0.001908396946564875	4	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	KYAT1	B/Plasma	1.076933887048936	0.024435783182119857	17	14	EVALUABLE	0.0
GSE263733	KYAT1	Endothelial	1.5220766144614923	0.059675324052768805	4	4	EVALUABLE	0.594
GSE263733	KYAT1	Epithelial/Ductal	1.4654389951563886	0.12131650726651252	18	18	EVALUABLE	0.385
GSE263733	KYAT1	Fibroblast/CAF	1.1718947402139508	0.05672715582115972	11	10	EVALUABLE	0.021
GSE263733	KYAT1	Myeloid	0.7704673163206228	0.019281757499462534	20	18	EVALUABLE	0.0
GSE263733	KYAT1	T/NK	1.1371672617284712	0.01184368042633642	20	20	EVALUABLE	0.0
GSE263733	KYAT3	Acinar	1.127260010298179	0.06356434472336085	4	3	EVALUABLE	0.0
GSE263733	KYAT3	B/Plasma	2.332292528951471	0.09349742749858987	17	16	EVALUABLE	0.0
GSE263733	KYAT3	Endothelial	1.9001701038337262	0.11809230710231627	4	3	EVALUABLE	0.002
GSE263733	KYAT3	Epithelial/Ductal	2.7119510666910394	0.3477313553316887	18	18	EVALUABLE	0.001
GSE263733	KYAT3	Fibroblast/CAF	2.9192963909211938	0.2905091470417411	11	11	EVALUABLE	0.511
GSE263733	KYAT3	Myeloid	2.6940104664769366	0.16202698622974365	20	20	EVALUABLE	0.0
GSE263733	KYAT3	T/NK	2.917598478960811	0.08782346643771836	20	20	EVALUABLE	0.486
GSE263733	L2HGDH	Acinar	0.7454553859447115	0.03931647763759525	4	3	EVALUABLE	0.0
GSE263733	L2HGDH	B/Plasma	1.0432258627935502	0.022993352938404862	17	14	EVALUABLE	0.0
GSE263733	L2HGDH	Endothelial	0.5894338600912076	0.01451526307715905	4	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE263733	L2HGDH	Epithelial/Ductal	1.8134053282862235	0.1660099188736254	18	18	EVALUABLE	1.0
GSE263733	L2HGDH	Fibroblast/CAF	1.2496541931680147	0.061523599581025934	11	10	EVALUABLE	0.0
GSE263733	L2HGDH	Myeloid	0.7654396141732749	0.017382486571393914	20	17	EVALUABLE	0.0
GSE263733	L2HGDH	T/NK	1.3757715207192993	0.016885114697045785	20	20	EVALUABLE	0.0
GSE263733	LACC1	Acinar	1.3273057775810273	0.041341751629508455	4	4	EVALUABLE	0.0
GSE263733	LACC1	B/Plasma	0.7848728158853574	0.015416001925467564	17	10	EVALUABLE	0.0
GSE263733	LACC1	Endothelial	1.685335346089921	0.08488648565730936	4	3	EVALUABLE	0.0
GSE263733	LACC1	Epithelial/Ductal	1.8556898507995134	0.17659997647973552	18	18	EVALUABLE	0.0
GSE263733	LACC1	Fibroblast/CAF	2.3390549123624256	0.17410045872479207	11	11	EVALUABLE	0.0
GSE263733	LACC1	Myeloid	3.361496569569982	0.2541534535571264	20	20	EVALUABLE	1.0
GSE263733	LACC1	T/NK	1.096265215544944	0.011599317139403254	20	19	EVALUABLE	0.0
GSE263733	LARS1	Acinar	2.971394043911266	0.2963650241741826	4	4	EVALUABLE	0.0
GSE263733	LARS1	B/Plasma	3.519879178864025	0.2565240581591225	17	17	EVALUABLE	0.002
GSE263733	LARS1	Endothelial	4.166801465862029	0.4953399438180702	4	4	EVALUABLE	0.793
GSE263733	LARS1	Epithelial/Ductal	3.933976215692658	0.6413333126457843	18	18	EVALUABLE	0.165
GSE263733	LARS1	Fibroblast/CAF	3.801277556145766	0.5161774641675813	11	11	EVALUABLE	0.007
GSE263733	LARS1	Myeloid	3.6470605935487845	0.34127363146511336	20	20	EVALUABLE	0.0
GSE263733	LARS1	T/NK	3.8855137373183153	0.21219976554840372	20	20	EVALUABLE	0.033
GSE263733	LARS2	Acinar	0.6614908227972243	0.038953749438706775	4	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
