cohort	gene	top_celltype	second_celltype	mean_expression	detection_fraction	donor_count	bootstrap_top_frequency	bootstrap_valid_draws	eligible_categories	seed
GSE263733	DNMT3A	Endothelial	T/NK	3.2055211591230313	0.2621292088510508	4	0.856	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	DNMT3B	Endothelial	Epithelial/Ductal	1.3471355549646196	0.043851386332259525	4	0.961	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	DOT1L	Myeloid	Epithelial/Ductal	2.963523400363508	0.22370690548075042	20	0.929	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	DPEP1	Acinar	Fibroblast/CAF	2.7981803641658405	0.27515981768230563	4	0.648	1000	Acinar;B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	DPH5	T/NK	Fibroblast/CAF	3.119660445416687	0.11462638036103785	20	0.951	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	EEF1AKMT1	Fibroblast/CAF	Endothelial	3.0047187307573195	0.2992731010298023	11	0.994	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	EEF1AKMT2	T/NK	Fibroblast/CAF	2.999914561449192	0.0996800865994574	20	0.453	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	EEF1AKMT3	Fibroblast/CAF	Myeloid	1.845465619509245	0.12076164741281961	11	0.788	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	EEF1AKMT4	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	NA	0		1027977293
GSE263733	EEF2KMT	Epithelial/Ductal	Fibroblast/CAF	2.60407743065793	0.29828247658266593	18	0.797	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	EGLN1	Endothelial	Epithelial/Ductal	4.083134475377478	0.44058712992790305	4	0.779	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	EGLN2	Endothelial	T/NK	4.567212530560915	0.5916455744746126	4	0.989	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	EGLN3	Epithelial/Ductal	Endothelial	4.42799095599857	0.5646596738143427	18	1.0	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	EHMT1	B/Plasma	T/NK	3.921050864011602	0.30948129352542764	17	0.975	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	EHMT2	Endothelial	Epithelial/Ductal	3.2407916677345034	0.28492795098941553	4	0.819	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	EMG1	Epithelial/Ductal	Fibroblast/CAF	3.544836471401742	0.5310244974759329	18	0.892	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	ENPP6	Fibroblast/CAF	B/Plasma	0.617925178678918	0.0255023210473898	11	0.932	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	EPHX1	Endothelial	Fibroblast/CAF	5.045352234221134	0.6207462081991103	4	0.755	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	ETFBKMT	Fibroblast/CAF	Endothelial	1.912085015250659	0.1206708347332184	11	0.636	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	EZH1	Endothelial	T/NK	3.0842391099835997	0.2795272712455898	4	0.834	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	EZH2	T/NK	B/Plasma	3.2946193263866923	0.10155320870872393	20	0.985	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	FAAH	Epithelial/Ductal	Myeloid	2.50525264327589	0.3030178130245684	18	1.0	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	FAHD1	Epithelial/Ductal	Endothelial	3.46428440846418	0.538454770890321	18	0.956	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	FBL	T/NK	Epithelial/Ductal	4.6021846173411785	0.367036506965465	20	0.586	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	FBLL1	Fibroblast/CAF	Epithelial/Ductal	0.36011374873273555	0.011905510720410883	11	0.496	1000	Epithelial/Ductal;Fibroblast/CAF;T/NK	1027977293
GSE263733	FMO1	Fibroblast/CAF	Endothelial	3.4557253245233595	0.2854670062834455	11	1.0	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;T/NK	1027977293
GSE263733	FMO3	Fibroblast/CAF	Endothelial	2.4473742034836565	0.12959821410829367	11	1.0	1000	Endothelial;Epithelial/Ductal;Fibroblast/CAF	1027977293
GSE263733	FTO	Fibroblast/CAF	Endothelial	2.970154342002519	0.31428627383039504	11	0.914	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	FTSJ1	Fibroblast/CAF	B/Plasma	2.8600828540317376	0.27540357249398	11	0.511	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	FTSJ3	Fibroblast/CAF	Endothelial	3.197060826610409	0.33297419280942275	11	0.551	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	GAD1	Epithelial/Ductal	T/NK	0.822780352471084	0.05661475460803005	18	1.0	1000	Epithelial/Ductal;Myeloid;T/NK	1027977293
GSE263733	GAD2	T/NK	Epithelial/Ductal	0.3763550972711955	0.00041207419253019503	20	0.67	1000	Epithelial/Ductal;T/NK	1027977293
GSE263733	GADL1	Myeloid	NOT_EVALUABLE	0.03828765404188372	0.0005887202228665549	20	1.0	1000	Myeloid	1027977293
GSE263733	GAMT	Acinar	Fibroblast/CAF	4.729633292920798	0.5226520519452602	4	0.992	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	GATM	Acinar	Epithelial/Ductal	6.368790990705788	0.5164259482365369	4	0.992	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	GDPD2	Epithelial/Ductal	T/NK	0.6217809095576379	0.033144882145092196	18	1.0	1000	Epithelial/Ductal;T/NK	1027977293
GSE263733	GDPD3	Epithelial/Ductal	Endothelial	1.8882454092796317	0.16107552476582399	18	0.57	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	GDPD5	Endothelial	Acinar	2.379162925864775	0.15249954460039877	4	0.701	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	GGCT	Epithelial/Ductal	Fibroblast/CAF	4.203064049737201	0.6173380227002498	18	0.919	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	GGT1	Epithelial/Ductal	Myeloid	1.910849590753732	0.18228028469972968	18	0.983	1000	Acinar;B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	GGT5	Fibroblast/CAF	Endothelial	4.935502291139464	0.6265230217457798	11	1.0	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	GK	Myeloid	Epithelial/Ductal	4.720001938841082	0.5823320847338406	20	1.0	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	GK2	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	NA	0		1027977293
GSE263733	GK3	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	NA	0		1027977293
GSE263733	GK5	T/NK	Epithelial/Ductal	3.433484004511283	0.1512608046720798	20	0.993	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	GLUD1	Epithelial/Ductal	Myeloid	4.04390048594901	0.6630545076802311	18	0.7	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	GLUD2	Endothelial	Epithelial/Ductal	1.0824734013176094	0.02904370877435185	4	0.989	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	GNMT	Acinar	Fibroblast/CAF	3.7624213032204947	0.39227775465078274	4	0.992	1000	Acinar;B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	GOT1	Epithelial/Ductal	Fibroblast/CAF	3.1593097492957236	0.41210966610314	18	0.938	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	GOT1L1	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	NA	0		1027977293
GSE263733	GOT2	Epithelial/Ductal	Endothelial	3.3203495436514987	0.4762218702146687	18	0.923	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	GPCPD1	Myeloid	T/NK	4.993338294791462	0.676141285388812	20	1.0	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	GPT	Epithelial/Ductal	Acinar	1.5237316946398782	0.14108845148304208	18	0.841	1000	Acinar;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	GPT2	Acinar	Epithelial/Ductal	3.5262563113996945	0.2933362450255093	4	0.992	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	HAO1	Epithelial/Ductal	NOT_EVALUABLE	0.01847356581210978	0.0006849371183734166	18	1.0	1000	Epithelial/Ductal	1027977293
GSE263733	HAO2	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	NA	0		1027977293
GSE263733	HDAC10	T/NK	Endothelial	3.1212181260727334	0.11475513238397565	20	0.955	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	HEMK1	T/NK	Endothelial	2.387146119617552	0.05554544672678578	20	0.896	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	HEMK2	Endothelial	Epithelial/Ductal	2.12602476340186	0.08984734526000918	4	0.55	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	HENMT1	T/NK	Epithelial/Ductal	3.1029586874124306	0.10989805303271485	20	1.0	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	HIF1AN	T/NK	Fibroblast/CAF	2.701461204172216	0.07338474325901381	20	0.31	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	HNMT	Myeloid	Epithelial/Ductal	4.644401135251507	0.5671746557666716	20	0.999	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	HOGA1	Epithelial/Ductal	Fibroblast/CAF	0.698596558126085	0.039400877095859835	18	0.975	1000	Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	HPD	Fibroblast/CAF	Epithelial/Ductal	0.5763833190711478	0.027434782888929855	11	0.951	1000	Epithelial/Ductal;Fibroblast/CAF;Myeloid	1027977293
GSE263733	HR	Epithelial/Ductal	Fibroblast/CAF	1.6932443349149326	0.12697779179219282	18	0.999	1000	Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	ICMT	Epithelial/Ductal	Fibroblast/CAF	3.5068339268511073	0.5062371939653206	18	0.318	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	IDH1	Epithelial/Ductal	Myeloid	3.9640891957773405	0.5949849440734968	18	0.907	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	IDH2	T/NK	B/Plasma	4.530433291866456	0.3237553383394326	20	0.852	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	IDH3A	Endothelial	Myeloid	3.0468179390824557	0.23542181987267985	4	0.708	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	IDO1	Myeloid	Epithelial/Ductal	1.5358912841235106	0.031630751689669376	20	0.832	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	IDO2	Myeloid	T/NK	0.33043214647556335	0.00515206131071641	20	0.937	1000	B/Plasma;Myeloid;T/NK	1027977293
GSE263733	IL4I1	Myeloid	T/NK	4.13593805578139	0.2859605947021883	20	1.0	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	IMPA1	T/NK	Epithelial/Ductal	2.9212487474385442	0.0899979229862636	20	0.634	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	IMPA2	Acinar	Epithelial/Ductal	4.581220670587869	0.4559199299346517	4	0.992	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	INMT	Fibroblast/CAF	Endothelial	3.99921389289581	0.3738986475067625	11	0.898	1000	Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	JMJD4	Epithelial/Ductal	Fibroblast/CAF	2.578138082013288	0.31549143563692983	18	0.763	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	JMJD6	T/NK	Myeloid	4.719431761728943	0.37591335032740225	20	1.0	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	JMJD7	Epithelial/Ductal	T/NK	0.04538770607599276	0.001994592906974806	18	0.562	1000	Epithelial/Ductal;T/NK	1027977293
GSE263733	KDM1A	Endothelial	Epithelial/Ductal	3.251653318401187	0.26440740527688295	4	0.653	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	KDM2A	T/NK	Epithelial/Ductal	4.391842670998921	0.33141656303310574	20	0.984	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	KDM2B	T/NK	B/Plasma	3.171969560815681	0.11910595845139046	20	0.913	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	KDM3A	Epithelial/Ductal	T/NK	3.4804959515719402	0.5444412761368594	18	0.593	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	KDM3B	Epithelial/Ductal	Myeloid	3.200739801810191	0.479755159348826	18	0.966	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	KDM4A	Epithelial/Ductal	Endothelial	2.8118873744503237	0.37257375918622615	18	0.546	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	KDM4B	B/Plasma	Myeloid	4.015253483725574	0.3659846958825586	17	0.999	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	KDM4C	T/NK	B/Plasma	2.8684220528349	0.09112377918779513	20	0.828	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	KDM4D	Acinar	Fibroblast/CAF	0.9096478819936515	0.03835340973428865	4	0.622	1000	Acinar;B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	KDM4E	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	NA	0		1027977293
GSE263733	KDM4F	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	NA	0		1027977293
GSE263733	KDM5A	T/NK	Endothelial	4.593467654875802	0.3851227538260792	20	0.846	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	KDM5B	Epithelial/Ductal	Fibroblast/CAF	4.0278508858632325	0.677123424230701	18	0.852	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	KDM5C	T/NK	Epithelial/Ductal	3.269812251946	0.12659618604335182	20	0.777	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	KDM5D	Endothelial	Fibroblast/CAF	2.1905036674938922	0.16324397913790456	4	0.86	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	KDM6A	T/NK	Myeloid	3.075976022415115	0.10570604963949552	20	0.963	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	KDM6B	Myeloid	B/Plasma	5.6861757972681195	0.7803073670415935	20	0.999	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	KDM7A	Myeloid	T/NK	3.453199974793171	0.3024087406480993	20	0.996	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	KDM8	T/NK	Endothelial	0.9083371126590292	0.009150941783716855	20	0.893	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	KMT2A	T/NK	Epithelial/Ductal	4.900440151871338	0.4686408001378298	20	0.998	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	KMT2B	T/NK	Epithelial/Ductal	3.6965585319507532	0.2006804142511122	20	0.941	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	KMT2C	Myeloid	T/NK	4.4351127658257425	0.5883605521001787	20	0.913	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	KMT2D	T/NK	Endothelial	3.207338943903668	0.13104576557418854	20	1.0	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	KMT5A	Epithelial/Ductal	Endothelial	3.387129401704956	0.49167120371969175	18	0.405	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	KMT5B	Endothelial	Epithelial/Ductal	3.8816493448373386	0.3970946703865623	4	0.978	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	KMT5C	Epithelial/Ductal	T/NK	2.9951867981286195	0.39001962613327223	18	0.992	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	KYAT1	Endothelial	Epithelial/Ductal	1.5220766144614923	0.059675324052768805	4	0.594	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	KYAT3	Fibroblast/CAF	T/NK	2.9192963909211938	0.2905091470417411	11	0.511	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	L2HGDH	Epithelial/Ductal	T/NK	1.8134053282862235	0.1660099188736254	18	1.0	1000	Acinar;B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	LACC1	Myeloid	Fibroblast/CAF	3.361496569569982	0.2541534535571264	20	1.0	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	LARS1	Endothelial	Epithelial/Ductal	4.166801465862029	0.4953399438180702	4	0.793	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	LARS2	Fibroblast/CAF	T/NK	1.7767143219363781	0.09675276467818093	11	0.683	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	LCMT1	T/NK	Epithelial/Ductal	3.389445025537969	0.1411902469902724	20	0.248	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	LCMT2	Endothelial	Fibroblast/CAF	1.6198814084132052	0.060238581454210724	4	0.59	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	LDHA	Epithelial/Ductal	Fibroblast/CAF	6.648666680024652	0.9000190676342128	18	0.883	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	LDHAL6A	B/Plasma	T/NK	0.1939067334517194	0.003597364871874671	17	0.62	1000	B/Plasma;Epithelial/Ductal;Myeloid;T/NK	1027977293
GSE263733	LDHAL6B	Myeloid	Epithelial/Ductal	0.07573611959344737	0.0019007250487438451	20	0.844	1000	Epithelial/Ductal;Myeloid	1027977293
GSE263733	LDHB	T/NK	Fibroblast/CAF	5.985568761834233	0.6654509925327139	20	1.0	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	LDHC	Epithelial/Ductal	T/NK	0.3940499455543457	0.019319374102664245	18	0.876	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	LDHD	Epithelial/Ductal	Myeloid	1.4307593034859807	0.11739646029140023	18	0.805	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	LIPA	Myeloid	Endothelial	5.3198119376103765	0.5482073856311372	20	1.0	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	LIPC	T/NK	Fibroblast/CAF	0.7055409458421953	0.006465028055438045	20	0.477	1000	Acinar;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	LIPE	Endothelial	T/NK	2.5993656762226633	0.16997310745513114	4	0.989	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	LRRC8A	Endothelial	Epithelial/Ductal	4.301280992047134	0.449659768561129	4	0.875	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	LRRC8B	Epithelial/Ductal	Endothelial	2.5836667233881623	0.3134285766088098	18	0.894	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	LRRC8C	Endothelial	T/NK	4.004392572468742	0.40158455092805645	4	0.963	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	LRRC8D	Myeloid	T/NK	2.628499892899822	0.15896312401120521	20	0.987	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	LRRC8E	Epithelial/Ductal	Fibroblast/CAF	1.862495361481398	0.1671741832631877	18	1.0	1000	Acinar;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	LYPLA1	Epithelial/Ductal	Endothelial	4.727830663833717	0.7647592435657874	18	0.999	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	LYPLA2	Epithelial/Ductal	T/NK	3.7300500204817033	0.5938458774258698	18	0.818	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	MBLAC2	Fibroblast/CAF	Endothelial	1.6942889405849066	0.09884084346146625	11	0.582	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	MDH1	Fibroblast/CAF	Epithelial/Ductal	4.736144620280085	0.6427103383605739	11	0.851	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	ME1	Myeloid	Fibroblast/CAF	2.064192292379789	0.08593892608535533	20	0.986	1000	Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	ME2	Myeloid	T/NK	4.155999908239638	0.45346510559020337	20	1.0	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	ME3	Endothelial	Fibroblast/CAF	2.4482733945647075	0.1538855173339469	4	0.49	1000	Acinar;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	MECOM	Endothelial	Epithelial/Ductal	4.361002842508503	0.4491366582297898	4	0.953	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	MEPCE	B/Plasma	T/NK	3.58710852145996	0.282848996402941	17	0.954	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
