cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	feature_id	n_pairs_total	n_both_available	mask_semantics	n_pairs_used	n_nonzero	n_up	n_down	n_equal	up_fraction	down_fraction	mean_delta	median_delta	rank_biserial	seed	zero_method	tie_method	continuity_correction	B	bootstrap_valid	ci_estimand	ci_method	p_method	family_n_planned	evidence_label	majority_direction_fraction	direction_discordant
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	NAME:N-palmitoyl-heptadecasphingosine (d17:1/16:0)	N-palmitoyl-heptadecasphingosine (d17:1/16:0)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.7565695936636004	0.4892710515883379	1.058045932039849	0.00048828125	0.00445864898989899	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:48330d07805286af	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	12	0	0	1.0	0.0	0.7565695936636004	0.5634477537585951	1.0	831918392	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	1.0	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C05597	phenylacetylglutamine	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-3.2428261974671266	-3.9498831535945227	-2.5782426386633457	0.00048828125	0.00445864898989899	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:4848e85508f8df10	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	0	12	0	0.0	1.0	-3.2428261974671266	-3.0835266391801373	-1.0	1611466228	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	1.0	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB00498	2R,3R-dihydroxybutyrate	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-1.8616937285415265	-2.1870452020724827	-1.5294769733875613	0.00048828125	0.00445864898989899	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:48f69c23abe36e88	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	0	12	0	0.0	1.0	-1.8616937285415265	-1.8661863390184585	-1.0	2246958151	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	1.0	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C01152	1-methylhistidine	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-1.133402931696046	-1.5108638875140041	-0.759143284905121	0.00048828125	0.00445864898989899	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:4ed3138ff7bf2546	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	0	12	0	0.0	1.0	-1.133402931696046	-1.0225851636732504	-1.0	2400146419	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	1.0	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB61695	1-palmitoyl-GPI (16:0)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-1.9298885684579894	-2.33710029518861	-1.4698280869063804	0.00048828125	0.00445864898989899	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:5289fb376f23f176	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	0	12	0	0.0	1.0	-1.9298885684579894	-1.9679460177401058	-1.0	3357446013	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	1.0	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB11686	p-cresol glucuronide	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-3.80504334018241	-4.543967341402423	-3.120624553204682	0.00048828125	0.00445864898989899	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:534f643b623d8555	12	4	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	0	12	0	0.0	1.0	-3.80504334018241	-3.5545561707128996	-1.0	987165624	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	1.0	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB41623	N6-carbamoylthreonyladenosine	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-1.9757298988916725	-2.380660316495545	-1.5477978709865736	0.00048828125	0.00445864898989899	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:5696b39c04e57186	12	4	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	0	12	0	0.0	1.0	-1.9757298988916725	-1.9239121065028817	-1.0	2011601418	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	1.0	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C00086	urea	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-1.2136780719337068	-1.545079774047743	-0.8854565850543742	0.00048828125	0.00445864898989899	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:57ff2f0dd49e2ec5	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	0	12	0	0.0	1.0	-1.2136780719337068	-1.2273669012200283	-1.0	4278304083	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	1.0	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB11129	2-stearoyl-GPE (18:0)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-3.092556878843601	-3.766300188536421	-2.430964218938277	0.00048828125	0.00445864898989899	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:588f005e69896a9e	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	0	12	0	0.0	1.0	-3.092556878843601	-3.083798849834565	-1.0	3663976345	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	1.0	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB0000337	3,4-dihydroxybutyrate	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-1.153473103761831	-1.4802208542591826	-0.8784109142929155	0.00048828125	0.00445864898989899	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:59aa957770279f69	12	7	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	0	12	0	0.0	1.0	-1.153473103761831	-1.0078172274994248	-1.0	789068067	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	1.0	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C00219	arachidonate (20:4n6)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-2.577924503219545	-3.284862402570005	-1.854657147765752	0.00048828125	0.00445864898989899	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:5d26200852e00d88	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	0	12	0	0.0	1.0	-2.577924503219545	-2.635133445651782	-1.0	2518503009	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	1.0	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C01762	xanthosine	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-1.7224383241687642	-2.4520263634321813	-0.9915654708754221	0.00048828125	0.00445864898989899	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:5f435300ab9248a6	12	9	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	0	12	0	0.0	1.0	-1.7224383241687642	-1.7108481432392502	-1.0	4140373272	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	1.0	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB0240347	N6-carboxymethyllysine	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-1.6590187060850328	-2.221169385637593	-1.1547781047404027	0.00048828125	0.00445864898989899	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:61ff5cf0785a06d9	12	9	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	0	12	0	0.0	1.0	-1.6590187060850328	-1.5302370257025402	-1.0	350124020	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	1.0	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB01844	methylsuccinate	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-2.1835179443082438	-2.7820044574683696	-1.6316623979966016	0.00048828125	0.00445864898989899	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:62589a6192bccc01	12	10	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	0	12	0	0.0	1.0	-2.1835179443082438	-2.0385803936196663	-1.0	1573672228	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	1.0	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C02946	4-acetamidobutanoate	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-2.0643790606804244	-2.3784243623367587	-1.7430524633387	0.00048828125	0.00445864898989899	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:62cda99f1bb07f27	12	11	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	0	12	0	0.0	1.0	-2.0643790606804244	-2.1546896525236736	-1.0	4223901603	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	1.0	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	NAME:(3'-5')-adenylyluridine	(3'-5')-adenylyluridine	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-5.040831670804835	-6.2164414677484965	-3.7194710807227347	0.00048828125	0.00445864898989899	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:63441c44fce1197c	12	1	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	0	12	0	0.0	1.0	-5.040831670804835	-4.992747606384363	-1.0	3387369529	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	1.0	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C00794	mannitol/sorbitol	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-1.6181447698902476	-2.177919615309864	-1.128445102381073	0.00048828125	0.00445864898989899	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:64abefa28166e4ed	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	0	12	0	0.0	1.0	-1.6181447698902476	-1.5583584679695672	-1.0	1042526558	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	1.0	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB00522	3-methylglutaconate	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-1.9957451621690987	-2.3585886986813738	-1.6252520846589085	0.00048828125	0.00445864898989899	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:6869b00e97f77438	12	6	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	0	12	0	0.0	1.0	-1.9957451621690987	-1.8053219679946313	-1.0	1411957948	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	1.0	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C00137	myo-inositol	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-1.7785861175315265	-2.2480172268619643	-1.33497450059126	0.00048828125	0.00445864898989899	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:69e28adb52547c66	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	0	12	0	0.0	1.0	-1.7785861175315265	-1.4320619349731398	-1.0	2817914390	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	1.0	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C02700	N-formylkynurenine	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	3.359686829724268	2.627766632706093	3.9832232408472166	0.00048828125	0.00445864898989899	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:6d61a9dd1de5e854	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	12	0	0	1.0	0.0	3.359686829724268	3.780903858496007	1.0	3984225389	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	1.0	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	NAME:ximenoylcarnitine (C26:1)	ximenoylcarnitine (C26:1)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	0.8686209851604184	0.5974507739680043	1.1410824672206246	0.00048828125	0.00445864898989899	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:6fda2c32b22095a3	12	11	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	12	0	0	1.0	0.0	0.8686209851604184	0.9192209536610836	1.0	3529449367	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	1.0	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C01104	trimethylamine N-oxide	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-1.2996165012182432	-1.629156515573728	-0.9789463189808779	0.00048828125	0.00445864898989899	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:724e70fe9d0d4961	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	0	12	0	0.0	1.0	-1.2996165012182432	-1.1210606791511424	-1.0	336558234	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	1.0	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	HMDB:HMDB0240217	3-(cystein-S-yl)acetaminophen	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-2.91049069539282	-3.586263360601894	-2.192885233555725	0.00048828125	0.00445864898989899	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:72bed3eaf36a9211	12	7	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	0	12	0	0.0	1.0	-2.91049069539282	-3.20118640303569	-1.0	636523914	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	1.0	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	NAME:hexadecasphingosine (d16:1)	hexadecasphingosine (d16:1)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	1.2745244350283114	0.858341245473786	1.7198572598251198	0.00048828125	0.00445864898989899	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:782003042c26379c	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	12	0	0	1.0	0.0	1.2745244350283114	1.3357531473052031	1.0	3763512516	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	1.0	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	NAME:1-palmitoyl-GPS (16:0)	1-palmitoyl-GPS (16:0)	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-3.2951364596023356	-3.817777964396216	-2.6917258563377446	0.00048828125	0.00445864898989899	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:7afef999dd645b13	12	11	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	0	12	0	0.0	1.0	-3.2951364596023356	-3.414416549386173	-1.0	561141234	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	1.0	False
ccRCC	ccRCC4	04_ROBUSTNESS	20260925T155000Z_ccrcc4_histology_v2	ccrcc4_discovery_v2	patient_region_mean_paired	KEGG:C02242	7-methylguanine	NA	author_patient	12	12	mean_paired_difference_author_processed_scale	-1.6604112075788446	-2.171995406538498	-1.1791956473780025	0.00048828125	0.00445864898989899	METAB_PAIRED_PRIMARY	904.0	DONE	NA	CAMP_ccRCC4_original_SUBJECT_ID	ccRCC4_FEATURE:7c956a38af32f9b9	12	12	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	12	12	0	12	0	0.0	1.0	-1.6604112075788446	-1.4209480097767067	-1.0	3065363691	wilcox	average_ranks	False	4096	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	904.0	FDR_SUPPORTED	1.0	False
