cancer	stable_gene_id	gene	in_current_pool	in_history_pool	history_only	mapping_version	relation_ids	source_id	status	reason	in_prior_42_pool	in_paired51_any_relation	in_conditional_pool	n_direct_relations	n_conditional_relations
PDAC	UniProtKB:O15382	BCAT2	True	True	False	PDAC_paired51_mapping_v2	c5716c3755b12d15;f8edf148eb5bf92a	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	2	0
PDAC	UniProtKB:Q7Z5W3	BCDIN3D	False	True	True	PDAC_paired51_mapping_v2	e0f6314c8cadb553	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q9BUT1	BDH2	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:O76090	BEST1	False	True	True	PDAC_paired51_mapping_v2	613a1ca834c25e46	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q8NFU1	BEST2	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:P53004	BLVRA	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:P30043	BLVRB	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q10588	BST1	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:O43709	BUD23	False	True	True	PDAC_paired51_mapping_v2	4b2cb8cb071db442	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:P27708	CAD	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q7Z624	CAMKMT	False	True	True	PDAC_paired51_mapping_v2	f954d838a811a6d0	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q86X55	CARM1	False	True	True	PDAC_paired51_mapping_v2	f99d3e26b32a233d	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q8N4J0	CARNMT1	True	True	False	PDAC_paired51_mapping_v2	06562dc7b3ac48d7	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:A5YM72	CARNS1	True	True	False	PDAC_paired51_mapping_v2	05ed1d743840ae0c	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:P28907	CD38	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:P32320	CDA	True	True	False	PDAC_paired51_mapping_v2	af844ad8bfe58892	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:Q96SZ6	CDK5RAP1	False	True	True	PDAC_paired51_mapping_v2	ba5553598bad90d8	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q5VV42	CDKAL1	False	True	True	PDAC_paired51_mapping_v2	33243382db4a1f59	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:P19835	CEL	False	True	True	PDAC_paired51_mapping_v2	17e16737ec623134	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:P23141	CES1	True	True	False	PDAC_paired51_mapping_v2	f936a9d6c9f735ed	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:O00748	CES2	True	True	False	PDAC_paired51_mapping_v2	4c2eb7b03edf2507	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:Q9NZ45	CISD1	True	True	False	PDAC_paired51_mapping_v2	d47b19ddb32a7de1	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:Q8N0X4	CLYBL	True	True	False	PDAC_paired51_mapping_v2	7ea836e74210ba25	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:P30085	CMPK1	False	True	True	PDAC_paired51_mapping_v2	d043be129703aa53	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q5EBM0	CMPK2	True	True	False	PDAC_paired51_mapping_v2	4e8bba84f6d0b093	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:Q8N1G2	CMTR1	False	True	True	PDAC_paired51_mapping_v2	68c9d5c6e93b8172	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q8IYT2	CMTR2	False	True	True	PDAC_paired51_mapping_v2	7defdcf2c4682fbd	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q96KN2	CNDP1	True	True	False	PDAC_paired51_mapping_v2	ac7be519aecf1c8c	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:Q96KP4	CNDP2	False	True	True	PDAC_paired51_mapping_v2	245cc6510c523910;5bd66c11bf1c015c;97536b3ec2365db7;cb4f5319e4337d14;fa953cdec35c9705	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	5
PDAC	UniProtKB:P21964	COMT	True	True	False	PDAC_paired51_mapping_v2	7359f8e6e2c9e3ae	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:Q9NZJ6	COQ3	True	True	False	PDAC_paired51_mapping_v2	e60871ee6ef377a7	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:Q5HYK3	COQ5	False	True	True	PDAC_paired51_mapping_v2	d3b3f36a85f1f060	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q99807	COQ7	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:P43155	CRAT	False	True	True	PDAC_paired51_mapping_v2	287da64351dfebcc	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	True	0	1
PDAC	UniProtKB:Q9Y2S2	CRYL1	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q14894	CRYM	False	True	True	PDAC_paired51_mapping_v2	f0c46a3a1067c88a	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	True	0	1
PDAC	UniProtKB:O75390	CS	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q9Y600	CSAD	False	True	True	PDAC_paired51_mapping_v2	1e04aa9b11ca3da7	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:A8MUP2	CSKMT	False	True	True	PDAC_paired51_mapping_v2	d39675c0c9d07e67	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:P32929	CTH	True	True	False	PDAC_paired51_mapping_v2	d0d9806506328360	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:P17812	CTPS1	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q9NRF8	CTPS2	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:P00387	CYB5R3	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:P05181	CYP2E1	True	True	False	PDAC_paired51_mapping_v2	eff7b0e17b1561a8	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:Q02928	CYP4A11	True	True	False	PDAC_paired51_mapping_v2	8c34bd11af920709	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:P13584	CYP4B1	False	True	True	PDAC_paired51_mapping_v2	c859ec325def0e08;e21d4acf8548214b	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	2
PDAC	UniProtKB:Q9HBI6	CYP4F11	True	True	False	PDAC_paired51_mapping_v2	f35979b2c814afb7	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:Q6ZWL3	CYP4V2	True	True	False	PDAC_paired51_mapping_v2	8a281eb9137d5dd6	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:Q86W10	CYP4Z1	True	True	False	PDAC_paired51_mapping_v2	efb3d668819df991	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:Q8N465	D2HGDH	True	True	False	PDAC_paired51_mapping_v2	70eda58273058959	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:Q9Y4D2	DAGLA	True	True	False	PDAC_paired51_mapping_v2	33d5dd5921136cdb;9900a0fb00e28347;fc5dc13daa680846	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	3	0
PDAC	UniProtKB:Q8NCG7	DAGLB	True	True	False	PDAC_paired51_mapping_v2	6f282b43808dd2c9;ab9b4e9af0add418;ba91bf4e7128b91e	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	3	0
PDAC	UniProtKB:P14920	DAO	True	True	False	PDAC_paired51_mapping_v2	923562aa6ccbf19f	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:P27707	DCK	True	True	False	PDAC_paired51_mapping_v2	50ce4159f30bf050;833b33ed2ad7d6fd	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	2	0
PDAC	UniProtKB:Q9H993	DCPH1	True	True	False	PDAC_paired51_mapping_v2	5aa57ae1bac50dcc;be518d6b74258c87	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	1	1
PDAC	UniProtKB:P32321	DCTD	True	True	False	PDAC_paired51_mapping_v2	ae3f341b021c2678	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:Q9H773	DCTPP1	True	True	False	PDAC_paired51_mapping_v2	ec71abfba826ef4c	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:O94830	DDHD2	False	True	True	PDAC_paired51_mapping_v2	04a3992ac9b608e9;2b73aca8c42ba66e	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	2
PDAC	UniProtKB:Q99489	DDO	True	True	False	PDAC_paired51_mapping_v2	6aa229fb3605a4aa	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:O75907	DGAT1	True	True	False	PDAC_paired51_mapping_v2	0f72b63ccb392d9a;1130a169b391ac63;7a848c0310f0d5cd	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	True	2	1
PDAC	UniProtKB:Q96PD7	DGAT2	True	True	False	PDAC_paired51_mapping_v2	04dffa41abb908e3;85e60f200a7fb988;f566ce42ca76125d	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	True	2	1
PDAC	UniProtKB:Q6ZPD8	DGAT2L6	True	True	False	PDAC_paired51_mapping_v2	7e19ac8b667d54c4	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:P23743	DGKA	True	True	False	PDAC_paired51_mapping_v2	6a018f04ea233f9e;a2505f90de339f3d	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	True	1	1
PDAC	UniProtKB:Q9Y6T7	DGKB	False	True	True	PDAC_paired51_mapping_v2	d1b0d72076db189a	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q16854	DGUOK	True	True	False	PDAC_paired51_mapping_v2	4c5e0f590692ce39	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:Q9BPW9	DHRS9	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
