cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	same_cohort_postselection	stable_gene_id	expression_scale	model_formula	ci_method	ci_estimand	p_method	seed	bootstrap_valid	n_pairs_total	n_up	n_down	n_equal	up_fraction	mean_delta	median_delta	t_statistic	degrees_freedom	bootstrap_mean_lower	bootstrap_mean_upper	family_n_planned	evidence_label
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	HK2	author_case	36	36	mean_paired_RNA_difference_author_scale	0.23733977075259777	-0.058437482529707485	0.533117024034903	0.1122791808025173	0.2577317559330511	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:4923	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	2514925534	4000	36	26	10	0	0.7222222222222222	0.23733977075259777	0.40478231759716987	1.6290142157554224	35	-0.0534180950170231	0.4988604833277243	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	HK3	author_case	43	43	mean_paired_RNA_difference_author_scale	-0.06196369191331343	-0.16695392466887793	0.043026540842251056	0.24032479621740627	0.44132371669014603	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:4925	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	2719882739	4000	43	20	23	0	0.46511627906976744	-0.06196369191331343	-0.030543330190269558	-1.1910421498529191	42	-0.1665610978612428	0.03591157268498653	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	HK3	author_case	36	36	mean_paired_RNA_difference_author_scale	-0.03208930669444274	-0.1444902931776959	0.08031167978881044	0.5659137837147041	0.7144661519398139	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:4925	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	903692011	4000	36	17	19	0	0.4722222222222222	-0.03208930669444274	-0.01562370999196494	-0.5795745924538752	35	-0.1419227934996267	0.07075586301842908	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	AHCY	author_case	43	43	mean_paired_RNA_difference_author_scale	0.21859050343576542	0.12331912020597088	0.3138618866655599	3.502370144521954e-05	0.0007074787691934347	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:343	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	478031559	4000	43	35	8	0	0.813953488372093	0.21859050343576542	0.19998128769222934	4.630283293763865	42	0.1308478926454767	0.3100110921497831	101.0	FDR_SUPPORTED
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	AHCY	author_case	36	36	mean_paired_RNA_difference_author_scale	0.22855306859513785	0.11807993113850807	0.33902620605176764	0.0001743756751974547	0.002456071077574269	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:343	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	2166899181	4000	36	30	6	0	0.8333333333333334	0.22855306859513785	0.20365543395110475	4.200001984763841	35	0.1252638312511837	0.33735499164034943	101.0	FDR_SUPPORTED
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	ADPRH	author_case	43	43	mean_paired_RNA_difference_author_scale	-0.004261873275254629	-0.1002358336691156	0.09171208711860636	0.9290183170363128	0.9874967106148997	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:269	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	1993948602	4000	43	21	22	0	0.4883720930232558	-0.004261873275254629	-0.011764148960489607	-0.089616062699061	42	-0.09909394218573049	0.0877917750722469	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	ADPRH	author_case	36	36	mean_paired_RNA_difference_author_scale	-0.037745227449962754	-0.14235366949566672	0.06686321459574121	0.46873385970087955	0.6397583760782275	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:269	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	3923162771	4000	36	16	20	0	0.4444444444444444	-0.037745227449962754	-0.05318426933687004	-0.7325114876130472	35	-0.13416537418526142	0.06410806896779661	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	NUDT5	author_case	43	43	mean_paired_RNA_difference_author_scale	0.050940856836825976	-0.05727899434215897	0.15916070801581092	0.3475752089274825	0.5417490486080606	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:8052	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	459472944	4000	43	26	17	0	0.6046511627906976	0.050940856836825976	0.041895243003530425	0.9499441155833267	42	-0.04862444912894069	0.15620055981106995	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	NUDT5	author_case	36	36	mean_paired_RNA_difference_author_scale	0.053137150188144404	-0.04561927847973802	0.15189357885602683	0.28215217986101576	0.5095203004760085	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:8052	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	655369184	4000	36	23	13	0	0.6388888888888888	0.053137150188144404	0.05259135938534509	1.0923253436428082	35	-0.03585621379108306	0.14611092195308054	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	NUDT9	author_case	43	43	mean_paired_RNA_difference_author_scale	0.18469125689170587	0.08681782510348536	0.2825646886799264	0.0004495663155314638	0.004365653724683384	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:8056	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	902928269	4000	43	31	12	0	0.7209302325581395	0.18469125689170587	0.1594213599295804	3.808204518191257	42	0.0917246162946864	0.2795391634858408	101.0	FDR_SUPPORTED
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	NUDT9	author_case	36	36	mean_paired_RNA_difference_author_scale	0.1797382988024084	0.07779280363998888	0.28168379396482796	0.001033817143907239	0.008493910737136078	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:8056	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	1849036348	4000	36	27	9	0	0.75	0.1797382988024084	0.18222860245421435	3.5792473696621774	35	0.08375539323889228	0.27582482274814185	101.0	FDR_SUPPORTED
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	CPT1A	author_case	43	43	mean_paired_RNA_difference_author_scale	-0.13767649057061124	-0.26401807845603964	-0.011334902685182835	0.0334269772696973	0.1089072485238525	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:2328	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	953501647	4000	43	15	28	0	0.3488372093023256	-0.13767649057061124	-0.1138982560198798	-2.199136566123443	42	-0.26799686537693895	-0.0172744381031079	101.0	NOMINAL_EXPLORATORY
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	CPT1A	author_case	36	36	mean_paired_RNA_difference_author_scale	-0.1601075792859701	-0.29950932024559695	-0.020705838326343262	0.025601514951943554	0.09945203885178072	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:2328	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	3969792736	4000	36	12	24	0	0.3333333333333333	-0.1601075792859701	-0.12204792784068452	-2.3316471074457685	35	-0.2939527575746006	-0.029988278039002628	101.0	NOMINAL_EXPLORATORY
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	CPT1B	author_case	43	43	mean_paired_RNA_difference_author_scale	0.12315583253035184	0.02953999583479852	0.21677166922590516	0.011159935762978223	0.05123425054821821	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:2329	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	287203264	4000	43	30	13	0	0.6976744186046512	0.12315583253035184	0.08335750071350034	2.6548769983050735	42	0.031972597524883656	0.20924131871687582	101.0	NOMINAL_EXPLORATORY
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	CPT1B	author_case	36	36	mean_paired_RNA_difference_author_scale	0.13873237204567412	0.0539843912786063	0.22348035281274195	0.0020932740728024425	0.014094712090203113	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:2329	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	3708704360	4000	36	26	10	0	0.7222222222222222	0.13873237204567412	0.07908840368892545	3.3232849425521915	35	0.05851538865589843	0.22010657798901198	101.0	FDR_SUPPORTED
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	CPT2	author_case	43	43	mean_paired_RNA_difference_author_scale	0.17318380147732151	0.02357150412395076	0.32279609883069227	0.024337262280948412	0.08778798179913534	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:2330	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	1946189709	4000	43	28	15	0	0.6511627906976745	0.17318380147732151	0.16447407746697973	2.336031637622567	42	0.029043826926199983	0.31899022405521027	101.0	NOMINAL_EXPLORATORY
